en,fr,it,de,es,ko,kana
[~ 28],[~ 28],[~ 28],[~ 28],[~ 28],[~ 28],[~ 28]
[~ 29],[~ 29],[~ 29],[~ 29],[~ 29],[~ 29],[~ 29]
[~ 30],[~ 30],[~ 30],[~ 30],[~ 30],[~ 30],[~ 30]
[~ 31],[~ 31],[~ 31],[~ 31],[~ 31],[~ 31],[~ 31]
[~ 32],[~ 32],[~ 32],[~ 32],[~ 32],[~ 32],[~ 32]
[~ 33],[~ 33],[~ 33],[~ 33],[~ 33],[~ 33],[~ 33]
[~ 34],[~ 34],[~ 34],[~ 34],[~ 34],[~ 34],[~ 34]
[~ 35],[~ 35],[~ 35],[~ 35],[~ 35],[~ 35],[~ 35]
[~ 36],[~ 36],[~ 36],[~ 36],[~ 36],[~ 36],[~ 36]
[~ 37],[~ 37],[~ 37],[~ 37],[~ 37],[~ 37],[~ 37]
[~ 38],[~ 38],[~ 38],[~ 38],[~ 38],[~ 38],[~ 38]
[~ 39],[~ 39],[~ 39],[~ 39],[~ 39],[~ 39],[~ 39]
[~ 40],[~ 40],[~ 40],[~ 40],[~ 40],[~ 40],[~ 40]
You can select a different wallpaper to be used on the lower screen during battles.,Permet de changer le fond de l’écran tactile lors des combats.,Scegli lo sfondo dello schermo inferiore durante le lotte.,"Wähle, was für ein Hintergrundmotiv während des Kampfes auf dem Touchscreen angezeigt werden soll.",Elige el fondo que quieres que aparezca en la pantalla táctil durante los combates.,배틀 아래 화면의 벽지를 바꿀 수 있습니다,せんとう　したがめんの　かべがみを かえることが　できます
BUTTON MODE,Commandes,Comandi,Knopfbelegung,Configuración botones,버튼모드,ボタンモード
DEFAULT,Par défaut,Normali,Normal,Normal,노말,ノーマル
L=A,Bouton L = Bouton A,Tasto L = Tasto A,L-Knopf = A-Knopf,Botón L = Botón A,L=A,L=A
NO L/R BUTTON,Boutons L/R inactifs,Tasti L/R disattivati,L-/R-Knopf inaktiv,Sin botones L y R,LR 버튼 금지,LRボタン　きんし
"You can disable the L and R Buttons, or set the L Button to function as the A Button. This also disables the R Button.","Permet de désactiver le bouton L ou lui donner la fonction du bouton A, en désactivant le bouton R dans les deux cas.",Scegli se disattivare i pulsanti L ed R o se far funzionare il pulsante L come il pulsante A. Ciò disattiverà il pulsante R.,"Deaktiviere den L-/R-Knopf oder gib dem L-Knopf die Funktion des A-Knopfes, was auch den R-Knopf deaktiviert.","Puedes elegir que el botón L funcione como el botón A, lo que desactivará el botón R, o desactivar los botones L y R.",L 버튼=A 버튼이나 LR 버튼을 사용하지 않게 설정할 수 있습니다,Lボタン=Aボタンや　LRボタンを　つかわないに せってい　することが　できます
FORCED SAVE,Sauvegarde forcée,Salvataggio obbligato,Konnex-Sicherung,Guardado obligatorio,통신 리포트,つうしんレポート
SAVE,Active,Sì,An,Sí,쓴다,かく
DON’T SAVE,Inactive,No,Aus,No,안 쓴다,かかない
You can choose whether or not you must save before PSS battles and other communication features.,Permet de choisir si vous devez sauvegarder ou pas avant d’utiliser le PSS pour effectuer un combat ou autre.,Scegli se salvare obbligatoriamente prima di lottare tramite il PSS o avviare altre funzioni di comunicazione.,"Wähle, ob du speichern möchtest, bevor du eine Funktion des PSS wie z. B. den Link-Kampf ausführst.",Puedes elegir si debes guardar siempre antes de los combates en conexión y otras funciones del PSS.,PSS에서 통신대전 등을 하기 전에 리포트를 작성할지 안 할지 선택할 수 있습니다,PSSで　つうしんたいせんなどを　するまえに レポートを　かくかどうか　えらべます
Would you like to make these changes?,Voulez-vous appliquer les changements ?,Vuoi salvare le modifiche?,Änderungen vornehmen?,¿Cambiar las opciones seleccionadas?,선택한 설정으로 변경하겠습니까?,えらんだ　せっていに　かえますか？
Yes,Oui,Sì,Ja,Sí,예,はい
No,Non,No,Nein,No,아니요,いいえ
