en,fr,it,de,es,ko,kana
Would you like to change?,Souhaitez-vous porter votre nouvelle tenue ?,Vuoi indossare i tuoi ultimi acquisti?,Möchtest du deine Neuanschaffung gleich anprobieren?,¿Quieres ponerte lo que acabas de comprar?,구입한 아이템으로 갈아입겠습니까?,こうにゅうした アイテムに　きがえますか？
"Thank you very much! If you’d like to change, feel free to use any nearby fitting room you find!","Merci ! Si vous voulez vous changer, la cabine d’essayage est juste là !","Grazie! Se vuoi cambiarti, usa pure il camerino!","Vielen Dank! Wenn du dich umziehen möchtest, nutze doch einfach unsere Umkleidekabine.","¡Muchas gracias! Si quieres cambiarte, usa el probador.",감사합니다! 갈아입으시겠다면 가까운 피팅룸을 이용해주세요!,ありがとうございます！ おきがえなら　おちかくの フィッティングルームで　どうぞ！
Thanks very much for your purchase! Would you like to put it on at once?,Merci ! Voulez-vous porter tout de suite ce que vous venez d’acheter ?,Grazie! Vuoi indossare subito i capi che hai acquistato?,"Vielen Dank! Möchtest du dir gleich anziehen, was du gekauft hast?",¡Muchas gracias! ¿Quieres ponerte lo que te acabas de comprar?,감사합니다! 구입한 아이템으로 갈아입겠습니까?,ありがとうございます！　こうにゅうした アイテムに　きがえますか？
Thanks for stopping by!,Merci pour votre achat !,Grazie!,Vielen Dank!,¡Muchas gracias!,감사합니다!,ありがとうございます！
Would you like to go with this look?,Voulez-vous mettre cette tenue ?,Va bene questo look?,Möchtest du dieses Outfit anziehen?,¿Quieres ponerte este conjunto?,이 모습으로 갈아입겠습니까?,この　コーディネートに　きがえますか？
Would you like to update your League Card?,Voulez-vous mettre à jour votre carte de Ligue ?,Vuoi aggiornare la tua Card della Lega Pokémon?,Möchtest du deine Ligakarte aktualisieren?,¿Quieres actualizar tu Tarjeta de Liga?,리그 카드를 업데이트하겠습니까?,リーグカードを こうしん　しますか？
Are you all done shopping for now?,Ce sera tout ?,Hai finito?,Möchtest du deinen Einkauf beenden?,¿Has terminado?,쇼핑을 그만두겠습니까?,おかいものは もう　よろしいですか？
You’re going to keep your current look?,Vous renoncez donc à changer de look ?,Vuoi uscire senza cambiarti?,Möchtest du dein altes Outfit beibehalten?,¿Prefieres no cambiarte?,갈아입기를 그만두시겠습니까?,きがえるのを　やめますか？
You can’t wear this item with the way your hair is styled now.,Vous ne pouvez pas porter ceci avec votre coupe actuelle.,Non puoi usare questo accessorio con la tua acconciatura.,Modeartikel dieser Art sind nicht mit dieser Frisur kombinierbar.,El peinado que llevas no te permite ponerte este accesorio.,현재 헤어스타일에는 사용할 수 없습니다,いまの　かみがたでは つけられません
 Confirm, Confirmer, Ok, Auswählen, Confirmar,결정,けってい
 Leave, Quitter, Esci, Beenden, Salir,끝낸다,おわる
 Check Appearance, Se regarder, Guardati, Betrachten, Ver en el espejo,모습을 본다,すがたをみる
 Remove, Retirer, Rimuovi, Ablegen, Quitar,벗는다,はずす
 Put On, Changer, Indossa, Auswählen, Poner,갈아입는다,きがえる
 Zoom In, Zoomer, Zoom avanti, Heranzoomen, Acercar,줌 인,ズームイン
 Zoom Out, Dézoomer, Zoom indietro, Herauszoomen, Alejar,줌 아웃,ズームアウト
 Back, Retour, Indietro, Zurück, Atrás,돌아간다,もどる
 Take off outerwear, Retirer le haut, Rimuovi giacca o felpa, Jacke ausziehen, Quitar chaqueta,겉옷을 벗는다,うわぎをぬぐ
 Take off shoes, Retirer les chaussures, Rimuovi scarpe, Schuhe ausziehen, Quitar calzado,신발을 벗는다,くつをぬぐ
 Put on outerwear, Mettre un haut, Indossa giacca o felpa, Jacke anziehen, Poner chaqueta,겉옷을 입는다,うわぎをきる
 Put on shoes, Mettre des chaussures, Indossa scarpe, Schuhe anziehen, Poner calzado,신발을 신는다,くつをはく
Leave without changing,Sortir sans se changer,Esci senza cambiarti,Nicht umziehen,Salir sin cambiarse,갈아입지 않고 끝낸다,きがえずおわる
You can’t wear a hat with your current hairstyle! Do you want to put on the rest of this outfit?,Votre coupe ne permet pas de porter de chapeau. Voulez-vous tout de même mettre cette tenue ?,"Non puoi indossare il cappello con la tua acconciatura. Vuoi indossare tutto il resto, senza il cappello?",Deine Frisur ist nicht mit einer Kopfbedeckung kombinierbar. Möchtest du den Rest des Outfits anziehen?,El peinado que llevas no te permite ponerte el casco. ¿Quieres ponerte el resto del uniforme?,지금의 헤어스타일로는 모자를 쓸 수 없습니다 모자 이외의 아이템을 갈아입겠습니까?,いまの　かみがたでは ぼうしを　かぶれません ぼうしいがいの　アイテムを きがえますか？
