en,fr,it,de,es,ko,kana
Contest Star Ribbon,Ruban Star des Concours,Fiocco Stella delle Gare,Band des Wettbewerbsstars,Cinta Estelar de Concursos,콘테스트스타리본,コンテストスターリボン
Coolness Master Ribbon,Ruban Maître Sang-froid,Fiocco Classe Suprema,Coolnessmeisterband,Cinta Estrella del Carisma,근사함마스터리본,かっこよさマスターリボン
Beauty Master Ribbon,Ruban Maître Beauté,Fiocco Bellezza Suprema,Schönheitsmeisterband,Cinta Estrella de la Belleza,아름다움마스터리본,うつくしさマスターリボン
Cuteness Master Ribbon,Ruban Maître Grâce,Fiocco Grazia Suprema,Putzigkeitsmeisterband,Cinta Estrella de la Dulzura,귀여움마스터리본,かわいさマスターリボン
Cleverness Master Ribbon,Ruban Maître Intelligence,Fiocco Acume Supremo,Klugheitsmeisterband,Cinta Estrella del Ingenio,슬기로움마스터리본,かしこさマスターリボン
Toughness Master Ribbon,Ruban Maître Robustesse,Fiocco Grinta Suprema,Stärkemeisterband,Cinta Estrella de la Dureza,강인함마스터리본,たくましさマスターリボン
Alola Champion Ribbon,Ruban Maître d’Alola,Fiocco Campione Alola,Band des Alola-Champs,Cinta de Campeón de Alola,알로라챔피언리본,アローラ　チャンプリボン
Battle Royal Master Ribbon,Ruban Champion Royal,Fiocco Asso Royale,Battle-Royale-Meisterband,Cinta Maestro Battle Royale,로열마스터리본,ロイヤルマスターリボン
Battle Tree Great Ribbon,Ruban Élite de l’Arbre,Fiocco Asso dell’Albero,Baum-Eliteband,Cinta As del Árbol,그레이트트리리본,グレートツリーリボン
Battle Tree Master Ribbon,Ruban Maître de l’Arbre,Fiocco Genio dell’Albero,Baum-Meisterband,Cinta Maestro del Árbol,마스터트리리본,マスターツリーリボン
A Ribbon awarded for beating the Kalos Champion and entering the Kalos Hall of Fame.,Ruban commémorant la victoire contre le Maître de Kalos et l’entrée au Panthéon.,Fiocco conferito a chi sconfigge la Campionessa di Kalos ed entra nella Sala d’Onore.,Band für den Sieg über den Champ von Kalos und den Einzug in die Ruhmeshalle.,Cinta obtenida por vencer a la Campeona de Kalos y entrar en el Hall de la Fama.,칼로스에서 챔피언에게 이겨서 전당등록한 기념리본,カロスで　チャンピオンに　かって でんどういり　した　きねんリボン
A Ribbon awarded for clearing the Pokémon League and entering the Hall of Fame somewhere long ago.,Ruban reçu il y a longtemps pour une victoire contre la Ligue Pokémon d’une certaine région.,Fiocco conferito a chi in passato ha sconfitto il Campione di un’altra regione ed è entrato nella Sala d’Onore.,Band für einen vergangenen Sieg über den Champ einer anderen Region und für den Einzug in die Ruhmeshalle.,Cinta obtenida por superar la Liga Pokémon de otra región y entrar en su Hall de la Fama.,옛날 어딘가의 리그에서 이겨서 전당등록한 기념리본,むかし　どこかの　リーグで　かちぬき でんどういり　した　きねんリボン
A Ribbon awarded for beating the Sinnoh Champion and entering the Sinnoh Hall of Fame.,Ruban commémorant la victoire contre le Maître de Sinnoh et l’entrée au Panthéon.,Fiocco conferito a chi sconfigge la Campionessa di Sinnoh ed entra nella Sala d’Onore.,Band für den Sieg über den Champ von Sinnoh und den Einzug in die Ruhmeshalle.,Cinta obtenida por vencer a la Campeona de Sinnoh y entrar en el Hall de la Fama.,신오에서 챔피언에게 이겨서 전당등록한 기념리본,シンオウで　チャンピオンに　かって でんどういり　した　きねんリボン
A Ribbon that can be given to a Pokémon with which you share a close and meaningful bond.,Ruban à offrir à un Pokémon auquel on est très attaché.,Fiocco da regalare a un Pokémon con il quale hai creato un legame profondo.,"Band zur Ehrung eines Pokémon, das durch die enge Beziehung zu seinem Trainer besticht.",Cinta que se concede a un Pokémon con el que compartes un profundo lazo de amistad.,깊은 인연으로 맺어진 포켓몬에게 수여되는 리본,ふかい　きずなで　むすばれた ポケモンに　おくられる　リボン
A Ribbon that can be given to a Pokémon that has overcome rigorous trials and training.,Ruban pour récompenser un Pokémon ayant réussi un entraînement sans pitié.,Fiocco da regalare a un Pokémon che ha sostenuto con successo un duro allenamento.,"Band zur Ehrung eines Pokémon, das schwere Prüfungen gemeistert hat.",Cinta que se concede a un Pokémon que haya superado pruebas y entrenamientos muy duros.,가혹한 시련을 뛰어넘은 포켓몬에게 수여되는 리본,かこくな　しれんを　のりこえた ポケモンに　おくられる　リボン
A Ribbon that can be given to a Pokémon that has achieved victory in difficult battles.,Ruban pour récompenser un Pokémon ayant remporté de difficiles combats.,Fiocco da regalare a un Pokémon che è uscito vittorioso da lotte difficili.,"Band zur Ehrung eines Pokémon, das selbst aus dem härtesten Kampf als Sieger hervorgegangen ist.",Cinta que se concede a un Pokémon que haya obtenido la victoria en combates complicados.,혹독한 배틀에서 승리한 포켓몬에게 수여되는 리본,きびしい　たたかいを　かちぬいた ポケモンに　おくられる　リボン
A Ribbon that can be given to a brave Pokémon that has honed its battle skills to an art.,Ruban pour récompenser un Pokémon s’étant surpassé au cours des combats.,Fiocco da regalare a un Pokémon che ha superato se stesso nella lotta.,"Band zur Ehrung eines heldenhaften Pokémon, das die Kunst des Kämpfens perfektioniert hat.",Cinta que se concede a un Pokémon valiente que ha dominado con maestría el arte de combatir.,배틀을 평정한 강한 포켓몬에게 수여되는 리본,たたかいを　きわめた　つわものの ポケモンに　おくられる　リボン
A Ribbon awarded for being an exceptionally hard worker.,Ruban pour récompenser un dur labeur.,Fiocco per aver lavorato sodo.,Band für extrem fleißige Arbeiter.,Cinta obtenida por esforzarse al máximo.,많이 노력하고 있는 포켓몬에게 수여되는 리본,たくさん　どりょく　している ポケモンに　おくられる　リボン
A Ribbon for recalling an invigorating event that created life energy.,Ruban rappelant un événement vivifiant qui a créé de l’énergie vitale.,Fiocco per ricordare un evento che ha creato energia vitale.,"Band zur Erinnerung an ein stärkendes, Lebensenergie gebendes Ereignis.",Cinta que revigoriza tu energía vital al recordarte un suceso estimulante.,의지를 굽히지 않았던 일을 떠올려서 인생의 에너지가 되는 리본,しゃっきりする　できごとを　おもいだして じんせいの　エネルギーとなる　リボン
A Ribbon for recalling a thrilling event that made life more exciting.,Ruban rappelant un événement palpitant qui a rendu la vie plus passionnante.,Fiocco per ricordare un evento che ha reso la vita più emozionante.,"Band zur Erinnerung an ein Ereignis, das das Leben aufregender machte.",Cinta que provoca entusiasmo al recordarte un suceso emocionante.,두근두근했던 일을 떠올려서 인생을 설레게 하는 리본,どきどきした　ことがらを　おもいだして じんせいを　わくわくさせてくれる　リボン
A Ribbon for recalling feelings of sadness that added spice to life.,Ruban rappelant des moments de tristesse ayant ajouté un peu de piment à la vie.,"Fiocco per ricordare sentimenti tristi che, tuttavia, hanno aggiunto sapore alla vita.","Band zur Erinnerung an die Traurigkeit, die dem Leben Würze gab.",Cinta que te anima al recordar tiempos pasados que fueron peores.,쓸쓸했던 기분을 떠올려서 인생의 묘미가 되는 리본,しょんぼりした　きもちを　おもいだして じんせいの　スパイスとなる　リボン
A Ribbon for recalling a careless error that helped steer life decisions.,Ruban rappelant une négligence qui a aidé à prendre des décisions vitales.,Fiocco per ricordare un errore da cui sono nate decisioni importanti.,"Band zur Erinnerung an einen Fehler, der zu lebenswichtigen Entscheidungen führte.",Cinta que te hace pensar en la esencia de la vida al recordarte errores pasados.,깜빡했던 실패를 떠올려서 인생의 에센스가 되는 리본,うっかりした　しっぱいを　おもいだして じんせいの　エッセンスとなる　リボン
A Ribbon for recalling a refreshing event that added sparkle to life.,Ruban rappelant un événement rafraîchissant qui a ajouté du pep à la vie.,Fiocco per ricordare il senso di realizzazione lasciato da un evento entusiasmante.,"Band zur Erinnerung an ein erfrischendes Ereignis, das dem Leben Glanz gab.",Cinta que le añade chispa a tu vida al recordarte una experiencia estimulante.,산뜻했던 경험을 떠올려서 인생을 산뜻하게 만들어 주는 리본,すっきりした　けいけんを　おもいだして じんせいを　リフレッシュさせる　リボン
A Ribbon for recalling a deep slumber that made life soothing.,Ruban rappelant un événement ensommeillé qui a rendu la vie plus reposante.,Fiocco per ricordare una dormita ristoratrice che ha trasmesso una sensazione rassicurante.,"Band zur Erinnerung an einen tiefen Schlaf, der den Fluss des Lebens beruhigte.",Cinta que te da tranquilidad al recordarte lo bueno de un sueño reconfortante.,푹 잠들었던 것을 떠올려서 인생에 평온함이 되는 리본,ぐっすり　ねむったことを　おもいだして じんせいの　やすらぎとなる　リボン
A Ribbon for recalling that smiles enrich the quality of life.,Ruban rappelant que le sourire améliore la qualité de vie.,Fiocco per ricordare che sorridere migliora la qualità della vita.,"Band zur Erinnerung daran, dass ein Lächeln das Leben bereichert.",Cinta que enriquece tu vida al recordarte lo importante que es sonreír.,방긋 미소지을 일을 떠올려서 인생을 풍부하게 해주는 리본,にっこり　ほほえむことを　おもいだして じんせいを　ゆたかにしてくれる　リボン
An extraordinarily gorgeous and extravagant Ribbon.,Ruban somptueux et excentrique.,Fiocco straordinariamente sfarzoso e stravagante.,Außergewöhnlich schönes und extravagantes Band.,Cinta extremadamente bonita y extravagante.,더할 나위 없이 호화롭고 화려한 느낌의 리본,このうえなく　ゴージャスで きらびやかな　かんじの　リボン
An incredibly regal Ribbon with an air of nobility.,Incroyable ruban royal qui a un petit air de noblesse.,Fiocco decisamente regale e con un tocco di nobiltà.,"Unglaublich königliches Band, das eine Aura der Erhabenheit ausstrahlt.",Cinta increíblemente majestuosa y con aire aristocrático.,굉장히 기품있고 고상한 느낌이 나는 리본,とてつもなく　ロイヤルで けだかい　かんじのする　リボン
A gorgeous and regal Ribbon that is the peak of fabulous.,"Ruban somptueux et royal, qui représente le comble de la beauté.",Stupendo fiocco regale che rappresenta l’apoteosi della bellezza.,"Wunderschönes und königliches Band, das einfach sagenhaft ist.",Cinta más preciosa y majestuosa que cualquier otra cosa en el mundo.,이보다 더 훌륭한 것이 없을 만큼 호화스럽고 기품 있는 리본,これいじょう　すばらしいものは　ない ゴージャスで　ロイヤルな　リボン
A Ribbon awarded for being chosen as a super sketch model in the Hoenn region.,Ruban pour les modèles de Hoenn exposés au musée.,Fiocco per essere stati scelti come modelli nella regione di Hoenn.,Belohnung für die Wahl zum Super-Modell in Hoenn.,Cinta obtenida al haberte convertido en supermodelo en Hoenn.,호연에서 호화로운 초상화의 모델이 된 기념리본,ホウエンで　ごうかな　にがおえの モデルになった　きねんの　リボン
A Ribbon awarded to a Pokémon deemed to have a top-quality footprint.,Ruban récompensant un Pokémon pour la qualité exceptionnelle de son empreinte.,Fiocco assegnato a un Pokémon con impronte di qualità sopraffina.,"Band für ein Pokémon, das einen besonders guten Fußabdruck hinterlässt.",Cinta concedida a un Pokémon que deja huellas de primera.,최고의 발자국을 가진 포켓몬이 받을 수 있는 리본,さいこうの　あしあとを　もつ ポケモンが　もらえる　リボン
A Ribbon awarded for setting an incredible record.,Ruban récompensant un record incroyable.,Fiocco per aver stabilito un record straordinario.,Band für das Aufstellen eines unglaublichen Rekords.,Cinta obtenida por establecer un récord increíble.,대단한 기록을 남긴 기념리본,ものすごい　きろくを　のこした きねんの　リボン
A Ribbon awarded for setting a legendary record.,Ruban récompensant un record légendaire.,Fiocco per aver stabilito un record leggendario.,Band für das Aufstellen eines legendären Rekords.,Cinta obtenida por establecer un récord legendario.,전설적 기록을 남긴 기념리본,でんせつてき　きろくを　のこした きねんの　リボン
A Ribbon awarded to a Pokémon League Champion.,Ruban récompensant la victoire à la Ligue Pokémon.,Fiocco consegnato al Campione della Lega Pokémon.,Band zur Ehrung des Champs der Pokémon-Liga.,Cinta obtenida por vencer en la Liga Pokémon.,포켓몬리그 우승 기념리본,ポケモンリーグ ゆうしょう　きねんリボン
A Ribbon awarded for overcoming all difficult challenges.,Ruban pour avoir triomphé face à toutes les difficultés.,Fiocco per aver superato tutte le sfide difficili.,Band für den erfolgreichen Abschluss aller Schwierigkeitsgrade.,Cinta obtenida por superar todos los desafíos difíciles.,모든 고난을 극복한 기념리본,すべての　こんなんを のりこえた　きねんリボン
A Ribbon awarded for winning 100 battles in a row.,Ruban récompensant 100 victoires à la suite.,Fiocco per aver ottenuto 100 vittorie di seguito.,Band zur Erinnerung an hundert Siege in Folge.,Cinta obtenida por lograr 100 victorias consecutivas.,100명에게 승리 달성 기념리본,１００にんぬき　たっせい きねんリボン
A Ribbon awarded to a Pokémon League Champion.,Ruban récompensant la victoire à la Ligue Pokémon.,Fiocco consegnato al Campione della Lega Pokémon.,Band zur Ehrung des Champs der Pokémon-Liga.,Cinta obtenida por vencer en la Liga Pokémon.,포켓몬리그 우승 기념리본,ポケモンリーグ ゆうしょう　きねんリボン
A Ribbon that proclaims love for Pokémon.,Ruban qui montre l’amour porté à un Pokémon.,Fiocco che proclama amore per i Pokémon.,Band zur Auszeichnung von wahren Pokémon-Liebhabern.,Cinta que demuestra que te encantan los Pokémon.,포켓몬을 매우 좋아하는 것을 증명하는 기념리본,ポケモンが　だいすきな　ことを しょうめいする　きねんリボン
A Ribbon awarded for a special holiday.,Ruban commémorant un jour spécial.,Fiocco per una celebrazione speciale.,Band zur Erinnerung an einen besonderen Tag.,Cinta de vacaciones especiales.,기념일 기념리본,きねんび　きねんリボン
A Ribbon awarded for participating in a special Pokémon event.,Ruban récompensant la participation à un Événement Pokémon.,Fiocco per la partecipazione a un Evento Pokémon.,Teilnehmerband für einen Pokémon-Wettkampf.,Cinta obtenida por participar en un evento Pokémon.,포켓몬 이벤트에 참가한 기념리본,ポケモンの　イベントに さんかした　きねんリボン
A Ribbon that commemorates a birthday.,Ruban commémorant un anniversaire.,Fiocco commemorativo di un compleanno.,Band für Geburtstagskinder.,Cinta conmemorativa de un cumpleaños.,생일 기념리본,おたんじょうび　きねんリボン
A special Ribbon for a special day.,Ruban spécial pour un jour très particulier.,Fiocco speciale per ricordare un giorno molto particolare.,Besonderes Band für einen besonderen Tag.,Cinta para conmemorar un día muy especial.,특별한 날의 특별한 리본,とくべつな　ひの　とくべつな　リボン
A Ribbon for cherishing a special memory.,Ruban commémorant un souvenir cher.,Fiocco commemorativo di un ricordo speciale.,"Band, das als Andenken an ganz besondere Erinnerungen dient.",Cinta para mantener vivo un recuerdo muy especial.,특별한 추억을 기념하는 리본,とくべつな　おもいでを　きねんする　リボン
A Ribbon said to make your wish come true.,Ruban supposé exaucer les vœux.,Fiocco che sembra essere in grado di esaudire i desideri.,"Band, das angeblich Wünsche erfüllt.",Cinta que supuestamente hace que se cumplan los deseos.,소원이 이루어진다고 전해지는 리본,ねがいが　かなうと　いわれている　リボン
A Ribbon awarded to a Battle Competition Champion.,Ruban récompensant la victoire à une Compétition.,Fiocco per aver vinto una Gara di Lotta.,Band des Siegers eines Kampfturniers.,Cinta obtenida por vencer en un torneo.,배틀 대회 우승 기념리본,バトルたいかい　ゆうしょうきねんリボン
A Ribbon awarded to a Regional Champion in the Pokémon World Championships.,Ruban récompensant la victoire au Championnat Régional.,Fiocco per aver vinto il titolo di Campione Locale al Pokémon World Championships.,Siegerband für die Regionalmeisterschaft der Pokémon World Championships.,Cinta de campeón de área del Pokémon World Championships.,포켓몬 월드 챔피언십 에리어 대회 우승 기념리본,ポケモンワールドチャンピオンシップス エリアたいかい　ゆうしょうきねんリボン
A Ribbon awarded to a National Champion in the Pokémon World Championships.,Ruban récompensant la victoire au Championnat National.,Fiocco per aver vinto il titolo di Campione Nazionale al Pokémon World Championships.,Siegerband für die Nationalmeisterschaft der Pokémon World Championships.,Cinta de campeón nacional del Pokémon World Championships.,포켓몬 월드 챔피언십 국내 대회 우승 기념리본,ポケモンワールドチャンピオンシップス こくないたいかい　ゆうしょうきねんリボン
A Ribbon awarded to a World Champion in the Pokémon World Championships.,Ruban récompensant la victoire aux Pokémon World Championships.,Fiocco per aver vinto il titolo di Campione del Mondo al Pokémon World Championships.,Siegerband für das Finale der Pokémon World Championships.,Cinta de campeón del Pokémon World Championships.,포켓몬 월드 챔피언십 세계 대회 우승 기념리본,ポケモンワールドチャンピオンシップス せかいたいかい　ゆうしょうきねんリボン
A commemorative Ribbon representing all of the Ribbons you collected for contests somewhere long ago.,Ruban reçu il y a longtemps dans une lointaine région. Il rappelle le souvenir de magnifiques concours !,Fiocco commemorativo di tutti i fiocchi conquistati in passato in gare svoltesi in altre regioni.,Band zur Erinnerung an vergangene Wettbewerbssiege in einer anderen Region.,Cinta de recuerdo obtenida tras conseguir cintas en algún concurso anterior.,옛날 어딘가에서 수집한 리본 콘테스트의 추억이 담겨 있다!,むかし　どこかで　あつめた　リボン コンテストの　おもいでが　つまっている！
A commemorative Ribbon representing all of the Ribbons you collected for battling somewhere long ago.,Ruban reçu il y a longtemps dans une lointaine région. Il rappelle le souvenir de féroces combats !,Fiocco commemorativo di tutti i fiocchi conquistati in passato in lotte svoltesi in altre regioni.,Band zur Erinnerung an vergangene gewonnene Kämpfe in einer anderen Region.,Cinta de recuerdo obtenida tras conseguir cintas en algún lugar por tus combates anteriores.,옛날 어딘가에서 수집한 리본 배틀의 추억이 담겨 있다!,むかし　どこかで　あつめた　リボン たたかいの　おもいでが　つまっている！
A Ribbon awarded for beating the Hoenn Champion and entering the Hoenn Hall of Fame.,Ruban commémorant la victoire contre le Maître de Hoenn et l’entrée au Panthéon.,Fiocco conferito a chi sconfigge il Campione di Hoenn ed entra nella Sala d’Onore.,Band für den Sieg über den Champ von Hoenn und den Einzug in die Ruhmeshalle.,Cinta obtenida por vencer al Campeón de Hoenn y entrar en el Hall de la Fama.,호연에서 챔피언에게 이겨서 전당등록한 기념리본,ホウエンで　チャンピオンに　かって でんどういり　した　きねんリボン
A Ribbon awarded to a Pokémon that has performed superbly in every kind of contest.,Ruban offert à un Pokémon ayant marqué les esprits dans tous les types de concours possibles.,Fiocco conferito per aver partecipato con successo a tutte le gare.,"Band zur Auszeichnung von Pokémon, die in allen Wettbewerben großartige Leistungen vollbracht haben.",Cinta que se concede a un Pokémon por realizar una gran actuación en todos los concursos.,모든 콘테스트에서 대활약한 포켓몬에게 수여되는 기념리본,あらゆる　コンテストで　だいかつやくした ポケモンに　おくられる　きねんリボン
A Ribbon awarded to a Pokémon that has perfectly embodied Coolness in Pokémon Contests.,Ruban commémorant une incroyable démonstration de Sang-froid durant un concours.,Fiocco conferito per la Classe dimostrata nelle gare.,"Band zur Auszeichnung von Pokémon, die beim Wettbewerb wirkungsvoll zur Schau gestellt haben, wie cool sie sind.",Cinta que se concede a un Pokémon por exhibir su carisma en un concurso.,콘테스트에서 근사함을 발휘한 포켓몬에게 수여되는 기념리본,コンテストで　かっこよさを　はっきした ポケモンに　おくられる　きねんリボン
A Ribbon awarded to a Pokémon that has perfectly embodied Beauty in Pokémon Contests.,Ruban commémorant une incroyable démonstration de Beauté durant un concours.,Fiocco conferito per la superlativa Bellezza nelle gare.,"Band zur Auszeichnung von Pokémon, die beim Wettbewerb wirkungsvoll zur Schau gestellt haben, wie schön sie sind.",Cinta que se concede a un Pokémon por exhibir su belleza en un concurso.,콘테스트에서 아름다움을 발휘한 포켓몬에게 수여되는 기념리본,コンテストで　うつくしさを　はっきした ポケモンに　おくられる　きねんリボン
A Ribbon awarded to a Pokémon that has perfectly embodied Cuteness in Pokémon Contests.,Ruban commémorant une incroyable démonstration de Grâce durant un concours.,Fiocco conferito per la leggiadra Grazia nelle gare.,"Band zur Auszeichnung von Pokémon, die beim Wettbewerb wirkungsvoll zur Schau gestellt haben, wie putzig sie sind.",Cinta que se concede a un Pokémon por exhibir su dulzura en un concurso.,콘테스트에서 귀여움을 발휘한 포켓몬에게 수여되는 기념리본,コンテストで　かわいさを　はっきした ポケモンに　おくられる　きねんリボン
A Ribbon awarded to a Pokémon that has perfectly embodied Cleverness in Pokémon Contests.,Ruban commémorant une incroyable démonstration d’Intelligence durant un concours.,Fiocco conferito per l’Acume dimostrato nelle gare.,"Band zur Auszeichnung von Pokémon, die beim Wettbewerb wirkungsvoll zur Schau gestellt haben, wie klug sie sind.",Cinta que se concede a un Pokémon por exhibir su ingenio en un concurso.,콘테스트에서 슬기로움을 발휘한 포켓몬에게 수여되는 기념리본,コンテストで　かしこさを　はっきした ポケモンに　おくられる　きねんリボン
A Ribbon awarded to a Pokémon that has perfectly embodied Toughness in Pokémon Contests.,Ruban commémorant une incroyable démonstration de Robustesse durant un concours.,Fiocco conferito per la Grinta dimostrata nelle gare.,"Band zur Auszeichnung von Pokémon, die beim Wettbewerb wirkungsvoll zur Schau gestellt haben, wie stark sie sind.",Cinta que se concede a un Pokémon por exhibir su dureza en un concurso.,콘테스트에서 강인함을 발휘한 포켓몬에게 수여되는 기념리본,コンテストで　たくましさを　はっきした ポケモンに　おくられる　きねんリボン
A Ribbon awarded for becoming the Alola Champion and entering the Alola Hall of Fame.,Ruban commémorant l’accession au rang de Maître d’Alola et l’entrée au Panthéon.,Fiocco conferito a chi diventa Campione o Campionessa di Alola ed entra nella Sala d’Onore.,Band zur Ehrung des Champs in Alola und für den Einzug in die Ruhmeshalle.,Cinta que se recibe al formar parte del equipo campeón de Alola y entrar en el Hall de la Fama.,알로라에서 챔피언이 되어 전당등록한 기념리본,アローラで　チャンピオンに　なって でんどういり　した　きねんリボン
A Ribbon that can be given to a Pokémon that has achieved victory in the Battle Royal.,Ruban offert à un Pokémon étant sorti grand vainqueur de la Bataille Royale.,Fiocco conferito per le vittorie nelle Battle Royale.,"Band zur Auszeichnung von Pokémon, die beim Battle Royale gesiegt haben.",Cinta que se concede a un Pokémon por resultar vencedor en un Battle Royale.,배틀로열을 이겨 낸 포켓몬에게 수여되는 기념리본,バトルロイヤルで　かちぬいた ポケモンに　おくられる　きねんリボン
A Ribbon awarded for winning against a Battle Legend in the Battle Tree.,Ruban commémorant la victoire contre les Dresseurs de légende à l’Arbre de Combat.,Fiocco conferito per aver sconfitto le Leggende della lotta.,Band für den Sieg über eine Kampflegende im Kampfbaum.,Cinta que se concede en el Árbol de Combate al vencer a los Campeones Legendarios.,배틀트리의 배틀레전드를 이긴 기념리본,バトルツリーの　バトルレジェンドに かった　きねんリボン
A Ribbon awarded for winning against a Battle Legend in super battles in the Battle Tree.,Ruban commémorant la victoire contre les Dresseurs de légende en Combat Super à l’Arbre de Combat.,Fiocco conferito per aver battuto le Leggende della lotta nelle Superlotte.,"Band zur Auszeichnung von Pokémon, die im Super-Rang gegen eine Kampflegende gewonnen haben.",Cinta que se concede en el Árbol de Combate al vencer a los Campeones Legendarios en los Supercombates.,배틀트리의 배틀레전드를 슈퍼배틀에서 이긴 기념리본,バトルツリーの　バトルレジェンドに スーパーで　かった　きねんリボン
