en,fr,it,de,es,ko,kana
There was a problem with receiving the gift.,La réception du cadeau a échoué.,Si è verificato un problema con la ricezione del dono.,Fehler beim Empfang des Geschenks.,No se ha podido recibir el regalo.,소포를 받지 못했습니다,おくりものの　うけとりに しっぱい　しました
No gift was found.,Aucun cadeau n’a été trouvé.,Non sono stati trovati doni.,Keine Geschenke vorhanden.,No se ha encontrado ningún regalo.,소포가 없습니다,おくりものが ありませんでした
Ending communication... Please wait.,Déconnexion en cours... Veuillez patienter.,Interruzione della comunicazione. Attendi...,Die Verbindung wird getrennt... Bitte warte einen Moment.,Interrumpiendo la conexión... Espera unos instantes.,종료하고 있습니다 잠시 기다려 주십시오,しゅうりょう　しています しばらく　おまちください
Please choose the gift you want to receive.,Veuillez sélectionner le cadeau à recevoir.,Seleziona il dono che vuoi ricevere.,"Wähle bitte aus, welches Geschenk du erhalten möchtest.",Elige el regalo que quieres recibir.,받을 소포를 선택해 주십시오,うけとる　おくりものを えらんでください
Do you want to give up for now?,Voulez-vous annuler la réception ?,Vuoi annullare la ricezione?,Möchtest du den Empfang von Geschenken abbrechen?,¿Quieres cancelar la recepción del regalo?,소포를 받는 것을 그만두겠습니까?,うけとるのを　やめますか？
"You can’t get that gift, since you’ve already received the same gift before.",Vous avez déjà reçu ce cadeau. Réception impossible.,Hai già ricevuto questo dono. Non puoi riceverlo di nuovo.,Dieses Geschenk hast du bereits empfangen. Ein zweites Mal kannst du es nicht erhalten.,Ya has obtenido este regalo. No puedes volver a recibirlo.,이 소포는 한 번 받은 적이 있으므로 받을 수 없습니다,この　おくりものは いちど　うけとったことが　あるので うけとることが　できません
"There’s no room for another Pokémon. Make room in your party or Pokémon Boxes, and then try again.","Espace insuffisant pour un autre Pokémon. Veuillez faire de la place dans votre équipe ou vos Boîtes PC, puis réessayez.",Non c’è spazio per altri Pokémon. Riprova dopo aver fatto un po’ di spazio in squadra o nei Box.,Es ist kein Platz für weitere Pokémon. Schaffe in deinem Team oder in deiner Pokémon-Box Platz und versuche es anschließend erneut.,No tienes espacio para más Pokémon. Vuelve a buscarlo cuando hayas organizado tu equipo o tus cajas y tengas espacio.,포켓몬이 가득 차서 받을 수 없습니다 지닌 포켓몬 또는 포켓몬 박스에 있는 포켓몬을 정리한 다음 다시 시도해 주십시오,ポケモンが　いっぱいで うけとれません てもち　または　ポケモンボックスに　いる ポケモンを　せいりしてから　おためしください
Receiving your gift... Don’t turn off the power.,Réception du cadeau en cours... Ne pas éteindre la console.,Ricezione del dono in corso. Non spegnere la console.,Geschenk wird empfangen... Bitte das System nicht ausschalten.,Recibiendo el regalo... No apagues la consola.,소포를 받고 있습니다 전원을 끄지 않도록 해주십시오...,おくりものを　うけとっています でんげんを　きらないでください……
"A gift was found, but you can’t receive it with your current software.","Vous avez reçu un cadeau, mais vous ne pouvez pas l’obtenir dans ce jeu.","È stato trovato un dono, ma non puoi ottenerlo con questo software.","Es wurde ein Geschenk gefunden, aber es kann mit dieser Software nicht empfangen werden.","Se ha encontrado un regalo, pero no puede recibirse en este juego.",소포를 찾았지만 현재 즐기고 있는 소프트웨어로는 받을 수 없습니다,おくりものを　みつけましたが げんざい　あそんでいる　ソフトでは うけとることが　できません 
You will now connect to the internet. Your game will be saved. Is that OK?,Vous allez maintenant vous connecter à Internet. Votre partie va être sauvegardée. Voulez-vous continuer ?,Verrà stabilito il collegamento a Internet. Il gioco verrà salvato. Vuoi continuare?,Eine Internetverbindung wird hergestellt und das Spiel wird gespeichert. Willst du fortfahren?,Se va a establecer la conexión a internet. Tu partida se guardará. ¿Quieres seguir adelante?,인터넷에 접속하기 위해 필요한 정보를 받습니다 리포트는 정보를 받은 뒤 작성하게 됩니다 괜찮겠습니까?,インターネット　せつぞく　するために ひつような　じょうほうを　うけとります じょうほうを　うけとった　あとに レポートを　かきますが よろしいですか？
Connecting... Please stand by.,Connexion en cours... Veuillez patienter.,Connessione in corso. Attendi...,Verbindung wird hergestellt... Bitte warte einen Moment.,Conectando... Espera unos instantes.,접속하고 있습니다 잠시 기다려 주십시오,せつぞく　しています しばらく　おまちください
You’re now connected to the internet.,Vous êtes maintenant connecté à Internet.,Collegamento a Internet riuscito.,Du bist jetzt mit dem Internet verbunden.,Se ha establecido la conexión a internet.,인터넷 접속에 필요한 정보를 받았습니다,インターネットせつぞくに ひつような　じょうほうを　うけとりました
Saving... Please wait.,Sauvegarde en cours... Veuillez patienter.,Salvataggio in corso. Attendi...,Speichervorgang... Bitte warte einen Moment.,Guardando... Espera unos instantes.,리포트를 작성하고 있습니다 잠시 기다려 주십시오,レポートを　かいています しばらく　おまちください
Go check your Pokémon Boxes!,Votre nouvel ami a trouvé sa place dans vos Boîtes. Allez le voir !,Controlla i Box!,Überprüfe deine Pokémon-Box!,¡Comprueba tus Cajas del PC!,포켓몬 박스를 확인해주세요!,ポケモンボックスを かくにん　してみましょう！
Go check out your party!,Votre nouvel ami a trouvé sa place parmi les Pokémon de votre équipe. Allez le voir !,Controlla la squadra!,Überprüfe dein Pokémon-Team!,¡Comprueba tu equipo!,지닌 포켓몬을 확인해주세요!,てもちの　ポケモンを かくにん　してみましょう！
Now communicating... Don’t turn off the power.,Connexion en cours... Ne pas éteindre la console.,Comunicazione in corso. Non spegnere la console.,Datenübertragung wird ausgeführt... Bitte das System nicht ausschalten.,Conectando... No apagues la consola.,통신하고 있습니다 전원을 끄지 않도록 해주십시오,つうしん　しています でんげんを　きらないでください
Connecting... Please stand by.,Connexion en cours... Veuillez patienter.,Connessione in corso. Attendi...,Verbindung wird hergestellt... Bitte warte einen Moment.,Conectando... Espera unos instantes.,접속하고 있습니다 잠시 기다려 주십시오,せつぞく　しています しばらく　おまちください
[~ 27],[~ 27],[~ 27],[~ 27],[~ 27],[~ 27],[~ 27]
[~ 28],[~ 28],[~ 28],[~ 28],[~ 28],[~ 28],[~ 28]
Don’t end the connection to the Poké Ball Plus.,Veuillez ne pas déconnecter la Poké Ball Plus.,Non interrompere la connessione con la Poké Ball Plus.,Bitte trenne nicht die Verbindung zu deinem Pokéball Plus.,No desconectes la Poké Ball Plus.,몬스터볼 Plus를 끄지 않도록 해주십시오,モンスターボール Plusを きらないで　ください
[~ 30],[~ 30],[~ 30],[~ 30],[~ 30],[~ 30],[~ 30]
Do you wish to disconnect from the internet?,Voulez-vous vous déconnecter d’Internet ?,Vuoi interrompere il collegamento a Internet?,Internetverbindung wird getrennt. Möchtest du fortfahren?,¿Seguro que quieres interrumpir la conexión a internet?,인터넷 접속을 종료합니다 괜찮겠습니까?,インターネットを　せつだん　します よろしいですか？
Disconnecting from the internet...,Déconnexion en cours... Veuillez patienter.,Interruzione del collegamento in corso. Attendi...,Verbindung wird getrennt... Bitte warte einen Moment.,Interrumpiendo la conexión... Espera unos instantes.,통신을 종료하고 있습니다 잠시 기다려 주십시오,せつだん　しています しばらく　おまちください
An error occurred when trying to retrieve the latest Wild Area news.,Une erreur est survenue pendant la réception du Bulletin des Terres Sauvages.,Si è verificato un errore durante il download dell’ultimo bollettino delle Terre Selvagge.,Beim Empfang von Neuigkeiten aus der Naturzone ist ein Fehler aufgetreten.,Se ha producido un error al tratar de acceder a la información más reciente del Área Silvestre.,와일드에리어 뉴스를 받지 못했습니다,ワイルドエリアニュースの　うけとりに しっぱい　しました
There’s no Wild Area news at this time.,Il n’y a aucun Bulletin des Terres Sauvages pour le moment.,Al momento non ci sono bollettini delle Terre Selvagge.,Es gibt keine Neuigkeiten aus der Naturzone.,No hay noticias del Área Silvestre.,와일드에리어 뉴스가 없습니다,ワイルドエリアニュースは ありませんでした
You’ve connected to the internet and received the latest updates on the Wild Area! Time to go have a look in those Pokémon Dens! Updated: [VAR NUM2(0001)]/[VAR NUM2(0002)]/20[VAR NUM2(0000)] [VAR NUM2(0003)]:[VAR NUM2(0004)] (UTC).,Vous avez reçu le dernier Bulletin des Terres Sauvages. Allez jeter un œil aux antres de Pokémon ! Dernière mise à jour : le [VAR NUM2(0002)]/[VAR NUM2(0001)]/20[VAR NUM2(0000)] à [VAR NUM2(0003)]:[VAR NUM2(0004)] (UTC).,Hai ricevuto l’ultimo bollettino delle Terre Selvagge connettendoti a Internet. Prova a sbirciare dentro le tane di Pokémon! [VAR NUM2(0002)]/[VAR NUM2(0001)]/20[VAR NUM2(0000)] ore [VAR NUM2(0003)]:[VAR NUM2(0004)] (UTC),Du hast via Internet die neuesten Infos aus der Naturzone erhalten. Wirf einen Blick in die Pokémon-Nester! Letztes Update: [VAR NUM2(0002)].[VAR NUM2(0001)].20[VAR NUM2(0000)] um [VAR NUM2(0003)]:[VAR NUM2(0004)] (UTC) ,Has recibido la información más reciente del Área Silvestre a través de internet. ¡Hora de echar un vistazo a esos nidos! [VAR NUM2(0002)]/[VAR NUM2(0001)]/20[VAR NUM2(0000)] ([VAR NUM2(0003)]:[VAR NUM2(0004)] UTC),인터넷을 이용하여 와일드에리어의 최신 정보를 받았습니다 포켓몬굴을 확인해 주세요! 20[VAR NUM2(0000)].[VAR NUM2(0001)].[VAR NUM2(0002)] [VAR NUM2(0003)]:[VAR NUM2(0004)](UTC),インターネットを　つかって ワイルドエリアの　さいしん　じょうほうを うけとりました ポケモンのすを　のぞいてみましょう！ 20[VAR NUM2(0000)].[VAR NUM2(0001)].[VAR NUM2(0002)] [VAR NUM2(0003)]:[VAR NUM2(0004)](UTC)
"You can receive this gift just once a day. Once you’ve received it, you can’t claim another one until the next day.",Attention : Vous ne pouvez recevoir ce cadeau qu’une seule fois par jour.,Puoi ricevere questo dono solo una volta al giorno. Potrai riceverlo nuovamente il giorno successivo.,"Bitte beachte, dass du dieses Geschenk nur ein Mal pro Tag empfangen kannst. Nach Empfang musst du bis zum nächsten Tag warten, bevor du es erneut erhalten kannst.","Solo puedes recibir este regalo una vez al día. Una vez adquirido, tendrás que esperar hasta el día siguiente para poder obtenerlo de nuevo.",이 소포는 하루에 한 번만 받을 수 있습니다 한 번 받으면 다음 날이 될 때까지 이 소포를 받을 수 없으므로 주의해 주십시오,この　おくりものは　１にち１かいだけ うけとれます いちど　うけとったら つぎのひに　なるまで この　おくりものは　うけとれませんので ごちゅうい　ください
"You can only receive this gift once per day. You’ve already claimed the one for today, so check in tomorrow for your next chance.","Vous ne pouvez recevoir ce cadeau qu’une seule fois par jour. Vous avez déjà atteint ce maximum aujourd’hui, donc vous ne pouvez pas le recevoir de nouveau. Veuillez réessayer demain.",Puoi ricevere questo dono una volta al giorno. Oggi lo hai già ricevuto. Riprova domani.,"Dieses Geschenk kannst du nur ein Mal pro Tag empfangen. Da du es heute bereits ein Mal erhalten hast, kannst du es erst morgen wieder empfangen.",Solo puedes recibir este regalo una vez al día. Hoy ya has alcanzado ese máximo y no puedes obtener más. Vuelve a intentarlo mañana.,이 소포는 하루에 한 번 받을 수 있습니다 오늘은 이미 받았으므로 받을 수 없습니다 다음 날이 되면 또 받을 수 있습니다,この　おくりものは １にちに　１かい　うけとれます ほんじつ　うけとっているため うけとれません つぎのひに　なったら また　うけとれます
"You can only receive 10 gifts per day. You’ve already claimed 10 gifts today, so check in tomorrow to be able to claim more.","Vous ne pouvez recevoir que 10 cadeaux quotidiens au total. Vous avez déjà atteint ce maximum aujourd’hui, donc vous ne pouvez pas en recevoir davantage. Veuillez réessayer demain.",Puoi ricevere al massimo 10 doni giornalieri. Hai già raggiunto il numero massimo per questo genere di doni. Riprova domani.,Manche Geschenke kannst du nur ein Mal pro Tag empfangen. Täglich kannst du bis zu zehn verschiedene solche Geschenke erhalten. Du hast heute bereits zehn solche Geschenke erhalten und kannst sie daher erst morgen wieder empfangen.,Solo puedes recibir 10 regalos al día. Hoy ya has alcanzado ese máximo y no puedes obtener más. Vuelve a intentarlo mañana.,하루에 한 번 받을 수 있는 소포는 10건까지입니다 오늘은 이미 10건을 받았으므로 받을 수 없습니다 다음 날이 되면 또 받을 수 있습니다,１にち　１かい　うけとれる おくりものは　１０けん　までです きょうは　すでに １０けん　うけとっているため うけとれません つぎのひに　なったら また　うけとれます
You’re now connected to the internet.,Connexion à Internet activée.,Collegamento a Internet stabilito.,Verbindung über das Internet wurde aktiviert.,Se ha activado la conexión a internet.,인터넷으로 전환했습니다,インターネットに きりかえました
"The code or password is incorrect. Attention! You failed to enter the correct code or password multiple times, so you’ve been temporarily locked out. Please wait a while, then try reentering your code again later.",Le code ou mot de passe est erroné. Attention : Vous avez saisi un code ou un mot de passe erroné plusieurs fois d’affilée. La saisie a été temporairement verrouillée. Veuillez réessayer ultérieurement.,Codice seriale o password errati. Attenzione! Hai inserito più volte un codice seriale o una password errati. L’accesso è stato temporaneamente bloccato. Attendi un po’ prima di riprovare.,"Der Seriencode beziehungsweise das Passwort ist falsch. Achtung! Der Seriencode beziehungsweise das Passwort wurde wiederholt falsch eingegeben, sodass der Zugriff vorübergehend gesperrt wurde. Bitte versuche später noch einmal, deinen Seriencode einzugeben.","La contraseña o el código introducido es incorrecto. ¡Advertencia! Has introducido varias veces contraseñas o códigos incorrectos, por lo que se ha bloqueado el acceso temporalmente. Vuelve a intentarlo más tarde.",시리얼 코드 혹은 암호가 틀립니다 주의! 시리얼 코드 혹은 암호를 연속해서 틀렸으므로 당분간 입력할 수 없습니다 잠시 시간을 두고 시도해 주십시오,シリアルコード　または　あいことばが まちがっています ごちゅうい！ シリアルコード　または　あいことばを つづけて　まちがえたため しばらく　にゅうりょくが　できません じかんを　おいて　おためしください
"The code or password is incorrect. Attention! You failed to enter the correct code or password multiple times, so you’ve been temporarily locked out. Please wait a while, then try reentering your code again later.",Le code ou mot de passe est erroné. Attention : Vous avez saisi un code ou un mot de passe erroné plusieurs fois d’affilée. La saisie a été temporairement verrouillée. Veuillez réessayer ultérieurement.,Codice seriale o password errati. Attenzione! Hai inserito più volte un codice seriale o una password errati. L’accesso è stato temporaneamente bloccato. Attendi un po’ prima di riprovare.,"Der Seriencode beziehungsweise das Passwort ist falsch. Achtung! Der Seriencode beziehungsweise das Passwort wurde wiederholt falsch eingegeben, sodass der Zugriff vorübergehend gesperrt wurde. Bitte versuche später noch einmal, deinen Seriencode einzugeben.","La contraseña o el código introducido es incorrecto. ¡Advertencia! Has introducido varias veces contraseñas o códigos incorrectos, por lo que se ha bloqueado el acceso temporalmente. Vuelve a intentarlo más tarde.",시리얼 코드 혹은 암호가 틀립니다 주의! 시리얼 코드 혹은 암호를 연속해서 틀렸으므로 당분간 입력할 수 없습니다 잠시 시간을 두고 시도해 주십시오,シリアルコード　または　あいことばが まちがっています ごちゅうい！ シリアルコード　または　あいことばを つづけて　まちがえたため しばらく　にゅうりょくが　できません じかんを　おいて　おためしください
You’ve switched back to local communication.,Communication sans fil locale activée.,Comunicazione locale attivata.,Verbindung über den lokalen Modus wurde aktiviert.,Se ha activado la comunicación local.,로컬 통신으로 전환했습니다,ローカルつうしんに きりかえました
"The code or password is incorrect. Please check your code or password. If you fail to enter the correct code or password multiple times, you will be temporarily locked out and unable to try again till some time has passed. Please take care when entering text!","Le code ou mot de passe est erroné. Veuillez le vérifier. Attention : Si vous saisissez un code ou un mot de passe erroné plusieurs fois d’affilée, l’option sera verrouillée temporairement et vous devrez patienter avant de pouvoir réessayer.","Codice seriale o password errati. Verifica di averli inseriti correttamente. Attenzione: se inserisci più volte un codice seriale o una password errati, l’accesso sarà bloccato temporaneamente.","Der Seriencode beziehungsweise das Passwort ist falsch. Bitte überprüfe deinen Seriencode beziehungsweise dein Passwort. Wenn du den Seriencode beziehungsweise das Passwort wiederholt falsch eingibst, wird der Zugriff vorübergehend gesperrt und die Eingabe ist für eine Weile nicht mehr möglich. Bitte gib acht, wenn du Text eingibst!","La contraseña o el código introducido es incorrecto. Vuelve a comprobarlo. Si introduces varias veces contraseñas o códigos incorrectos, no podrás intentarlo de nuevo hasta que haya pasado un tiempo. Ten cuidado al introducir el texto.",시리얼 코드 혹은 암호가 틀립니다 가지고 계신 시리얼 코드 혹은 암호를 확인해 주십시오 연속해서 틀리면 당분간 입력할 수 없게 되오니 주의해 주십시오,シリアルコード　または　あいことばが まちがっています おてもちの　シリアルコード　または あいことばを　ごかくにん　ください つづけて　まちがえると しばらく　にゅうりょく　できなくなります ごちゅうい　ください
"The code or password is incorrect. Please check your code or password. If you failed to enter the correct code or password multiple times, you will be temporarily locked out and unable to try again till some time has passed. Please take care when entering text.","Le code ou mot de passe est erroné. Veuillez le vérifier. Attention : Si vous avez saisi un code ou un mot de passe erroné plusieurs fois d’affilée, l’option sera verrouillée temporairement et vous devrez patienter avant de pouvoir réessayer.","Codice seriale o password errati. Verifica di averli inseriti correttamente. Attenzione: se inserisci più volte un codice seriale o una password errati, l’accesso viene temporaneamente bloccato.","Der Seriencode beziehungsweise das Passwort ist falsch. Bitte überprüfe deinen Seriencode beziehungsweise dein Passwort. Wenn du den Seriencode beziehungsweise das Passwort wiederholt falsch eingibst, wird der Zugriff vorübergehend gesperrt und die Eingabe ist für eine Weile nicht mehr möglich. Bitte gib acht, wenn du Text eingibst!","La contraseña o el código introducido es incorrecto. Vuelve a comprobarlo. Si has introducido varias veces contraseñas o códigos incorrectos, no podrás intentarlo de nuevo hasta que haya pasado un tiempo. Ten cuidado al introducir el texto.",시리얼 코드 혹은 암호가 틀립니다 가지고 계신 시리얼 코드 혹은 암호를 확인해 주십시오 연속해서 틀리면 당분간 입력할 수 없게 되오니 주의해 주십시오,シリアルコード　または　あいことばが まちがっています おてもちの　シリアルコード　または あいことばを　ごかくにん　ください また　つづけて　まちがえると しばらく　にゅうりょく　できなくなります ごちゅうい　ください
This code has been used in other save data.,Ce code a déjà été utilisé dans une autre sauvegarde.,Questo codice seriale è già stato utilizzato con altri dati di gioco.,Dieser Seriencode wurde bereits mit anderen Speicherdaten eingelöst.,Este código ya se ha utilizado con otros datos de guardado.,이 시리얼 코드는 다른 저장 데이터에서 사용 중입니다,この　シリアルコードは ほかの　セーブデータで　しようちゅう　です
This Poké Ball Plus is being used for other save data. Please try again later.,Cette Poké Ball Plus est actuellement utilisée dans une autre sauvegarde. Veuillez réessayer ultérieurement.,Questa Poké Ball Plus è attualmente in uso con altri dati di gioco. Riprova più tardi.,Dieser Pokéball Plus wird gerade mit anderen Speicherdaten verwendet. Bitte versuche es später noch einmal.,Esta Poké Ball Plus ya se ha utilizado con otros datos de guardado. Vuelve a intentarlo más tarde.,이 몬스터볼 Plus는 다른 저장 데이터에서 사용하고 있습니다 잠시 시간을 두고 다시 한번 시도해 주십시오,この　モンスターボール Plusは ほかのセーブデータで　しようちゅうです しばらくたってから　もういちど おためし　ください
You can’t receive the gift provided by this code or password yet.,Vous ne pouvez pas encore recevoir le cadeau associé à ce code ou mot de passe.,Non puoi ancora ricevere il dono relativo a questo codice seriale o a questa password.,Das zu diesem Seriencode beziehungsweise Passwort gehörige Geschenk kann noch nicht empfangen werden.,Aún no puedes recibir el regalo asociado a este código o esta contraseña.,이 시리얼 코드 혹은 암호의 소포는 아직 받을 수 없습니다,この　シリアルコード　または あいことばの　おくりものは まだ　うけとることが　できません
You can’t receive Mew yet.,Vous ne pouvez pas encore recevoir Mew.,Non puoi ancora ricevere Mew.,Du kannst Mew noch nicht empfangen.,Todavía no puedes recibir a Mew.,뮤는 아직 받을 수 없습니다,ミュウは　まだ　うけとることが できません
The code or password has expired. You can’t receive the gift.,"Vous ne pouvez pas recevoir le cadeau, car le code ou mot de passe est expiré.",Questo codice seriale o questa password sono scaduti. Non è stato possibile ricevere il dono.,"Du kannst das Geschenk nicht empfangen, da der Seriencode beziehungsweise das Passwort nicht mehr gültig ist.","La contraseña o el código asociado a este regalo ya ha expirado, por lo que no podrás recibirlo.",이 시리얼 코드 혹은 암호의 유효기간은 이미 지났습니다,この　シリアルコード　または あいことばは ゆうこうきげんが　すぎています
The time period to receive Mew has expired.,Vous avez dépassé la date limite pour recevoir Mew.,Il periodo di ricezione di Mew è terminato.,"Die Zeitspanne, in der du Mew empfangen konntest, ist abgelaufen.",Ya ha expirado el plazo para recibir a Mew.,뮤를 받을 수 있는 기간이 지났습니다,ミュウの　うけとりきげんが すぎています
