en,fr,it,de,es,ko,kana
[VAR BD06(0000)]It’s super effective on [VAR TRNAME(000A)]’s [VAR PKNICK(0000)] and [VAR PKNICK(0001)]!,"[VAR BD06(0000)]C’est super efficace sur les [VAR 1002][VAR PKNICK(0000)] et [VAR 1002][VAR PKNICK(0001)] [VAR 1408(000A,0001)][VAR TRNAME(000A)] !","[VAR BD06(0000)]È superefficace [VAR 1002][VAR 1506(0000,0001)][VAR PKNICK(0000)] e [VAR 1002][VAR 1506(0001,0001)][VAR PKNICK(0001)] di [VAR TRNAME(000A)]!",Das ist sehr effektiv gegen [VAR PKNICK(0000)] und [VAR PKNICK(0001)] von [VAR TRNAME(000A)]!,[VAR BD06(0000)]¡Es supereficaz contra el [VAR PKNICK(0000)] y el [VAR PKNICK(0001)] de [VAR TRNAME(000A)]!,[VAR TRNAME(000A)]의 [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)]에게 효과가 굉장했다!,[VAR TRNAME(000A)]の　[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]に こうかは　ばつぐんだ！
"[VAR BD06(0000)]It’s super effective on [VAR PKNICK(0000)], [VAR PKNICK(0001)], and [VAR PKNICK(0002)]!","[VAR BD06(0000)]C’est super efficace sur [VAR PKNICK(0000)], [VAR PKNICK(0001)] et [VAR PKNICK(0002)] !","[VAR BD06(0000)]È superefficace su [VAR PKNICK(0000)], [VAR PKNICK(0001)] e [VAR PKNICK(0002)]!","Das ist sehr effektiv gegen [VAR PKNICK(0000)], [VAR PKNICK(0001)] und [VAR PKNICK(0002)]!","[VAR BD06(0000)]¡Es supereficaz contra [VAR PKNICK(0000)], [VAR PKNICK(0001)] y [VAR PKNICK(0002)]!",[VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)][VAR 1900(0004)] [VAR PKNICK(0002)]에게 효과가 굉장했다!,[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]と [VAR PKNICK(0002)]に　こうかは　ばつぐんだ！
"[VAR BD06(0000)]It’s super effective on the wild [VAR PKNICK(0000)], [VAR PKNICK(0001)], and [VAR PKNICK(0002)]!","[VAR BD06(0000)]C’est super efficace sur les [VAR PKNICK(0000)], [VAR PKNICK(0001)] et [VAR PKNICK(0002)] sauvages !","[VAR BD06(0000)]È superefficace [VAR 1002][VAR 1506(0000,0001)][VAR PKNICK(0000)], [VAR 1002][VAR 1506(0001,0001)][VAR PKNICK(0001)] e [VAR 1002][VAR 1506(0002,0001)][VAR PKNICK(0002)] selvatici!","Das ist sehr effektiv gegen [VAR PKNICK(0001)] (wild), [VAR PKNICK(0002)] (wild) und [VAR PKNICK(0000)] (wild)!","[VAR BD06(0000)]¡Es supereficaz contra el [VAR PKNICK(0000)], el [VAR PKNICK(0001)] y el [VAR PKNICK(0002)] salvajes!",야생 [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)][VAR 1900(0004)] [VAR PKNICK(0002)]에게 효과가 굉장했다!,やせいの　[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]と [VAR PKNICK(0002)]に　こうかは　ばつぐんだ！
"[VAR BD06(0000)]It’s super effective on the opposing [VAR PKNICK(0000)], [VAR PKNICK(0001)], and [VAR PKNICK(0002)]!","[VAR BD06(0000)]C’est super efficace sur les [VAR PKNICK(0000)], [VAR PKNICK(0001)] et [VAR PKNICK(0002)] ennemis !","[VAR BD06(0000)]È superefficace [VAR 1002][VAR 1506(0000,0001)][VAR PKNICK(0000)], [VAR 1002][VAR 1506(0001,0001)][VAR PKNICK(0001)] e [VAR 1002][VAR 1506(0002,0001)][VAR PKNICK(0002)] nemici!","Das ist sehr effektiv gegen [VAR PKNICK(0001)] (Gegner), [VAR PKNICK(0002)] (Gegner) und [VAR PKNICK(0000)] (Gegner)!","[VAR BD06(0000)]¡Es supereficaz contra el [VAR PKNICK(0000)], el [VAR PKNICK(0001)] y el [VAR PKNICK(0002)] enemigos!",상대 [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)][VAR 1900(0004)] [VAR PKNICK(0002)]에게 효과가 굉장했다!,あいての　[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]と [VAR PKNICK(0002)]に　こうかは　ばつぐんだ！
"[VAR BD06(0000)]It’s super effective on [VAR TRNAME(000A)]’s [VAR PKNICK(0000)], [VAR PKNICK(0001)], and [VAR PKNICK(0002)]!","[VAR BD06(0000)]C’est super efficace sur les [VAR 1002][VAR PKNICK(0000)], [VAR 1002][VAR PKNICK(0001)] et [VAR 1002][VAR PKNICK(0002)] [VAR 1408(000A,0001)][VAR TRNAME(000A)] !","[VAR BD06(0000)]È superefficace [VAR 1002][VAR 1506(0000,0001)][VAR PKNICK(0000)], [VAR 1002][VAR 1506(0001,0001)][VAR PKNICK(0001)] e [VAR 1002][VAR 1506(0002,0001)][VAR PKNICK(0002)] di [VAR TRNAME(000A)]!","Das ist sehr effektiv gegen [VAR PKNICK(0000)], [VAR PKNICK(0001)] und [VAR PKNICK(0002)] von [VAR TRNAME(000A)]!","[VAR BD06(0000)]¡Es supereficaz contra el [VAR PKNICK(0000)], el [VAR PKNICK(0001)] y el [VAR PKNICK(0002)] de [VAR TRNAME(000A)]!",[VAR TRNAME(000A)]의 [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)][VAR 1900(0004)] [VAR PKNICK(0002)]에게 효과가 굉장했다!,[VAR TRNAME(000A)]の　[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]と [VAR PKNICK(0002)]に　こうかは　ばつぐんだ！
"[VAR BD06(0000)]It’s super effective on [VAR PKNICK(0000)], [VAR PKNICK(0001)], [VAR PKNICK(0002)], and [VAR PKNICK(0003)]!","[VAR BD06(0000)]C’est super efficace sur [VAR PKNICK(0000)], [VAR PKNICK(0001)], [VAR PKNICK(0002)] et [VAR PKNICK(0003)] !","[VAR BD06(0000)]È superefficace su [VAR PKNICK(0000)], [VAR PKNICK(0001)], [VAR PKNICK(0002)] e [VAR PKNICK(0003)]!","Das ist sehr effektiv gegen [VAR PKNICK(0000)], [VAR PKNICK(0001)], [VAR PKNICK(0002)] und [VAR PKNICK(0003)]!","[VAR BD06(0000)]¡Es supereficaz contra [VAR PKNICK(0000)], [VAR PKNICK(0001)], [VAR PKNICK(0002)] y [VAR PKNICK(0003)]!",[VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)][VAR 1900(0004)] [VAR PKNICK(0002)][VAR 1900(0004)] [VAR PKNICK(0003)]에게 효과가 굉장했다!,[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]と [VAR PKNICK(0002)]と　[VAR PKNICK(0003)]に　こうかは　ばつぐんだ！
"[VAR BD06(0000)]It’s super effective on the wild [VAR PKNICK(0000)], [VAR PKNICK(0001)], [VAR PKNICK(0002)], and [VAR PKNICK(0003)]!","[VAR BD06(0000)]C’est super efficace sur les [VAR PKNICK(0000)], [VAR PKNICK(0001)], [VAR PKNICK(0002)] et [VAR PKNICK(0003)] sauvages !","[VAR BD06(0000)]È superefficace [VAR 1002][VAR 1506(0000,0001)][VAR PKNICK(0000)], [VAR 1002][VAR 1506(0001,0001)][VAR PKNICK(0001)], [VAR 1002][VAR 1506(0002,0001)][VAR PKNICK(0002)] e [VAR 1002][VAR 1506(0003,0001)][VAR PKNICK(0003)] selvatici!","Das ist sehr effektiv gegen die wilden Pokémon [VAR PKNICK(0000)], [VAR PKNICK(0001)], [VAR PKNICK(0002)] und [VAR PKNICK(0003)]!","[VAR BD06(0000)]¡Es supereficaz contra el [VAR PKNICK(0000)], el [VAR PKNICK(0001)], el [VAR PKNICK(0002)] y el [VAR PKNICK(0003)] salvajes!",야생 [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)][VAR 1900(0004)] [VAR PKNICK(0002)][VAR 1900(0004)] [VAR PKNICK(0003)]에게 효과가 굉장했다!,やせいの　[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]と [VAR PKNICK(0002)]と　[VAR PKNICK(0003)]に　こうかは　ばつぐんだ！
"[VAR BD06(0000)]It’s super effective on the opposing [VAR PKNICK(0000)], [VAR PKNICK(0001)], [VAR PKNICK(0002)], and [VAR PKNICK(0003)]!","[VAR BD06(0000)]C’est super efficace sur les [VAR PKNICK(0000)], [VAR PKNICK(0001)], [VAR PKNICK(0002)] et [VAR PKNICK(0003)] ennemis !","[VAR BD06(0000)]È superefficace [VAR 1002][VAR 1506(0000,0001)][VAR PKNICK(0000)], [VAR 1002][VAR 1506(0001,0001)][VAR PKNICK(0001)], [VAR 1002][VAR 1506(0002,0001)][VAR PKNICK(0002)] e [VAR 1002][VAR 1506(0003,0001)][VAR PKNICK(0003)] nemici!","Das ist sehr effektiv gegen die gegnerischen Pokémon [VAR PKNICK(0000)], [VAR PKNICK(0001)], [VAR PKNICK(0002)] und [VAR PKNICK(0003)]!","[VAR BD06(0000)]¡Es supereficaz contra el [VAR PKNICK(0000)], el [VAR PKNICK(0001)], el [VAR PKNICK(0002)] y el [VAR PKNICK(0003)] enemigos!",상대 [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)][VAR 1900(0004)] [VAR PKNICK(0002)][VAR 1900(0004)] [VAR PKNICK(0003)]에게 효과가 굉장했다!,あいての　[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]と [VAR PKNICK(0002)]と　[VAR PKNICK(0003)]に　こうかは　ばつぐんだ！
"[VAR BD06(0000)]It’s super effective on [VAR TRNAME(000A)]’s [VAR PKNICK(0000)], [VAR PKNICK(0001)], [VAR PKNICK(0002)], and [VAR PKNICK(0003)]!","[VAR BD06(0000)]C’est super efficace sur [VAR 1002][VAR PKNICK(0000)], [VAR 1002][VAR PKNICK(0001)], [VAR 1002][VAR PKNICK(0002)] et [VAR 1002][VAR PKNICK(0003)] [VAR 1408(000A,0001)][VAR TRNAME(000A)] !","[VAR BD06(0000)]È superefficace [VAR 1002][VAR 1506(0000,0001)][VAR PKNICK(0000)], [VAR 1002][VAR 1506(0001,0001)][VAR PKNICK(0001)], [VAR 1002][VAR 1506(0002,0001)][VAR PKNICK(0002)] e [VAR 1002][VAR 1506(0003,0001)][VAR PKNICK(0003)] di [VAR TRNAME(000A)]!","Das ist sehr effektiv gegen [VAR PKNICK(0000)], [VAR PKNICK(0001)], [VAR PKNICK(0002)] und [VAR PKNICK(0003)] von [VAR TRNAME(000A)]!","[VAR BD06(0000)]¡Es supereficaz contra el [VAR PKNICK(0000)], el [VAR PKNICK(0001)], el [VAR PKNICK(0002)] y el [VAR PKNICK(0003)] de [VAR TRNAME(000A)]!",[VAR TRNAME(000A)]의 [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)][VAR 1900(0004)] [VAR PKNICK(0002)][VAR 1900(0004)] [VAR PKNICK(0003)]에게 효과가 굉장했다!,[VAR TRNAME(000A)]の　[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]と [VAR PKNICK(0002)]と　[VAR PKNICK(0003)]に　こうかは　ばつぐんだ！
It’s not very effective on [VAR PKNICK(0000)].,[VAR BD06(0000)]Ce n’est pas très efficace sur [VAR PKNICK(0000)]...,[VAR BD06(0000)]Non è molto efficace su [VAR PKNICK(0000)]...,Das ist nicht sehr effektiv gegen [VAR PKNICK(0000)]...,No es muy eficaz contra [VAR PKNICK(0000)]...,[VAR PKNICK(0000)]에게 효과가 별로인 듯하다,[VAR PKNICK(0000)]に こうかは　いまひとつだ
It’s not very effective on the wild [VAR PKNICK(0000)].,"[VAR BD06(0000)]Ce n’est pas très efficace sur [VAR 1002][VAR 1400(0000,0001)][VAR PKNICK(0000)] sauvage...","[VAR BD06(0000)]Non è molto efficace [VAR 1002][VAR 1506(0000,0001)][VAR PKNICK(0000)] selvatico...",Das ist nicht sehr effektiv gegen [VAR PKNICK(0000)] (wild)...,No es muy eficaz contra el [VAR PKNICK(0000)] salvaje...,야생 [VAR PKNICK(0000)]에게 효과가 별로인 듯하다,やせいの　[VAR PKNICK(0000)]に こうかは　いまひとつだ
It’s not very effective on the opposing [VAR PKNICK(0000)].,"[VAR BD06(0000)]Ce n’est pas très efficace sur [VAR 1002][VAR 1400(0000,0001)][VAR PKNICK(0000)] ennemi...","[VAR BD06(0000)]Non è molto efficace [VAR 1002][VAR 1506(0000,0001)][VAR PKNICK(0000)] nemico...",Das ist nicht sehr effektiv gegen [VAR PKNICK(0000)] (Gegner)...,No es muy eficaz contra el [VAR PKNICK(0000)] enemigo...,상대 [VAR PKNICK(0000)]에게 효과가 별로인 듯하다,あいての　[VAR PKNICK(0000)]に こうかは　いまひとつだ
It’s not very effective on [VAR TRNAME(000A)]’s [VAR PKNICK(0000)].,"[VAR BD06(0000)]Ce n’est pas très efficace sur [VAR 1002][VAR PKNICK(0000)] [VAR 1408(000A,0001)][VAR TRNAME(000A)]...","[VAR BD06(0000)]Non è molto efficace [VAR 1002][VAR 1506(0000,0001)][VAR PKNICK(0000)] di [VAR TRNAME(000A)]...",Das ist nicht sehr effektiv gegen [VAR PKNICK(0000)] von [VAR TRNAME(000A)]...,No es muy eficaz contra el [VAR PKNICK(0000)] de [VAR TRNAME(000A)]...,[VAR TRNAME(000A)]의 [VAR PKNICK(0000)]에게 효과가 별로인 듯하다,[VAR TRNAME(000A)]の　[VAR PKNICK(0000)]に こうかは　いまひとつだ
[VAR BD06(0000)]It’s not very effective on [VAR PKNICK(0000)] or [VAR PKNICK(0001)].,[VAR BD06(0000)]Ce n’est pas très efficace sur [VAR PKNICK(0000)] et [VAR PKNICK(0001)]...,[VAR BD06(0000)]Non è molto efficace su [VAR PKNICK(0000)] e [VAR PKNICK(0001)]...,Das ist nicht sehr effektiv gegen [VAR PKNICK(0000)] und [VAR PKNICK(0001)]...,No es muy eficaz contra [VAR PKNICK(0000)] ni [VAR PKNICK(0001)]...,[VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)]에게 효과가 별로인 듯하다,[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]に こうかは　いまひとつだ
[VAR BD06(0000)]It’s not very effective on the wild [VAR PKNICK(0000)] or [VAR PKNICK(0001)].,[VAR BD06(0000)]Ce n’est pas très efficace sur les [VAR PKNICK(0000)] et [VAR PKNICK(0001)] sauvages...,"[VAR BD06(0000)]Non è molto efficace [VAR 1002][VAR 1506(0000,0001)][VAR PKNICK(0000)] e [VAR 1002][VAR 1506(0001,0001)][VAR PKNICK(0001)] selvatici...",Das ist nicht sehr effektiv gegen [VAR PKNICK(0001)] (wild) und [VAR PKNICK(0000)] (wild)...,[VAR BD06(0000)]No es muy eficaz contra el [VAR PKNICK(0000)] ni el [VAR PKNICK(0001)] salvajes...,야생 [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)]에게 효과가 별로인 듯하다,やせいの　[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]に こうかは　いまひとつだ
[VAR BD06(0000)]It’s not very effective on the opposing [VAR PKNICK(0000)] or [VAR PKNICK(0001)].,[VAR BD06(0000)]Ce n’est pas très efficace sur les [VAR PKNICK(0000)] et [VAR PKNICK(0001)] ennemis...,"[VAR BD06(0000)]Non è molto efficace [VAR 1002][VAR 1506(0000,0001)][VAR PKNICK(0000)] e [VAR 1002][VAR 1506(0001,0001)][VAR PKNICK(0001)] nemici...",Das ist nicht sehr effektiv gegen [VAR PKNICK(0000)] (Gegner) und [VAR PKNICK(0001)] (Gegner)...,[VAR BD06(0000)]No es muy eficaz contra el [VAR PKNICK(0000)] ni el [VAR PKNICK(0001)] enemigos...,상대 [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)]에게 효과가 별로인 듯하다,あいての　[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]に こうかは　いまひとつだ
[VAR BD06(0000)]It’s not very effective on [VAR TRNAME(000A)]’s [VAR PKNICK(0000)] or [VAR PKNICK(0001)].,"[VAR BD06(0000)]Ce n’est pas très efficace sur les [VAR 1002][VAR PKNICK(0000)] et [VAR 1002][VAR PKNICK(0001)] [VAR 1408(000A,0001)][VAR TRNAME(000A)]...","[VAR BD06(0000)]Non è molto efficace [VAR 1002][VAR 1506(0000,0001)][VAR PKNICK(0000)] e [VAR 1002][VAR 1506(0001,0001)][VAR PKNICK(0001)] di [VAR TRNAME(000A)]...",Das ist nicht sehr effektiv gegen [VAR PKNICK(0000)] und [VAR PKNICK(0001)] von [VAR TRNAME(000A)]...,[VAR BD06(0000)]No es muy eficaz contra el [VAR PKNICK(0000)] ni el [VAR PKNICK(0001)] de [VAR TRNAME(000A)]...,[VAR TRNAME(000A)]의 [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)]에게 효과가 별로인 듯하다,[VAR TRNAME(000A)]の　[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]に こうかは　いまひとつだ
"[VAR BD06(0000)]It’s not very effective on [VAR PKNICK(0000)], [VAR PKNICK(0001)], or [VAR PKNICK(0002)].","[VAR BD06(0000)]Ce n’est pas très efficace sur [VAR PKNICK(0000)], ni sur [VAR PKNICK(0001)], ni sur [VAR PKNICK(0002)]...","[VAR BD06(0000)]Non è molto efficace su [VAR PKNICK(0000)], [VAR PKNICK(0001)] e [VAR PKNICK(0002)]...","Das ist nicht sehr effektiv gegen [VAR PKNICK(0000)], [VAR PKNICK(0001)] und [VAR PKNICK(0002)]...","[VAR BD06(0000)]No es muy eficaz contra [VAR PKNICK(0000)], ni [VAR PKNICK(0001)] ni [VAR PKNICK(0002)]...",[VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)][VAR 1900(0004)] [VAR PKNICK(0002)]에게 효과가 별로인 듯하다,[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]と [VAR PKNICK(0002)]に　こうかは　いまひとつだ
