en,fr,it,de,es,ko,kana
[~ 10],[~ 10],[~ 10],[~ 10],[~ 10],[~ 10],[~ 10]
"You found a note on the item... “Please make good use of this item on your adventure! Sincerely, [VAR TRNAME(0003)]” It looks like [VAR TRNAME(0003)] hid the item so you might find it...",Oh ! Il y a une note sur l’objet : « J’espère que cet objet te sera utile ! Signé : [VAR TRNAME(0003)] » On dirait que c’est [VAR TRNAME(0003)] qui l’avait caché ici !,"Sullo strumento che hai appena trovato c’è un messaggio. “Spero che ti sarà utile per la tua avventura. Ciao, [VAR TRNAME(0003)]!” A quanto pare, era stato nascosto qui da [VAR TRNAME(0003)].",An dem gefundenen Item ist ein Memo befestigt: „Dieses Item wird dir bei deinen Abenteuern helfen! Viel Glück und Spaß wünscht... [VAR TRNAME(0003)]!“ Allem Anschein nach hat [VAR TRNAME(0003)] das Item hier versteckt.,¿Y esto? El objeto que has encontrado lleva una nota. “¡Usa este objeto en tu aventura! Firmado: [VAR TRNAME(0003)]”. Parece que esto lo había escondido [VAR TRNAME(0003)].,...어라? 발견한 도구에 메모가 적혀 있다 [VAR TRNAME(0003)]: 이 도구를 모험에 유용하게 써주세요! ...아무래도 [VAR TRNAME(0003)][VAR 1900(0003)] 숨겨놓았던 모양이다,……おや？　みつけた　どうぐに メモが　ついている [VAR TRNAME(0003)]『この　どうぐを ぼうけんの　やくに　たててください！ ……どうやら　[VAR TRNAME(0003)]が かくして　いったようだ
Too bad! Your Bag is full! You had to give up the hidden item.,"Dommage, vous n’avez plus de place pour cet objet ! [VAR TRNAME(0000)] a abandonné l’objet caché.",Purtroppo hai raggiunto il limite per questo oggetto. Non puoi raccogliere lo strumento nascosto.,Du hast keinen Platz dafür. Schade! Du nimmst das versteckte Item nicht an.,¡Qué lástima! [VAR TRNAME(0000)] no puede quedarse con el objeto porque no le caben más en la Bolsa.,아쉽다! 가방이 가득 차 있다! [VAR TRNAME(0000)][VAR 1900(0001)] 숨겨져 있던 도구를 포기했다,ざんねん！ バッグが　いっぱい　だ！ [VAR TRNAME(0000)]は かくされた　どうぐを　あきらめた
"A strange, black shadow leaped out in a panic! It left something behind in the trash can...",Une silhouette vient de disparaître sous vos yeux ! On dirait que quelque chose est tombé au fond de la poubelle…,Un’ombra scura si dilegua in tutta fretta! Sembra che abbia lasciato qualcosa nel cestino dei rifiuti.,Ein Schatten springt aufgebracht davon! Irgendwas ist im Abfalleimer zurückgeblieben...,"¡Una sombra sale disparada, presa del pánico! Hay algo en el fondo de la papelera.",검은 그림자가 서둘러 지나갔다! 쓰레기통 옆에 뭔가가 떨어져 있다,くろいかげが あわてて　とびだしていった！ ゴミばこの　そこに　なにかおちている
It’s a trash can.,Une poubelle !,È un cestino dei rifiuti!,Ein Abfalleimer!,Es una papelera.,쓰레기통이 있다!,ゴミばこが　ある！
There are small Berries growing high up in the tree! But they seem impossible to reach.,"Des Baies commencent à pousser en haut de l’arbuste, mais elles semblent difficiles à atteindre.",Ci sono delle piccole bacche tra i rami più alti dell’albero. Non sembrano raggiungibili.,"Hoch oben im Baum hängen kleine Beeren, aber leider kannst du sie nicht erreichen.",Ya se ve alguna que otra baya pequeña en la copa del árbol. Pero no parecen estar al alcance de la mano.,나무 높은 곳에 작은 열매가 나 있다! 손을 뻗어도 닿지 않을 것 같다...,きの　たかいところに ちいさな　みが　なってる！ てをのばしても　とどかなそう……
There are big Berries growing high up in the tree! But they don’t look ready yet.,"Des Baies poussent en haut de l’arbuste, mais elles ne sont pas encore mûres…",Ci sono delle grandi bacche tra i rami più alti dell’albero. Non sembrano ancora mature.,"Hoch oben im Baum hängen große Beeren, aber leider sehen sie noch nicht reif aus.",Ya se ve alguna que otra baya grande en la copa del árbol. Pero no parecen estar maduras aún.,나무 높은 곳에 커다란 열매가 나 있다! 아직 안 익은 듯하다,きの　たかいところに おおきな　みが　なってる！ まだ　じゅくしてない　ようだ
There are well-ripened Berries growing high up in the tree! Will they perhaps fall down?,Des Baies mûres attendent en haut de l’arbuste. On peut se demander si elles vont finir par tomber.,Ci sono delle bacche mature tra i rami più alti dell’albero. Qualcuna potrebbe cadere...,Hoch oben im Baum hängen reife Beeren! Ob sie wohl bald herunterfallen?,Ya se ve alguna que otra baya bien madura en la copa del árbol. A ver si hay suerte y cae alguna.,나무 높은 곳에 잘 익은 열매가 나 있다! 떨어지면 좋을 텐데...,きの　たかいところに よく　じゅくした　みが　なってる！ おちてこないかなあ……
"[VAR TRNAME(0000)] received the [VAR BD00(0007,0000,0000)][VAR RIBBON(0001)][VAR BD01]!","[VAR TRNAME(0000)] reçoit un [VAR BD00(0007,0000,0000)][VAR RIBBON(0001)][VAR BD01] !","[VAR TRNAME(0000)] riceve un [VAR BD00(0007,0000,0000)][VAR RIBBON(0001)][VAR BD01]!","[VAR TRNAME(0000)] erhält ein [VAR BD00(0007,0000,0000)][VAR RIBBON(0001)][VAR BD01]!","¡[VAR TRNAME(0000)] ha recibido una [VAR BD00(0007,0000,0000)][VAR RIBBON(0001)][VAR BD01]!","[VAR TRNAME(0000)][VAR 1900(0001)] [VAR BD00(0007,0000,0000)][VAR RIBBON(0001)][VAR BD01][VAR 1900(0002)] 받았다!","[VAR TRNAME(0000)]は [VAR BD00(0007,0000,0000)][VAR RIBBON(0001)][VAR BD01]を もらった！"
"[VAR TRNAME(0000)] decorated h[VAR GENDBR(0000,0202)]iser [VAR PKNAME(0002)] with the [VAR RIBBON(0001)]!",[VAR TRNAME(0000)] met à [VAR PKNAME(0002)] le [VAR RIBBON(0001)] !,[VAR TRNAME(0000)] mette al suo [VAR PKNAME(0002)] il [VAR RIBBON(0001)]!,"[VAR TRNAME(0000)] gibt [VAR GENDBR(0000,0506,0000)]seinemihrem [VAR PKNAME(0002)] das [VAR RIBBON(0001)]!",[VAR TRNAME(0000)] le ha puesto a [VAR PKNAME(0002)] la [VAR RIBBON(0001)].,[VAR TRNAME(0000)][VAR 1900(0001)] [VAR PKNAME(0002)]에게 [VAR RIBBON(0001)][VAR 1900(0002)] 달아주었다!,[VAR TRNAME(0000)]は　[VAR PKNAME(0002)]に [VAR RIBBON(0001)]を つけてあげた！
"[VAR TRNAME(0000)] obtained [VAR iCOLOR2(0001)][VAR BD00(0007,0000,0000)][VAR ITEM2(0001)][VAR BD01]!","[VAR TRNAME(0000)] reçoit [VAR 1400(0001)][VAR BD00(0007,0000,0000)][VAR ITEM2(0001)][VAR BD01] !","[VAR TRNAME(0000)] ottiene [VAR 1502(0001)][VAR BD00(0007,0000,0000)][VAR ITEM2(0001)][VAR BD01]!","[VAR TRNAME(0000)] erhält [VAR BD00(0007,0000,0000)][VAR ITEM2(0001)][VAR BD01]!","[VAR TRNAME(0000)] ha obtenido [VAR 1702(0001)][VAR BD00(0007,0000,0000)][VAR ITEM2(0001)][VAR BD01].","[VAR TRNAME(0000)][VAR 1900(0001)] [VAR BD00(0007,0000,0000)][VAR ITEM2(0001)][VAR BD01][VAR 1900(0002)] 손에 넣었다!","[VAR TRNAME(0000)]は [VAR BD00(0007,0000,0000)][VAR ITEM2(0001)][VAR BD01]を　てにいれた！"
"[VAR TRNAME(0000)] obtained [VAR iCOLOR2(0001)] [VAR BD00(0007,0000,0000)][VAR 01A6(0001)][VAR BD01] for h[VAR GENDBR(0000,0202)]iser base!","[VAR TRNAME(0000)] obtient un objet décoratif : [VAR 1402(0001)][VAR BD00(0007,0000,0000)][VAR 01A6(0001)][VAR BD01] !","[VAR TRNAME(0000)] ottiene [VAR 1502(0001)][VAR BD00(0007,0000,0000)][VAR 01A6(0001)][VAR BD01]!","[VAR TRNAME(0000)] erhält das Deko-Objekt [VAR BD00(0007,0000,0000)][VAR 01A6(0001)][VAR BD01]!","¡[VAR TRNAME(0000)] ha obtenido [VAR 1702(0001)][VAR BD00(0007,0000,0000)][VAR 01A6(0001)][VAR BD01]!","[VAR TRNAME(0000)][VAR 1900(0001)] 모양바꾸기 굿즈 [VAR BD00(0007,0000,0000)][VAR 01A6(0001)][VAR BD01][VAR 1900(0002)] 손에 넣었다!","[VAR TRNAME(0000)]は　もようがえグッズの [VAR BD00(0007,0000,0000)][VAR 01A6(0001)][VAR BD01]を　てにいれた！"
"[VAR TRNAME(0000)] sent the [VAR 01A6(0001)] to h[VAR GENDBR(0000,0202)]iser [VAR BD00(0007,0000,0000)]Secret PC[VAR BD01]!","[VAR TRNAME(0000)] envoie [VAR 1400(0001)][VAR 01A6(0001)] dans le [VAR BD00(0007,0000,0000)]PC Secret[VAR BD01] !","[VAR TRNAME(0000)] invia [VAR 1500(0001)][VAR 01A6(0001)] al [VAR BD00(0007,0000,0000)]PC segreto[VAR BD01]!","[VAR TRNAME(0000)] schickt [VAR 01A6(0001)] an [VAR GENDBR(0000,0506,0000)]seinenihren [VAR BD00(0007,0000,0000)]Geheim-PC[VAR BD01]!","[VAR TRNAME(0000)] ha enviado [VAR 1700(0001)][VAR 01A6(0001)] a su [VAR BD00(0007,0000,0000)]PC Secreto[VAR BD01].","[VAR TRNAME(0000)][VAR 1900(0001)] [VAR 01A6(0001)][VAR 1900(0002)] [VAR BD00(0007,0000,0000)]비밀PC[VAR BD01]에 보냈다!","[VAR TRNAME(0000)]は　[VAR 01A6(0001)]を [VAR BD00(0007,0000,0000)]ひみつのパソコン[VAR BD01]に　おくった！"
