en,fr,it,de,es,ko,kana
Moody,Lunatique,Altalena,Gefühlswippe,Veleta,변덕쟁이,ムラっけ
Overcoat,Envelocape,Copricapo,Partikelschutz,Funda,방진,ぼうじん
Poison Touch,Toxitouche,Velentocco,Giftgriff,Toque Tóxico,독수,どくしゅ
Regenerator,Régé-Force,Rigenergia,Belebekraft,Regeneración,재생력,さいせいりょく
Big Pecks,Cœur de Coq,Pettinfuori,Brustbieter,Sacapecho,부풀린가슴,はとむね
Sand Rush,Baigne Sable,Remasabbia,Sandscharrer,Ímpetu Arena,모래헤치기,すなかき
Wonder Skin,Peau Miracle,Splendicute,Wunderhaut,Piel Milagro,미라클스킨,ミラクルスキン
Analytic,Analyste,Ponderazione,Analyse,Cálculo Final,애널라이즈,アナライズ
Illusion,Illusion,Illusione,Trugbild,Ilusión,일루전,イリュージョン
Imposter,Imposteur,Sosia,Doppelgänger,Impostor,괴짜,かわりもの
Infiltrator,Infiltration,Intrapasso,Schwebedurch,Allanamiento,틈새포착,すりぬけ
Mummy,Momie,Mummia,Mumie,Momia,미라,ミイラ
Moxie,Impudence,Arroganza,Hochmut,Autoestima,자기과신,じしんかじょう
Justified,Cœur Noble,Giustizia,Redlichkeit,Justiciero,정의의마음,せいぎのこころ
Rattled,Phobique,Paura,Hasenfuß,Cobardía,주눅,びびり
Magic Bounce,Miroir Magik,Magispecchio,Magiespiegel,Espejo Mágico,매직미러,マジックミラー
Sap Sipper,Herbivore,Mangiaerba,Vegetarier,Herbívoro,초식,そうしょく
Prankster,Farceur,Burla,Strolch,Bromista,짓궂은마음,いたずらごころ
Sand Force,Force Sable,Silicoforza,Sandgewalt,Poder Arena,모래의힘,すなのちから
Iron Barbs,Épine de Fer,Spineferrate,Eisenstachel,Punta Acero,철가시,てつのトゲ
Zen Mode,Mode Transe,Stato Zen,Trance-Modus,Modo Daruma,달마모드,ダルマモード
Victory Star,Victorieux,Vittorstella,Triumphstern,Tinovictoria,승리의별,しょうりのほし
Turboblaze,Turbo Brasier,Piroturbina,Turbobrand,Turbollama,터보블레이즈,ターボブレイズ
Teravolt,Téra-Voltage,Teravolt,Teravolt,Terravoltaje,테라볼티지,テラボルテージ
Aroma Veil,Aroma-Voile,Aromavelo,Dufthülle,Velo Aroma,아로마베일,アロマベール
Flower Veil,Flora-Voile,Fiorvelo,Blütenhülle,Velo Flor,플라워베일,フラワーベール
Cheek Pouch,Bajoues,Guancegonfie,Backentaschen,Carrillo,볼주머니,ほおぶくろ
Protean,Protéen,Mutatipo,Wandlungskunst,Mutatipo,변환자재,へんげんじざい
Fur Coat,Toison Épaisse,Foltopelo,Fellkleid,Pelaje Recio,퍼코트,ファーコート
Magician,Magicien,Prestigiatore,Zauberer,Prestidigitador,매지션,マジシャン
Bulletproof,Pare-Balles,Antiproiettile,Kugelsicher,Antibalas,방탄,ぼうだん
Competitive,Battant,Tenacia,Unbeugsamkeit,Tenacidad,승기,かちき
Strong Jaw,Prognathe,Ferromascella,Titankiefer,Mandíbula Fuerte,옹골찬턱,がんじょうあご
Refrigerate,Peau Gelée,Pellegelo,Frostschicht,Piel Helada,프리즈스킨,フリーズスキン
Sweet Veil,Gluco-Voile,Dolcevelo,Zuckerhülle,Velo Dulce,스위트베일,スイートベール
Stance Change,Déclic Tactique,Accendilotta,Taktikwechsel,Cambio Táctico,배틀스위치,バトルスイッチ
Gale Wings,Ailes Bourrasque,Aliraffica,Orkanschwingen,Alas Vendaval,질풍날개,はやてのつばさ
Mega Launcher,Méga Blaster,Megalancio,Megawumme,Megadisparador,메가런처,メガランチャー
Grass Pelt,Toison Herbue,Peloderba,Pflanzenpelz,Manto Frondoso,풀모피,くさのけがわ
Symbiosis,Symbiose,Simbiosi,Nutznießer,Simbiosis,공생,きょうせい
Tough Claws,Griffe Dure,Unghiedure,Krallenwucht,Garra Dura,단단한발톱,かたいツメ
Pixilate,Peau Féérique,Pellefolletto,Feenschicht,Piel Feérica,페어리스킨,フェアリースキン
Gooey,Poisseux,Viscosità,Viskosität,Baba,미끈미끈,ぬめぬめ
Aerilate,Peau Céleste,Pellecielo,Zenithaut,Piel Celeste,스카이스킨,スカイスキン
Parental Bond,Amour Filial,Amorefiliale,Familienbande,Amor Filial,부자유친,おやこあい
Dark Aura,Aura Ténébreuse,Auratetra,Dunkelaura,Aura Oscura,다크오라,ダークオーラ
Fairy Aura,Aura Féérique,Aurafolletto,Feenaura,Aura Feérica,페어리오라,フェアリーオーラ
Aura Break,Aura Inversée,Frangiaura,Aura-Umkehr,Rompeaura,오라브레이크,オーラブレイク
Primordial Sea,Mer Primaire,Mare Primordiale,Urmeer,Mar del Albor,시작의바다,はじまりのうみ
Desolate Land,Terre Finale,Terra Estrema,Endland,Tierra del Ocaso,끝의대지,おわりのだいち
Delta Stream,Souffle Delta,Flusso Delta,Delta-Wind,Ráfaga Delta,델타스트림,デルタストリーム
Stamina,Endurance,Sopportazione,Zähigkeit,Firmeza,지구력,じきゅうりょく
Wimp Out,Escampette,Fuggifuggi,Reißaus,Huida,도망태세,にげごし
Emergency Exit,Repli Tactique,Passoindietro,Rückzug,Retirada,위기회피,ききかいひ
Water Compaction,Sable Humide,Idrorinforzo,Verklumpen,Hidrorrefuerzo,꾸덕꾸덕굳기,みずがため
Merciless,Cruauté,Spietatezza,Quälerei,Ensañamiento,무도한행동,ひとでなし
Shields Down,Bouclier-Carcan,Scudosoglia,Limitschild,Escudo Limitado,리밋실드,リミットシールド
Stakeout,Filature,Sorveglianza,Beschattung,Vigilante,잠복,はりこみ
Water Bubble,Aquabulle,Bolladacqua,Wasserblase,Pompa,수포,すいほう
Steelworker,Expert Acier,Tempracciaio,Stahlprofi,Acero Templado,강철술사,はがねつかい
Berserk,Dracolère,Furore,Wutausbruch,Cólera,발끈,ぎゃくじょう
Slush Rush,Chasse-Neige,Spalaneve,Schneescharrer,Quitanieves,눈치우기,ゆきかき
Long Reach,Longue Portée,Distacco,Langstrecke,Remoto,원격,えんかく
Liquid Voice,Hydrata-Son,Idrovoce,Plätscherstimme,Voz Fluida,촉촉보이스,うるおいボイス
Triage,Prioguérison,Primacura,Heilwandel,Primer Auxilio,힐링시프트,ヒーリングシフト
Galvanize,Peau Électrique,Pellelettro,Elektrohaut,Piel Eléctrica,일렉트릭스킨,エレキスキン
Surge Surfer,Surf Caudal,Codasurf,Surf-Schweif,Cola Surf,서핑테일,サーフテール
Schooling,Banc,Banco,Fischschwarm,Banco,어군,ぎょぐん
Disguise,Fantômasque,Fantasmanto,Kostümspuk,Disfraz,탈,ばけのかわ
Battle Bond,Synergie,Morfosintonia,Freundschaftsakt,Fuerte Afecto,유대변화,きずなへんげ
Power Construct,Rassemblement,Sciamefusione,Scharwandel,Agrupamiento,스웜체인지,スワームチェンジ
Corrosion,Corrosion,Corrosione,Korrosion,Corrosión,부식,ふしょく
Comatose,Hypersommeil,Sonno Assoluto,Dauerschlaf,Letargo Perenne,절대안깸,ぜったいねむり
Queenly Majesty,Prestance Royale,Regalità,Majestät,Regia Presencia,여왕의위엄,じょおうのいげん
Innards Out,Expuls’Organes,Espellinterno,Magenkrempler,Revés,내용물분출,とびだすなかみ
Dancer,Danseuse,Sincrodanza,Tänzer,Pareja de Baile,무희,おどりこ
Battery,Batterie,Batteria,Batterie,Batería,배터리,バッテリー
Fluffy,Boule de Poils,Morbidone,Flauschigkeit,Peluche,복슬복슬,もふもふ
Dazzling,Corps Coloré,Corposgargiante,Buntkörper,Cuerpo Vívido,비비드바디,ビビッドボディ
Soul-Heart,Animacœur,Cuoreanima,Seelenherz,Coránima,소울하트,ソウルハート
Tangling Hair,Mèche Rebelle,Boccolidoro,Lockenkopf,Rizos Rebeldes,컬리헤어,カーリーヘアー
Receiver,Receveur,Ricezione,Receiver,Receptor,리시버,レシーバー
Power of Alchemy,Osmose,Forza Chimica,Chemiekraft,Reacción Química,과학의힘,かがくのちから
Beast Boost,Boost Chimère,Ultraboost,Bestien-Boost,Ultraimpulso,비스트부스트,ビーストブースト
RKS System,Système Alpha,Sistema Primevo,Alpha-System,Sistema Alfa,AR시스템,ＡＲシステム
Electric Surge,Créa-Élec,Elettrogenesi,Elektro-Erzeuger,Electrogénesis,일렉트릭메이커,エレキメイカー
Psychic Surge,Créa-Psy,Psicogenesi,Psycho-Erzeuger,Psicogénesis,사이코메이커,サイコメイカー
Misty Surge,Créa-Brume,Nebbiogenesi,Nebel-Erzeuger,Nebulogénesis,미스트메이커,ミストメイカー
Grassy Surge,Créa-Herbe,Erbogenesi,Gras-Erzeuger,Herbogénesis,그래스메이커,グラスメイカー
Full Metal Body,Métallo-Garde,Metalprotezione,Metallprotektor,Guardia Metálica,메탈프로텍트,メタルプロテクト
Shadow Shield,Spectro-Bouclier,Spettroguardia,Phantomschutz,Guardia Espectro,스펙터가드,ファントムガード
Prism Armor,Prisme-Armure,Scudoprisma,Prismarüstung,Armadura Prisma,프리즘아머,プリズムアーマー
Neuroforce,Cérébro-Force,Cerebroforza,Zerebralmacht,Fuerza Cerebral,브레인포스,ブレインフォース
Intrepid Sword,Lame Indomptable,Spada Indomita,Kühnes Schwert,Espada Indómita,불요의검,ふとうのけん
Dauntless Shield,Égide Inflexible,Scudo Saldo,Wackerer Schild,Escudo Recio,불굴의방패,ふくつのたて
Libero,Libéro,Libero,Libero,Líbero,리베로,リベロ
Ball Fetch,Ramasse Ball,Raccattapalle,Apport,Recogebolas,볼줍기,たまひろい
Cotton Down,Effilochage,Lanugine,Wollflaum,Pelusa,솜털,わたげ
Propeller Tail,Propulseur,Elicopinna,Schraubflosse,Hélice Caudal,스크루지느러미,スクリューおびれ
Mirror Armor,Armure Miroir,Blindospecchio,Spiegelrüstung,Coraza Reflejo,미러아머,ミラーアーマー
Gulp Missile,Dégobage,Inghiottimissile,Würggeschoss,Tragamisil,그대로꿀꺽미사일,うのミサイル
Stalwart,Nerfs d’Acier,Volontà di Ferro,Stahlrückgrat,Acérrimo,굳건한신념,すじがねいり
Steam Engine,Turbine,Vapormacchina,Dampfantrieb,Combustible,증기기관,じょうききかん
Punk Rock,Punk Rock,Punk Rock,Punk Rock,Punk Rock,펑크록,パンクロック
Sand Spit,Expul’Sable,Sputasabbia,Sandspeier,Expulsarena,모래뿜기,すなはき
Ice Scales,Écailles Glacées,Geloscaglie,Eisflügelstaub,Escama de Hielo,얼음인분,こおりのりんぷん
Ripen,Mûrissement,Maturazione,Heranreifen,Maduración,숙성,じゅくせい
Ice Face,Tête de Gel,Gelofaccia,Tiefkühlkopf,Cara de Hielo,아이스페이스,アイスフェイス
Power Spot,Cercle d’Énergie,Fonte Energetica,Kraftquelle,Fuente Energía,파워스폿,パワースポット
Mimicry,Mimétisme,Mimetismo,Mimese,Mimetismo,의태,ぎたい
Screen Cleaner,Brise-Barrière,Annullabarriere,Hemmungslos,Antibarrera,배리어프리,バリアフリー
Steely Spirit,Boost Acier,Spiritoferreo,Stählerner Wille,Alma Acerada,강철정신,はがねのせいしん
Perish Body,Corps Condamné,Ultimotocco,Unheilskörper,Cuerpo Mortal,멸망의바디,ほろびのボディ
Wandering Spirit,Âme Vagabonde,Anima Errante,Rastlose Seele,Alma Errante,떠도는영혼,さまようたましい
Gorilla Tactics,Entêtement,Vigorilla,Affenfokus,Monotema,무아지경,ごりむちゅう
Neutralizing Gas,Gaz Inhibiteur,Gas Reagente,Reaktionsgas,Gas Reactivo,화학변화가스,かがくへんかガス
Pastel Veil,Voile Pastel,Pastelvelo,Pastellhülle,Velo Pastel,파스텔베일,パステルベール
Hunger Switch,Déclic Fringale,Pancialterna,Heißhunger,Mutapetito,꼬르륵스위치,はらぺこスイッチ
Quick Draw,Tir Vif,Colpolesto,Schnellschuss,Mano Rápida,퀵드로,クイックドロウ
Unseen Fist,Poing Invisible,Pugni Invisibili,Verborgene Faust,Puño Invisible,보이지않는주먹,ふかしのこぶし
Curious Medicine,Breuvage Suspect,Stranofarmaco,Kuriose Arznei,Medicina Extraña,기묘한약,きみょうなくすり
Transistor,Transistor,Transistor,Transistor,Transistor,트랜지스터,トランジスタ
Dragon’s Maw,Dent de Dragon,Dragomascelle,Drachenkiefer,Mandíbula Dragón,용의턱,りゅうのあぎと
Chilling Neigh,Blanche Ruade,Nitrito Bianco,Helles Wiehern,Relincho Blanco,백의울음,しろのいななき
Grim Neigh,Sombre Ruade,Nitrito Nero,Dunkles Wiehern,Relincho Negro,흑의울음,くろのいななき
As One,Osmose Équine,Sintonia Equina,Reitgespann,Unidad Ecuestre,혼연일체,じんばいったい
As One,Osmose Équine,Sintonia Equina,Reitgespann,Unidad Ecuestre,혼연일체,じんばいったい
