en,fr,it,de,es,ko,kana
[VAR PKNICK(0000)] remembered the move [VAR MOVE(0001)].[VAR BE05(0004)][VAR BE05(0006)],[VAR PKNICK(0000)] s’est souvenu de la capacité [VAR MOVE(0001)] ![VAR BE05(0004)][VAR BE05(0006)],[VAR PKNICK(0000)] ricorda la mossa [VAR MOVE(0001)]![VAR BE05(0004)][VAR BE05(0006)],[VAR PKNICK(0000)] erinnert sich wieder an die Attacke [VAR MOVE(0001)].[VAR BE05(0004)][VAR BE05(0006)],¡[VAR PKNICK(0000)] ha recordado [VAR MOVE(0001)]![VAR BE05(0004)][VAR BE05(0006)],[VAR PKNICK(0000)][VAR 1900(0001)] 잊고 있었던 [VAR MOVE(0001)][VAR 1900(0002)] 떠올렸다![VAR BE05(0004)][VAR BE05(0006)],[VAR PKNICK(0000)]は　わすれていた [VAR MOVE(0001)]を　おもいだした！[VAR BE05(0004)][VAR BE05(0006)]
Please choose a move that will be replaced with [VAR MOVE(0000)].,Choisissez une capacité à lui faire oublier pour laisser place à [VAR MOVE(0000)].,Scegli una mossa da sostituire con [VAR MOVE(0000)].,Welche Attacke soll durch [VAR MOVE(0000)] ersetzt werden?,Selecciona el movimiento que quieres sustituir por [VAR MOVE(0000)].,[VAR MOVE(0000)] 대신 잊게 할 기술을 선택해 주십시오!,[VAR MOVE(0000)]の　かわりに わすれる　わざを　えらんでください！
One...[WAIT 20]two...[WAIT 20]and...[WAIT 20][WAIT 20]ta-da![VAR BE05(0003)][VAR BE05(0005)] [VAR PKNICK(0000)] forgot [VAR MOVE(0002)]! And... [VAR PKNICK(0000)] remembered the move [VAR MOVE(0001)]![VAR BE05(0004)][VAR BE05(0006)],"1[WAIT 20], 2[WAIT 20], ...[WAIT 20] ...[WAIT 20] Tadaaa ![VAR BE05(0003)][VAR BE05(0005)] [VAR PKNICK(0000)] a oublié [VAR MOVE(0002)]. Et... Il se souvient de la capacité [VAR MOVE(0001)] ![VAR BE05(0004)][VAR BE05(0006)]","Uno,[WAIT 20] due[WAIT 20] e[WAIT 20]...[WAIT 20] ta-daaaa![VAR BE05(0003)][VAR BE05(0005)] [VAR PKNICK(0000)] dimentica [VAR MOVE(0002)]! Al suo posto... [VAR PKNICK(0000)] ricorda [VAR MOVE(0001)]![VAR BE05(0004)][VAR BE05(0006)]","Eins,[WAIT 20] zwei[WAIT 20] und[WAIT 20]... schwupp![VAR BE05(0003)][VAR BE05(0005)] [VAR PKNICK(0000)] hat [VAR MOVE(0002)] vergessen. Und... [VAR PKNICK(0000)] erinnert sich wieder an die Attacke [VAR MOVE(0001)]![VAR BE05(0004)][VAR BE05(0006)]","1, [WAIT 20]2 y... [WAIT 20]¡puf![VAR BE05(0003)][VAR BE05(0005)] [VAR PKNICK(0000)] ha olvidado cómo utilizar [VAR MOVE(0002)] y... ¡Ha recordado [VAR MOVE(0001)]![VAR BE05(0004)][VAR BE05(0006)]","1,[WAIT 20] 2[WAIT 20]...[WAIT 20]...[WAIT 20] 짠![VAR BE05(0003)][VAR BE05(0005)] [VAR PKNICK(0000)][VAR 1900(0001)] [VAR MOVE(0002)][VAR 1900(0002)] 깨끗이 잊었다! 그리고...! [VAR PKNICK(0000)][VAR 1900(0001)] 잊고 있었던 [VAR MOVE(0001)][VAR 1900(0002)] 떠올렸다!![VAR BE05(0004)][VAR BE05(0006)]",１[WAIT 20]　２の[WAIT 20]　…[WAIT 20]…[WAIT 20]　ポカン！[VAR BE05(0003)][VAR BE05(0005)] [VAR PKNICK(0000)]は　[VAR MOVE(0002)]の つかいかたを　きれいに　わすれた！ そして……！ [VAR PKNICK(0000)]は　わすれていた [VAR MOVE(0001)]を　おもいだした！[VAR BE05(0004)][VAR BE05(0006)]
[~ 30],[~ 30],[~ 30],[~ 30],[~ 30],[~ 30],[~ 30]
Lv. [VAR NUM3(0000)],N. [VAR NUM3(0000)],L. [VAR NUM3(0000)],Lv. [VAR NUM3(0000)],Nv. [VAR NUM3(0000)],Lv.[VAR NUM3(0000)],Lv.[VAR NUM3(0000)]
[VAR NUM3(0000)],[VAR NUM3(0000)],[VAR NUM3(0000)],[VAR NUM3(0000)],[VAR NUM3(0000)],[VAR NUM3(0000)],[VAR NUM3(0000)]
[VAR NUM3(0000)]/[VAR NUM3(0001)],[VAR NUM3(0000)]/[VAR NUM3(0001)],[VAR NUM3(0000)]/[VAR NUM3(0001)],[VAR NUM3(0000)]/[VAR NUM3(0001)],[VAR NUM3(0000)]/[VAR NUM3(0001)],[VAR NUM3(0000)]/[VAR NUM3(0001)],[VAR NUM3(0000)]/[VAR NUM3(0001)]
[VAR NUM2(0000)]/[VAR NUM2(0001)],[VAR NUM2(0000)]/[VAR NUM2(0001)],[VAR NUM2(0000)]/[VAR NUM2(0001)],[VAR NUM2(0000)]/[VAR NUM2(0001)],[VAR NUM2(0000)]/[VAR NUM2(0001)],[VAR NUM2(0000)]/[VAR NUM2(0001)],[VAR NUM2(0000)]/[VAR NUM2(0001)]
 Confirm, Valider,Ok, OK, Confirmar,결정,けってい
 Back, Retour,Indietro, Zurück, Atrás,돌아간다,もどる
Should [VAR MOVE(0000)] be forgotten?,Voulez-vous qu’il oublie [VAR MOVE(0000)] ?,Vuoi che dimentichi [VAR MOVE(0000)]?,Soll das Pokémon die Attacke [VAR MOVE(0000)] vergessen?,¿Quieres que el Pokémon olvide [VAR MOVE(0000)]?,[VAR MOVE(0000)][VAR 1900(0002)] 잊게 하겠습니까?,[VAR MOVE(0000)]を わすれますか？
One...[WAIT 20]two...[WAIT 20]and...[WAIT 20][WAIT 20]ta-da![VAR BE05(0003)][VAR BE05(0005)] [VAR PKNICK(0000)] forgot [VAR MOVE(0002)]!,"1[WAIT 20], 2[WAIT 20], ...[WAIT 20] ...[WAIT 20] Tadaaa ![VAR BE05(0003)][VAR BE05(0005)] [VAR PKNICK(0000)] a oublié [VAR MOVE(0002)].","Uno,[WAIT 20] due[WAIT 20] e[WAIT 20]...[WAIT 20] ta-daaaa![VAR BE05(0003)][VAR BE05(0005)] [VAR PKNICK(0000)] dimentica [VAR MOVE(0002)]!","Eins,[WAIT 20] zwei[WAIT 20] und[WAIT 20]... schwupp![VAR BE05(0003)][VAR BE05(0005)] [VAR PKNICK(0000)] hat [VAR MOVE(0002)] vergessen.","1, [WAIT 20]2 y... [WAIT 20]¡puf![VAR BE05(0003)][VAR BE05(0005)] ¡[VAR PKNICK(0000)] ha olvidado cómo utilizar [VAR MOVE(0002)]!","1,[WAIT 20] 2[WAIT 20]...[WAIT 20]...[WAIT 20] 짠![VAR BE05(0003)][VAR BE05(0005)] [VAR PKNICK(0000)][VAR 1900(0001)] [VAR MOVE(0002)][VAR 1900(0002)] 깨끗이 잊었다!",１[WAIT 20]　２の[WAIT 20]　…[WAIT 20]…[WAIT 20]　ポカン！[VAR BE05(0003)][VAR BE05(0005)] [VAR PKNICK(0000)]は　[VAR MOVE(0002)]の つかいかたを　きれいにわすれた！
Do you want to teach the move [VAR MOVE(0000)]?,Voulez-vous qu’il apprenne [VAR MOVE(0000)] ?,Vuoi che impari [VAR MOVE(0000)]?,Soll das Pokémon die Attacke [VAR MOVE(0000)] erlernen?,¿Quieres que aprenda [VAR MOVE(0000)]?,[VAR MOVE(0000)][VAR 1900(0002)] 배우게 하겠습니까?,[VAR MOVE(0000)]を おぼえますか？
One...[WAIT 20]two...[WAIT 20]and...[WAIT 20]ta-da![VAR BE05(0003)][VAR BE05(0005)] [VAR PKNICK(0000)] forgot [VAR MOVE(0002)]! And it learned [VAR MOVE(0001)] instead![VAR BE05(0004)][VAR BE05(0006)],"1[WAIT 20], 2[WAIT 20], ...[WAIT 20] ...[WAIT 20] Tadaaa ![VAR BE05(0003)][VAR BE05(0005)] [VAR PKNICK(0000)] a oublié [VAR MOVE(0002)]. Et... Il apprend [VAR MOVE(0001)] ![VAR BE05(0004)][VAR BE05(0006)]","Uno,[WAIT 20] due[WAIT 20] e[WAIT 20]...[WAIT 20] ta-daaaa![VAR BE05(0003)][VAR BE05(0005)] [VAR PKNICK(0000)] dimentica [VAR MOVE(0002)]! Al suo posto... [VAR PKNICK(0000)] impara [VAR MOVE(0001)]![VAR BE05(0004)][VAR BE05(0006)]","Eins,[WAIT 20] zwei[WAIT 20] und[WAIT 20]... schwupp![VAR BE05(0003)][VAR BE05(0005)] [VAR PKNICK(0000)] hat [VAR MOVE(0002)] vergessen und [VAR MOVE(0001)] erlernt![VAR BE05(0004)][VAR BE05(0006)]","1, [WAIT 20]2 y... [WAIT 20]¡puf![VAR BE05(0003)][VAR BE05(0005)] [VAR PKNICK(0000)] ha olvidado cómo utilizar [VAR MOVE(0002)] y... ¡Ha aprendido [VAR MOVE(0001)]![VAR BE05(0004)][VAR BE05(0006)]","1,[WAIT 20] 2[WAIT 20]...[WAIT 20]...[WAIT 20] 짠![VAR BE05(0003)][VAR BE05(0005)] [VAR PKNICK(0000)][VAR 1900(0001)] [VAR MOVE(0002)][VAR 1900(0002)] 깨끗이 잊었다! 그리고...! [VAR PKNICK(0000)][VAR 1900(0001)] [VAR MOVE(0001)][VAR 1900(0002)] 배웠다![VAR BE05(0004)][VAR BE05(0006)]",１[WAIT 20]　２の[WAIT 20]　…[WAIT 20]…[WAIT 20]　ポカン！[VAR BE05(0003)][VAR BE05(0005)] [VAR PKNICK(0000)]は　[VAR MOVE(0002)]の つかいかたを　きれいにわすれた！ そして……！ [VAR PKNICK(0000)]は [VAR MOVE(0001)]を　おぼえた！[VAR BE05(0004)][VAR BE05(0006)]
Your Pokémon learned the move [VAR MOVE(0001)].,Il apprend [VAR MOVE(0001)] ![VAR BE05(0004)][VAR BE05(0006)],Ha imparato [VAR MOVE(0001)]![VAR BE05(0004)][VAR BE05(0006)],[VAR MOVE(0001)] wurde erlernt![VAR BE05(0004)][VAR BE05(0006)],¡El Pokémon ha aprendido el movimiento [VAR MOVE(0001)]![VAR BE05(0004)][VAR BE05(0006)],[VAR MOVE(0001)][VAR 1900(0002)] 배웠다![VAR BE05(0004)][VAR BE05(0006)],[VAR MOVE(0001)]を　おぼえました！[VAR BE05(0004)][VAR BE05(0006)]
Please choose a move that will be replaced with [VAR MOVE(0000)].,Choisissez une capacité à lui faire oublier pour laisser place à [VAR MOVE(0000)].,Scegli una mossa da sostituire con [VAR MOVE(0000)].,Welche Attacke soll durch [VAR MOVE(0000)] ersetzt werden?,Selecciona el movimiento que quieres sustituir por [VAR MOVE(0000)].,[VAR MOVE(0000)] 대신 잊게 할 기술을 선택해 주십시오!,[VAR MOVE(0000)]の　かわりに わすれる　わざを　えらんでください！
Do you want to give up on having your Pokémon learn [VAR MOVE(0000)]?,Voulez-vous renoncer à lui enseigner [VAR MOVE(0000)] ?,Vuoi rinunciare a fargli imparare [VAR MOVE(0000)]?,"Bist du dir sicher, dass [VAR MOVE(0000)] nicht erlernt werden soll?",¿Prefieres que el Pokémon no aprenda [VAR MOVE(0000)]?,[VAR MOVE(0000)][VAR 1900(0002)] 배우는 것을 포기하겠습니까?,[VAR MOVE(0000)]を　おぼえるのを あきらめますか？
Your Pokémon did not learn the move [VAR MOVE(0000)].,Votre Pokémon n’a pas appris [VAR MOVE(0000)].,Non ha imparato [VAR MOVE(0000)]!,[VAR MOVE(0000)] wurde nicht erlernt.,¡El Pokémon no ha aprendido [VAR MOVE(0000)]!,[VAR MOVE(0000)][VAR 1900(0002)] 결국 배우지 않았다!,[VAR MOVE(0000)]を　おぼえずに おわった！
Is it OK to forget [VAR MOVE(0000)] and learn [VAR MOVE(0001)]?,Voulez-vous qu’il oublie [VAR MOVE(0000)] pour apprendre [VAR MOVE(0001)] ?,Vuoi che dimentichi [VAR MOVE(0000)] e al suo posto impari [VAR MOVE(0001)]?,Soll [VAR MOVE(0000)] vergessen und dafür [VAR MOVE(0001)] erlernt werden?,¿Quieres que olvide [VAR MOVE(0000)] y aprenda [VAR MOVE(0001)]?,[VAR MOVE(0000)][VAR 1900(0002)] 잊게 하고 [VAR MOVE(0001)][VAR 1900(0002)] 배우게 하겠습니까?,[VAR MOVE(0000)]を　わすれて [VAR MOVE(0001)]を　おぼえますか？
Category,Catégorie,Categoria,Kategorie,Clase,분류,ぶんるい
