en,fr,it,de,es,ko,kana
Rising Star,Dresseur Prometteur,Giovane speranza,Trainerhoffnung,Entrenador Promesa,호프 트레이너,ホープトレーナー
Pokémon Breeder,Éleveuse,Allevapokémon,Pokémon-Züchterin,Criapokémon,포켓몬 브리더,ポケモンブリーダー
Pokémon Breeder,Éleveur,Allevapokémon,Pokémon-Züchter,Criapokémon,포켓몬 브리더,ポケモンブリーダー
Pokémon Ranger,Pokémon Ranger,Pokémon Ranger,Pokémon Ranger,Pokémon Ranger,포켓몬 레인저,ポケモンレンジャー
Pokémon Ranger,Pokémon Ranger,Pokémon Ranger,Pokémon Ranger,Pokémon Ranger,포켓몬 레인저,ポケモンレンジャー
Owner,Propriétaire,Proprietario,Gastronom,Propietario,오너,オーナー
Madame,Mondaine,Madame,Madame,Aristócrata,마담,マダム
Swimmers,Couple de Nageurs,Coppia di bagnanti,Schwimmerpaar,Nadadores,수영복커플,みずぎカップル
Monsieur,Gentilhomme,Monsieur,Monsieur,Monsieur,무슈,ムッシュ
Maid,Gouvernante,Domestica,Zofe,Criada,메이드,メイド
Fairy Tale Girl,Fillette de Conte,Ragazza delle fiabe,Träumerin,Niña Soñadora,메르헨소녀,メルヘンしょうじょ
Hiker,Montagnard,Montanaro,Wanderer,Montañero,등산가,やまおとこ
Honeymooners,Jeunes Tourtereaux,Sposini,Hochzeitsreisende,Recién Casados,허니문,ハネムーン
Chef,Cuisinier,Chef,Koch,Cocinero,요리사,りょうりにん
Rangers,Duo de Rangers,Duo Ranger,Ranger,Rangers,레인저스,レンジャーズ
Roller Skater,Roller Skateuse,Pattinatrice,Rollerskaterin,Patinadora,롤러스케이트,ローラースケート
Roller Skater,Roller Skateur,Pattinatore,Rollerskater,Patinador,롤러스케이트,ローラースケート
Pokémon Trainer,Dresseur,Allenatore,Pokémon-Trainer,Entrenador,포켓몬 트레이너,ポケモントレーナー
Pokémon Trainer,Dresseur,Allenatore,Pokémon-Trainer,Entrenador,포켓몬 트레이너,ポケモントレーナー
Pokémon Trainer,Dresseur,Allenatrice,Pokémon-Trainer,Entrenadora,포켓몬 트레이너,ポケモントレーナー
Pokémon Professor,Professeur Pokémon,Professore Pokémon,Pokémon-Professor,Profesor Pokémon,포켓몬 박사,ポケモンはかせ
Punk Couple,Mauvaises Graines,Coppia ribelle,Punker-Pärchen,Pareja Rebelde,불량배아베크,ふりょうアベック
Team Flare,Team Flare,Team Flare,Team Flare,Team Flare,플레어단,フレアだん
Team Flare,Team Flare,Team Flare,Team Flare,Team Flare,플레어단,フレアだん
Pokémon Trainer,Dresseur,Allenatore,Pokémon-Trainer,Entrenador,포켓몬 트레이너,ポケモントレーナー
Pokémon Trainer,Dresseur,Allenatrice,Pokémon-Trainer,Entrenadora,포켓몬 트레이너,ポケモントレーナー
Driver,Chauffeur,Autista,Fahrer,Conductor,드라이버,ドライバー
Driver,Chauffeur,Autista,Fahrer,Conductor,드라이버,ドライバー
Driver,Chauffeur,Autista,Fahrer,Conductor,드라이버,ドライバー
Lumiose Gang Member,Gang des Allumés,Gang di Luminopoli,Illumina-Gangster,Malotes de Luminalia,미르갱,ミアレギャング
Lumiose Gang Member,Gang des Allumés,Gang di Luminopoli,Illumina-Gangster,Malotes de Luminalia,미르갱,ミアレギャング
Suspicious Lady,Jeune Femme Louche,Ragazza sospetta,Verdächtiges Mädchen,Chica Sospechosa,별난 아가씨,あやしいおねえさん
Suspicious Woman,Femme Louche,Donna sospetta,Verdächtige Frau,Mujer Sospechosa,별난 어른,あやしいおとな
Suspicious Child,Enfant Louche,Bambina sospetta,Verdächtiges Kind,Niña Sospechosa,별난 아이,あやしいこども
Pokémon Trainer,Dresseur,Allenatrice,Pokémon-Trainer,Entrenadora,포켓몬 트레이너,ポケモントレーナー
Pokémon Trainer,Dresseur,Allenatrice,Pokémon-Trainer,Entrenadora,포켓몬 트레이너,ポケモントレーナー
Pokémon Trainer,Dresseur,Allenatrice,Pokémon-Trainer,Entrenadora,포켓몬 트레이너,ポケモントレーナー
Team Flare,Team Flare,Team Flare,Team Flare,Team Flare,플레어단,フレアだん
Team Flare,Team Flare,Team Flare,Team Flare,Team Flare,플레어단,フレアだん
Team Flare Boss,Boss Team Flare,Capo del Team Flare,Team-Flare-Boss,Jefe del Team Flare,플레어단보스,フレアだんボス
Successor,Héritière,Erede,Erbfolgerin,Heredera,계승자,けいしょうしゃ
Leader,Championne,Capopalestra,Arenaleiterin,Líder,체육관 관장,ジムリーダー
Pokémon Trainer,Dresseur,Allenatore,Pokémon-Trainer,Entrenador,포켓몬 트레이너,ポケモントレーナー
Pokémon Trainer,Dresseur,Allenatrice,Pokémon-Trainer,Entrenadora,포켓몬 트레이너,ポケモントレーナー
Youngster,Gamin,Bullo,Teenager,Joven,반바지 꼬마,たんぱんこぞう
Bug Catcher,Scout,Pigliamosche,Käfersammler,Cazabichos,곤충채집소년,むしとりしょうねん
Lass,Fillette,Pupa,Göre,Chica,짧은 치마,ミニスカート
Aroma Lady,Aromathérapeute,Profumina,Aromalady,Srta. Aroma,아로마 아가씨,アロマなおねえさん
Twins,Jumelles,Gemelle,Zwillinge,Gemelas,쌍둥이,ふたごちゃん
Fisherman,Pêcheur,Pescatore,Angler,Pescador,낚시꾼,つりびと
Schoolkid,Élève,Scolaro,Schulkind,Escolar,학원 끝난 아이,じゅくがえり
Schoolkid,Élève,Scolara,Schulkind,Escolar,학원 끝난 아이,じゅくがえり
Team Aqua,Team Aqua,Team Idro,Team Aqua,Equipo Aqua,아쿠아단,アクアだん
Swimmer ♂,Nageur,Nuotatore,Schwimmer,Nadador,수영팬티소년,かいパンやろう
Swimmer ♀,Nageuse,Nuotatrice,Schwimmerin,Nadadora,비키니 아가씨,ビキニのおねえさん
Guitarist,Guitariste,Chitarrista,Gitarrist,Guitarrista,기타리스트,ギタリスト
Sailor,Marin,Marinaio,Matrose,Marinero,선원,ふなのり
Tuber,Fille à la Bouée,Ciambellina,Planscherin,Playera,튜브걸,うきわガール
Triathlete,Triathlète,Triatleta,Triathlet,Triatleta,트라이애슬리트,トライアスリート
[~ 144],[~ 144],[~ 144],[~ 144],[~ 144],[~ 144],[~ 144]
Collector,Collectionneur,Cercapokémon,Pokémon-Sammler,Pokécolector,포켓몬 컬렉터,ポケモンコレクター
Black Belt,Karatéka,Cinturanera,Schwarzgurt,Karateka,태권왕,カラテおう
Battle Girl,Combattante,Combat Girl,Kämpferin,Luchadora,배틀걸,バトルガール
Ace Trainer,Topdresseur,Fantallenatore,Ass-Trainer,Entrenador Guay,엘리트 트레이너,エリートトレーナー
Ace Trainer,Topdresseur,Fantallenatrice,Ass-Trainer,Entrenadora Guay,엘리트 트레이너,エリートトレーナー
Lady,Mademoiselle,Lady,Lady,Damisela,아기씨,おじょうさま
Rich Boy,Richard,Elegantone,Schnösel,Niño Bien,도련님,おぼっちゃま
Pokémon Breeder,Éleveur,Allevapokémon,Pokémon-Züchter,Criapokémon,포켓몬 브리더,ポケモンブリーダー
Pokémon Breeder,Éleveuse,Allevapokémon,Pokémon-Züchterin,Criapokémon,포켓몬 브리더,ポケモンブリーダー
Beauty,Canon,Bellezza,Schönheit,Modelo,아가씨,おとなのおねえさん
The Winstrates’,Famille Stratège,Famiglia Vinci,Sihgers,Estratega,연승가족,カチヌキさんち
Hiker,Montagnard,Montanaro,Wanderer,Montañero,등산가,やまおとこ
Camper,Fan de Camping,Campeggiatore,Camper,Campista,캠프보이,キャンプボーイ
Picnicker,Fan de Pique-Nique,Picnic Girl,Picknickerin,Dominguera,피크닉걸,ピクニックガール
Kindler,Saltimbanque,Brandifuoco,Hitzkopf,Prendefuegos,캠프파이어,キャンプファイヤー
Poké Maniac,Pokémaniac,Pokéfanatico,Pokémaniac,Pokémaníaco,포켓몬 매니아,かいじゅうマニア
Expert,Expert,Specialista,Experte,Pokéabu,달인,たつじん
[~ 162],[~ 162],[~ 162],[~ 162],[~ 162],[~ 162],[~ 162]
Bird Keeper,Ornithologue,Avicoltore,Vogelfänger,Ornitólogo,새 조련사,とりつかい
Bug Maniac,Entomomaniac,Insettologo,Käfermaniac,Bichomaníaco,곤충마니아,こんちゅうマニア
Pokémon Ranger,Pokémon Ranger,Pokémon Ranger,Pokémon Ranger,Pokémon Ranger,포켓몬 레인저,ポケモンレンジャー
Pokémon Ranger,Pokémon Ranger,Pokémon Ranger,Pokémon Ranger,Pokémon Ranger,포켓몬 레인저,ポケモンレンジャー
Ninja Boy,Ninja Amateur,Ninja Boy,Ninjajunge,Chico Ninja,닌자놀이,ニンジャごっこ
Dragon Tamer,Dracologue,Domadraghi,Drachenprofi,Domadragón,드래곤 조련사,ドラゴンつかい
Psychic,Kinésiste,Sensitivo,Psycho,Médium,초능력자,サイキッカー
Psychic,Kinésiste,Sensitiva,Psycho,Médium,초능력자,サイキッカー
Triathlete,Triathlète,Triatleta,Triathlet,Triatleta,트라이애슬리트,トライアスリート
[~ 172],[~ 172],[~ 172],[~ 172],[~ 172],[~ 172],[~ 172]
Interviewers,Journalistes,Reporter,Interviewer,Periodistas,인터뷰어,インタビュアー
Aqua Leader,Leader Team Aqua,Capo Idro,Team-Aqua-Boss,Líder Aqua,아쿠아단리더,アクアだんリーダー
Aqua Admin,Admin Team Aqua,Idrotenente,Aqua-Vorstand,Comandante Aqua,아쿠아단간부,アクアだんかんぶ
Tuber,Garçon à la Bouée,Ciambellino,Planscher,Playero,튜브보이,うきわボーイ
Hex Maniac,Mystimaniac,Streghetta,Hexe,Bruja,오컬트마니아,オカルトマニア
Magma Leader,Leader Team Magma,Capo Magma,Team-Magma-Boss,Líder Magma,마그마단리더,マグマだんリーダー
Team Magma,Team Magma,Team Magma,Team Magma,Equipo Magma,마그마단,マグマだん
Magma Admin,Admin Team Magma,Magmatenente,Magma-Vorstand,Comandante Magma,마그마단간부,マグマだんかんぶ
Team Aqua,Team Aqua,Team Idro,Team Aqua,Equipo Aqua,아쿠아단,アクアだん
Magma Admin,Admin Team Magma,Magmatenente,Magma-Vorstand,Comandante Magma,마그마단간부,マグマだんかんぶ
Team Magma,Team Magma,Team Magma,Team Magma,Equipo Magma,마그마단,マグマだん
Parasol Lady,Sœur Parasol,Ombrellina,Schirmdame,Dama Parasol,파라솔 아가씨,パラソルおねえさん
Gentleman,Gentleman,Gentiluomo,Gentleman,Aristócrata,신사,ジェントルマン
Aqua Admin,Admin Team Aqua,Idrotenente,Aqua-Vorstand,Comandante Aqua,아쿠아단간부,アクアだんかんぶ
Magma Admin,Admin Team Magma,Magmatenente,Magma-Vorstand,Comandante Magma,마그마단간부,マグマだんかんぶ
Young Couple,Jeune Couple,Coppietta,Junges Glück,Pareja Joven,러브러브커플,ラブラブカップル
Expert,Experte,Specialista,Expertin,Pokéabu,달인,たつじん
Triathlete,Triathlète,Triatleta,Triathlet,Triatleta,트라이애슬리트,トライアスリート
[~ 191],[~ 191],[~ 191],[~ 191],[~ 191],[~ 191],[~ 191]
Pokémon Trainer,Dresseur,Allenatore,Pokémon-Trainer,Entrenador,포켓몬 트레이너,ポケモントレーナー
Sis & Bro,Frère et Sœur,Fratellini,Geschwister,Hermanos,바다남매,うみきょうだい
Elite Four,Conseil 4,Superquattro,Top Vier,Alto Mando,사천왕,してんのう
Elite Four,Conseil 4,Superquattro,Top Vier,Alto Mando,사천왕,してんのう
Elite Four,Conseil 4,Superquattro,Top Vier,Alto Mando,사천왕,してんのう
Elite Four,Conseil 4,Superquattro,Top Vier,Alto Mando,사천왕,してんのう
Champion,Maître,Campione,Champ,Campeón,챔피언,チャンピオン
Poké Fan,Pokéfan,Pokéfan,Pokéfan,Pokéfan,애호가클럽,だいすきクラブ
Leader,Championne,Capopalestra,Arenaleiterin,Líder,체육관 관장,ジムリーダー
Leader,Champion,Capopalestra,Arenaleiter,Líder,체육관 관장,ジムリーダー
Leader,Champion,Capopalestra,Arenaleiter,Líder,체육관 관장,ジムリーダー
Leader,Championne,Capopalestra,Arenaleiterin,Líder,체육관 관장,ジムリーダー
Leader,Champion,Capopalestra,Arenaleiter,Líder,체육관 관장,ジムリーダー
Leader,Championne,Capopalestra,Arenaleiterin,Líder,체육관 관장,ジムリーダー
Leaders,Champions,Capipalestra,Arenaleiter,Líderes,체육관 관장,ジムリーダー
Leader,Champion,Capopalestra,Arenaleiter,Líder,체육관 관장,ジムリーダー
Ruin Maniac,Ruinemaniac,Scoprirovine,Ruinenmaniac,Ruinamaníaco,유적마니아,いせきマニア
The Winstrates’,Famille Stratège,Famiglia Vinci,Sihgers,Estratega,연승가족,カチヌキさんち
Teammates,Senior et Junior,Senior & Junior,Senior&Junior,Estudiantes,선배&후배,センパイとコウハイ
Old Couple,Vieux Couple,Coppiarzilla,Altes Paar,Pareja Mayor,금혼식부부,きんこんしき
The Winstrates’,Famille Stratège,Famiglia Vinci,Sihgers,Estratega,연승가족,カチヌキさんち
The Winstrates’,Famille Stratège,Famiglia Vinci,Sihgers,Estratega,연승가족,カチヌキさんち
Poké Fan,Pokéfan,Pokéfan,Pokéfan,Pokéfan,애호가클럽,だいすきクラブ
Team Aqua,Team Aqua,Team Idro,Team Aqua,Equipo Aqua,아쿠아단,アクアだん
Team Magma,Team Magma,Team Magma,Team Magma,Equipo Magma,마그마단,マグマだん
Proprietor,Patron,Gestore,Inhaber,Encargado,점장,てんちょう
Rotation Girl,Miss Combat Rotatif,Miss Rotazione,Fräulein Reihumkampf,Rotadora,로테이션걸,ローテーションむすめ
Pokémon Trainer,Dresseur,Allenatore,Pokémon-Trainer,Entrenador,포켓몬 트레이너,ポケモントレーナー
Fairy Tale Girl,Fillette de Conte,Ragazza delle fiabe,Träumerin,Niña Soñadora,메르헨소녀,メルヘンしょうじょ
Lorekeeper,Gardienne du Savoir,Custode del segreto,Wissenshüterin,Cronista,전승자,でんしょうしゃ
Backpacker,Randonneur,Giramondo,Backpacker,Mochilero,백팩커,バックパッカー
Brains & Brawn,Cerveau et Muscles,Duo Braccio e Mente,Grips&Muckis,Cuerpo y Mente,브레인&파워즈,ブレイン＆パワーズ
Scuba Diver,Plongeur,Sub,Taucher,Buceador,다이버,ダイバー
Free Diver,Pêcheuse de Perles,Pescatrice di perle,Taucherin,Buceadora,해녀,あまさん
Mysterious Sisters,Sœurs Étranges,Sorelle Mistero,Schräge Schwestern,Hermanas Misteriosas,이상한 자매,フシギしまい
Street Thug,Terreur,Tipaccio,Raubein,Macarra,무서운 아저씨,こわいおじさん
Delinquent,Terreur,Tipaccia,Halbstarke,Macarra,무서운 아가씨,こわいおねえさん
Ace Trainer,Topdresseur,Fantallenatore,Ass-Trainer,Entrenador Guay,엘리트 트레이너,エリートトレーナー
Ace Trainer,Topdresseur,Fantallenatrice,Ass-Trainer,Entrenadora Guay,엘리트 트레이너,エリートトレーナー
Ace Duo,Topduo,Fantaduo,Ass-Duo,Dúo Guay,엘리트콤비,エリートコンビ
Pokémon Trainer,Dresseur,Allenatrice,Pokémon-Trainer,Entrenadora,포켓몬 트레이너,ポケモントレーナー
Pokémon Trainer,Dresseur,Allenatore,Pokémon-Trainer,Entrenador,포켓몬 트레이너,ポケモントレーナー
Pokémon Trainer,Dresseur,Allenatrice,Pokémon-Trainer,Entrenadora,포켓몬 트레이너,ポケモントレーナー
Fare Prince,Roi de la Cafét’,Re dell’Area Ristoro,Gastro-Meilen-König,Rey Gourmet,푸드코트킹,フードコートキング
Secret Base Expert,Maître Base Secrète,Mastro Base Segreta,Geheimbasen-Meister,Experto en Bases,비밀기지마스터,ひみつきちマスター
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Pokémon Trainer,Dresseur,Allenatrice,Pokémon-Trainer,Entrenadora,포켓몬 트레이너,ポケモントレーナー
Sootopolitan,Peuple Atalan,Cenerideo,Xeneraner,Clan Arrecípolis,루네민족,ルネのたみ
Secret Base Trainer,Base Secrète,Base Segreta,Geheimbasis,Base Secreta,비밀기지,ひみつきち
Pokémon Trainer,Dresseur,Allenatrice,Pokémon-Trainer,Entrenadora,포켓몬 트레이너,ポケモントレーナー
Pokémon Trainer,Dresseur,Allenatore,Pokémon-Trainer,Entrenador,포켓몬 트레이너,ポケモントレーナー
Pokémon Trainer,Dresseur,Allenatore,Pokémon-Trainer,Entrenador,포켓몬 트레이너,ポケモントレーナー
Elite Four,Conseil 4,Superquattro,Top Vier,Alto Mando,사천왕,してんのう
Elite Four,Conseil 4,Superquattro,Top Vier,Alto Mando,사천왕,してんのう
Elite Four,Conseil 4,Superquattro,Top Vier,Alto Mando,사천왕,してんのう
