en,fr,it,de,es,ko,kana
The wild [VAR PKNAME(0000)] used Double Slap!,Le [VAR PKNAME(0000)] sauvage utilise Torgnoles !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] selvatico usa Doppiasberla!,[VAR PKNAME(0000)] (Wild) setzt Duplexhieb ein!,¡El [VAR PKNAME(0000)] salvaje ha usado Doble Bofetón!,야생 [VAR PKNAME(0000)]의 연속뺨치기!,やせいの　[VAR PKNAME(0000)]の おうふくビンタ！
The opposing [VAR PKNAME(0000)] used Double Slap!,Le [VAR PKNAME(0000)] ennemi utilise Torgnoles !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] nemico usa Doppiasberla!,[VAR PKNAME(0000)] (Gegner) setzt Duplexhieb ein!,¡El [VAR PKNAME(0000)] enemigo ha usado Doble Bofetón!,상대 [VAR PKNAME(0000)]의 연속뺨치기!,あいての　[VAR PKNAME(0000)]の おうふくビンタ！
[VAR PKNAME(0000)] used Comet Punch!,[VAR PKNAME(0000)] utilise Poing Comète !,[VAR PKNAME(0000)] usa Cometapugno!,[VAR PKNAME(0000)] setzt Kometenhieb ein!,¡[VAR PKNAME(0000)] ha usado Puño Cometa!,[VAR PKNAME(0000)]의 연속펀치!,[VAR PKNAME(0000)]の れんぞくパンチ！
The wild [VAR PKNAME(0000)] used Comet Punch!,Le [VAR PKNAME(0000)] sauvage utilise Poing Comète !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] selvatico usa Cometapugno!,[VAR PKNAME(0000)] (Wild) setzt Kometenhieb ein!,¡El [VAR PKNAME(0000)] salvaje ha usado Puño Cometa!,야생 [VAR PKNAME(0000)]의 연속펀치!,やせいの　[VAR PKNAME(0000)]の れんぞくパンチ！
The opposing [VAR PKNAME(0000)] used Comet Punch!,Le [VAR PKNAME(0000)] ennemi utilise Poing Comète !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] nemico usa Cometapugno!,[VAR PKNAME(0000)] (Gegner) setzt Kometenhieb ein!,¡El [VAR PKNAME(0000)] enemigo ha usado Puño Cometa!,상대 [VAR PKNAME(0000)]의 연속펀치!,あいての　[VAR PKNAME(0000)]の れんぞくパンチ！
[VAR PKNAME(0000)] used Mega Punch!,[VAR PKNAME(0000)] utilise Ultimapoing !,[VAR PKNAME(0000)] usa Megapugno!,[VAR PKNAME(0000)] setzt Megahieb ein!,¡[VAR PKNAME(0000)] ha usado Megapuño!,[VAR PKNAME(0000)]의 메가톤펀치!,[VAR PKNAME(0000)]の メガトンパンチ！
The wild [VAR PKNAME(0000)] used Mega Punch!,Le [VAR PKNAME(0000)] sauvage utilise Ultimapoing !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] selvatico usa Megapugno!,[VAR PKNAME(0000)] (Wild) setzt Megahieb ein!,¡El [VAR PKNAME(0000)] salvaje ha usado Megapuño!,야생 [VAR PKNAME(0000)]의 메가톤펀치!,やせいの　[VAR PKNAME(0000)]の メガトンパンチ！
The opposing [VAR PKNAME(0000)] used Mega Punch!,Le [VAR PKNAME(0000)] ennemi utilise Ultimapoing !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] nemico usa Megapugno!,[VAR PKNAME(0000)] (Gegner) setzt Megahieb ein!,¡El [VAR PKNAME(0000)] enemigo ha usado Megapuño!,상대 [VAR PKNAME(0000)]의 메가톤펀치!,あいての　[VAR PKNAME(0000)]の メガトンパンチ！
[VAR PKNAME(0000)] used Pay Day!,[VAR PKNAME(0000)] utilise Jackpot !,[VAR PKNAME(0000)] usa Giornopaga!,[VAR PKNAME(0000)] setzt Zahltag ein!,¡[VAR PKNAME(0000)] ha usado Día de Pago!,[VAR PKNAME(0000)]의 고양이돈받기!,[VAR PKNAME(0000)]の ネコにこばん！
The wild [VAR PKNAME(0000)] used Pay Day!,Le [VAR PKNAME(0000)] sauvage utilise Jackpot !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] selvatico usa Giornopaga!,[VAR PKNAME(0000)] (Wild) setzt Zahltag ein!,¡El [VAR PKNAME(0000)] salvaje ha usado Día de Pago!,야생 [VAR PKNAME(0000)]의 고양이돈받기!,やせいの　[VAR PKNAME(0000)]の ネコにこばん！
The opposing [VAR PKNAME(0000)] used Pay Day!,Le [VAR PKNAME(0000)] ennemi utilise Jackpot !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] nemico usa Giornopaga!,[VAR PKNAME(0000)] (Gegner) setzt Zahltag ein!,¡El [VAR PKNAME(0000)] enemigo ha usado Día de Pago!,상대 [VAR PKNAME(0000)]의 고양이돈받기!,あいての　[VAR PKNAME(0000)]の ネコにこばん！
[VAR PKNAME(0000)] used Fire Punch!,[VAR PKNAME(0000)] utilise Poing de Feu !,[VAR PKNAME(0000)] usa Fuocopugno!,[VAR PKNAME(0000)] setzt Feuerschlag ein!,¡[VAR PKNAME(0000)] ha usado Puño Fuego!,[VAR PKNAME(0000)]의 불꽃펀치!,[VAR PKNAME(0000)]の ほのおのパンチ！
The wild [VAR PKNAME(0000)] used Fire Punch!,Le [VAR PKNAME(0000)] sauvage utilise Poing de Feu !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] selvatico usa Fuocopugno!,[VAR PKNAME(0000)] (Wild) setzt Feuerschlag ein!,¡El [VAR PKNAME(0000)] salvaje ha usado Puño Fuego!,야생 [VAR PKNAME(0000)]의 불꽃펀치!,やせいの　[VAR PKNAME(0000)]の ほのおのパンチ！
The opposing [VAR PKNAME(0000)] used Fire Punch!,Le [VAR PKNAME(0000)] ennemi utilise Poing de Feu !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] nemico usa Fuocopugno!,[VAR PKNAME(0000)] (Gegner) setzt Feuerschlag ein!,¡El [VAR PKNAME(0000)] enemigo ha usado Puño Fuego!,상대 [VAR PKNAME(0000)]의 불꽃펀치!,あいての　[VAR PKNAME(0000)]の ほのおのパンチ！
[VAR PKNAME(0000)] used Ice Punch!,[VAR PKNAME(0000)] utilise Poing-Glace !,[VAR PKNAME(0000)] usa Gelopugno!,[VAR PKNAME(0000)] setzt Eishieb ein!,¡[VAR PKNAME(0000)] ha usado Puño Hielo!,[VAR PKNAME(0000)]의 냉동펀치!,[VAR PKNAME(0000)]の れいとうパンチ！
The wild [VAR PKNAME(0000)] used Ice Punch!,Le [VAR PKNAME(0000)] sauvage utilise Poing-Glace !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] selvatico usa Gelopugno!,[VAR PKNAME(0000)] (Wild) setzt Eishieb ein!,¡El [VAR PKNAME(0000)] salvaje ha usado Puño Hielo!,야생 [VAR PKNAME(0000)]의 냉동펀치!,やせいの　[VAR PKNAME(0000)]の れいとうパンチ！
The opposing [VAR PKNAME(0000)] used Ice Punch!,Le [VAR PKNAME(0000)] ennemi utilise Poing-Glace !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] nemico usa Gelopugno!,[VAR PKNAME(0000)] (Gegner) setzt Eishieb ein!,¡El [VAR PKNAME(0000)] enemigo ha usado Puño Hielo!,상대 [VAR PKNAME(0000)]의 냉동펀치!,あいての　[VAR PKNAME(0000)]の れいとうパンチ！
[VAR PKNAME(0000)] used Thunder Punch!,[VAR PKNAME(0000)] utilise Poing-Éclair !,[VAR PKNAME(0000)] usa Tuonopugno!,[VAR PKNAME(0000)] setzt Donnerschlag ein!,¡[VAR PKNAME(0000)] ha usado Puño Trueno!,[VAR PKNAME(0000)]의 번개펀치!,[VAR PKNAME(0000)]の かみなりパンチ！
The wild [VAR PKNAME(0000)] used Thunder Punch!,Le [VAR PKNAME(0000)] sauvage utilise Poing-Éclair !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] selvatico usa Tuonopugno!,[VAR PKNAME(0000)] (Wild) setzt Donnerschlag ein!,¡El [VAR PKNAME(0000)] salvaje ha usado Puño Trueno!,야생 [VAR PKNAME(0000)]의 번개펀치!,やせいの　[VAR PKNAME(0000)]の かみなりパンチ！
The opposing [VAR PKNAME(0000)] used Thunder Punch!,Le [VAR PKNAME(0000)] ennemi utilise Poing-Éclair !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] nemico usa Tuonopugno!,[VAR PKNAME(0000)] (Gegner) setzt Donnerschlag ein!,¡El [VAR PKNAME(0000)] enemigo ha usado Puño Trueno!,상대 [VAR PKNAME(0000)]의 번개펀치!,あいての　[VAR PKNAME(0000)]の かみなりパンチ！
[VAR PKNAME(0000)] used Scratch!,[VAR PKNAME(0000)] utilise Griffe !,[VAR PKNAME(0000)] usa Graffio!,[VAR PKNAME(0000)] setzt Kratzer ein!,¡[VAR PKNAME(0000)] ha usado Arañazo!,[VAR PKNAME(0000)]의 할퀴기 공격!,[VAR PKNAME(0000)]の ひっかく　こうげき！
The wild [VAR PKNAME(0000)] used Scratch!,Le [VAR PKNAME(0000)] sauvage utilise Griffe !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] selvatico usa Graffio!,[VAR PKNAME(0000)] (Wild) setzt Kratzer ein!,¡El [VAR PKNAME(0000)] salvaje ha usado Arañazo!,야생 [VAR PKNAME(0000)]의 할퀴기 공격!,やせいの　[VAR PKNAME(0000)]の ひっかく　こうげき！
The opposing [VAR PKNAME(0000)] used Scratch!,Le [VAR PKNAME(0000)] ennemi utilise Griffe !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] nemico usa Graffio!,[VAR PKNAME(0000)] (Gegner) setzt Kratzer ein!,¡El [VAR PKNAME(0000)] enemigo ha usado Arañazo!,상대 [VAR PKNAME(0000)]의 할퀴기 공격!,あいての　[VAR PKNAME(0000)]の ひっかく　こうげき！
[VAR PKNAME(0000)] used Vice Grip!,[VAR PKNAME(0000)] utilise Force Poigne !,[VAR PKNAME(0000)] usa Presa!,[VAR PKNAME(0000)] setzt Klammer ein!,¡[VAR PKNAME(0000)] ha usado Agarre!,[VAR PKNAME(0000)]의 찝기 공격!,[VAR PKNAME(0000)]の はさむ　こうげき！
The wild [VAR PKNAME(0000)] used Vice Grip!,Le [VAR PKNAME(0000)] sauvage utilise Force Poigne !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] selvatico usa Presa!,[VAR PKNAME(0000)] (Wild) setzt Klammer ein!,¡El [VAR PKNAME(0000)] salvaje ha usado Agarre!,야생 [VAR PKNAME(0000)]의 찝기 공격!,やせいの　[VAR PKNAME(0000)]の はさむ　こうげき！
The opposing [VAR PKNAME(0000)] used Vice Grip!,Le [VAR PKNAME(0000)] ennemi utilise Force Poigne !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] nemico usa Presa!,[VAR PKNAME(0000)] (Gegner) setzt Klammer ein!,¡El [VAR PKNAME(0000)] enemigo ha usado Agarre!,상대 [VAR PKNAME(0000)]의 찝기 공격!,あいての　[VAR PKNAME(0000)]の はさむ　こうげき！
[VAR PKNAME(0000)] used Guillotine!,[VAR PKNAME(0000)] utilise Guillotine !,[VAR PKNAME(0000)] usa Ghigliottina!,[VAR PKNAME(0000)] setzt Guillotine ein!,¡[VAR PKNAME(0000)] ha usado Guillotina!,[VAR PKNAME(0000)]의 가위자르기!,[VAR PKNAME(0000)]の ハサミギロチン！
The wild [VAR PKNAME(0000)] used Guillotine!,Le [VAR PKNAME(0000)] sauvage utilise Guillotine !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] selvatico usa Ghigliottina!,[VAR PKNAME(0000)] (Wild) setzt Guillotine ein!,¡El [VAR PKNAME(0000)] salvaje ha usado Guillotina!,야생 [VAR PKNAME(0000)]의 가위자르기!,やせいの　[VAR PKNAME(0000)]の ハサミギロチン！
The opposing [VAR PKNAME(0000)] used Guillotine!,Le [VAR PKNAME(0000)] ennemi utilise Guillotine !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] nemico usa Ghigliottina!,[VAR PKNAME(0000)] (Gegner) setzt Guillotine ein!,¡El [VAR PKNAME(0000)] enemigo ha usado Guillotina!,상대 [VAR PKNAME(0000)]의 가위자르기!,あいての　[VAR PKNAME(0000)]の ハサミギロチン！
[VAR PKNAME(0000)] used Razor Wind!,[VAR PKNAME(0000)] utilise Coupe-Vent !,[VAR PKNAME(0000)] usa Ventagliente!,[VAR PKNAME(0000)] setzt Klingensturm ein!,¡[VAR PKNAME(0000)] ha usado Viento Cortante!,[VAR PKNAME(0000)]의 칼바람!,[VAR PKNAME(0000)]の かまいたち！
The wild [VAR PKNAME(0000)] used Razor Wind!,Le [VAR PKNAME(0000)] sauvage utilise Coupe-Vent !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] selvatico usa Ventagliente!,[VAR PKNAME(0000)] (Wild) setzt Klingensturm ein!,¡El [VAR PKNAME(0000)] salvaje ha usado Viento Cortante!,야생 [VAR PKNAME(0000)]의 칼바람!,やせいの　[VAR PKNAME(0000)]の かまいたち！
The opposing [VAR PKNAME(0000)] used Razor Wind!,Le [VAR PKNAME(0000)] ennemi utilise Coupe-Vent !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] nemico usa Ventagliente!,[VAR PKNAME(0000)] (Gegner) setzt Klingensturm ein!,¡El [VAR PKNAME(0000)] enemigo ha usado Viento Cortante!,상대 [VAR PKNAME(0000)]의 칼바람!,あいての　[VAR PKNAME(0000)]の かまいたち！
[VAR PKNAME(0000)] used Swords Dance!,[VAR PKNAME(0000)] utilise Danse-Lames !,[VAR PKNAME(0000)] usa Danzaspada!,[VAR PKNAME(0000)] setzt Schwerttanz ein!,¡[VAR PKNAME(0000)] ha usado Danza Espada!,[VAR PKNAME(0000)][VAR 1900(0001)] 칼춤을 썼다!,[VAR PKNAME(0000)]は つるぎのまいを　つかった！
The wild [VAR PKNAME(0000)] used Swords Dance!,Le [VAR PKNAME(0000)] sauvage utilise Danse-Lames !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] selvatico usa Danzaspada!,[VAR PKNAME(0000)] (Wild) setzt Schwerttanz ein!,¡El [VAR PKNAME(0000)] salvaje ha usado Danza Espada!,야생 [VAR PKNAME(0000)][VAR 1900(0001)] 칼춤을 썼다!,やせいの　[VAR PKNAME(0000)]は つるぎのまいを　つかった！
The opposing [VAR PKNAME(0000)] used Swords Dance!,Le [VAR PKNAME(0000)] ennemi utilise Danse-Lames !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] nemico usa Danzaspada!,[VAR PKNAME(0000)] (Gegner) setzt Schwerttanz ein!,¡El [VAR PKNAME(0000)] enemigo ha usado Danza Espada!,상대 [VAR PKNAME(0000)][VAR 1900(0001)] 칼춤을 썼다!,あいての　[VAR PKNAME(0000)]は つるぎのまいを　つかった！
[VAR PKNAME(0000)] used Cut!,[VAR PKNAME(0000)] utilise Coupe !,[VAR PKNAME(0000)] usa Taglio!,[VAR PKNAME(0000)] setzt Zerschneider ein!,¡[VAR PKNAME(0000)] ha usado Corte!,[VAR PKNAME(0000)]의 풀베기!,[VAR PKNAME(0000)]の いあいぎり！
The wild [VAR PKNAME(0000)] used Cut!,Le [VAR PKNAME(0000)] sauvage utilise Coupe !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] selvatico usa Taglio!,[VAR PKNAME(0000)] (Wild) setzt Zerschneider ein!,¡El [VAR PKNAME(0000)] salvaje ha usado Corte!,야생 [VAR PKNAME(0000)]의 풀베기!,やせいの　[VAR PKNAME(0000)]の いあいぎり！
The opposing [VAR PKNAME(0000)] used Cut!,Le [VAR PKNAME(0000)] ennemi utilise Coupe !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] nemico usa Taglio!,[VAR PKNAME(0000)] (Gegner) setzt Zerschneider ein!,¡El [VAR PKNAME(0000)] enemigo ha usado Corte!,상대 [VAR PKNAME(0000)]의 풀베기!,あいての　[VAR PKNAME(0000)]の いあいぎり！
[VAR PKNAME(0000)] used Gust!,[VAR PKNAME(0000)] utilise Tornade !,[VAR PKNAME(0000)] usa Raffica!,[VAR PKNAME(0000)] setzt Windstoß ein!,¡[VAR PKNAME(0000)] ha usado Tornado!,[VAR PKNAME(0000)]의 바람일으키기!,[VAR PKNAME(0000)]の かぜおこし！
The wild [VAR PKNAME(0000)] used Gust!,Le [VAR PKNAME(0000)] sauvage utilise Tornade !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] selvatico usa Raffica!,[VAR PKNAME(0000)] (Wild) setzt Windstoß ein!,¡El [VAR PKNAME(0000)] salvaje ha usado Tornado!,야생 [VAR PKNAME(0000)]의 바람일으키기!,やせいの　[VAR PKNAME(0000)]の かぜおこし！
The opposing [VAR PKNAME(0000)] used Gust!,Le [VAR PKNAME(0000)] ennemi utilise Tornade !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] nemico usa Raffica!,[VAR PKNAME(0000)] (Gegner) setzt Windstoß ein!,¡El [VAR PKNAME(0000)] enemigo ha usado Tornado!,상대 [VAR PKNAME(0000)]의 바람일으키기!,あいての　[VAR PKNAME(0000)]の かぜおこし！
[VAR PKNAME(0000)] used Wing Attack!,[VAR PKNAME(0000)] utilise Cru-Aile !,[VAR PKNAME(0000)] usa Attacco d’Ala!,[VAR PKNAME(0000)] setzt Flügelschlag ein!,¡[VAR PKNAME(0000)] ha usado Ataque Ala!,[VAR PKNAME(0000)]의 날개치기 공격!,[VAR PKNAME(0000)]の つばさでうつ　こうげき！
The wild [VAR PKNAME(0000)] used Wing Attack!,Le [VAR PKNAME(0000)] sauvage utilise Cru-Aile !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] selvatico usa Attacco d’Ala!,[VAR PKNAME(0000)] (Wild) setzt Flügelschlag ein!,¡El [VAR PKNAME(0000)] salvaje ha usado Ataque Ala!,야생 [VAR PKNAME(0000)]의 날개치기 공격!,やせいの　[VAR PKNAME(0000)]の つばさでうつ　こうげき！
The opposing [VAR PKNAME(0000)] used Wing Attack!,Le [VAR PKNAME(0000)] ennemi utilise Cru-Aile !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] nemico usa Attacco d’Ala!,[VAR PKNAME(0000)] (Gegner) setzt Flügelschlag ein!,¡El [VAR PKNAME(0000)] enemigo ha usado Ataque Ala!,상대 [VAR PKNAME(0000)]의 날개치기 공격!,あいての　[VAR PKNAME(0000)]の つばさでうつ　こうげき！
[VAR PKNAME(0000)] used Whirlwind!,[VAR PKNAME(0000)] utilise Cyclone !,[VAR PKNAME(0000)] usa Turbine!,[VAR PKNAME(0000)] setzt Wirbelwind ein!,¡[VAR PKNAME(0000)] ha usado Remolino!,[VAR PKNAME(0000)]의 날려버리기!,[VAR PKNAME(0000)]の ふきとばし！
The wild [VAR PKNAME(0000)] used Whirlwind!,Le [VAR PKNAME(0000)] sauvage utilise Cyclone !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] selvatico usa Turbine!,[VAR PKNAME(0000)] (Wild) setzt Wirbelwind ein!,¡El [VAR PKNAME(0000)] salvaje ha usado Remolino!,야생 [VAR PKNAME(0000)]의 날려버리기!,やせいの　[VAR PKNAME(0000)]の ふきとばし！
The opposing [VAR PKNAME(0000)] used Whirlwind!,Le [VAR PKNAME(0000)] ennemi utilise Cyclone !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] nemico usa Turbine!,[VAR PKNAME(0000)] (Gegner) setzt Wirbelwind ein!,¡El [VAR PKNAME(0000)] enemigo ha usado Remolino!,상대 [VAR PKNAME(0000)]의 날려버리기!,あいての　[VAR PKNAME(0000)]の ふきとばし！
[VAR PKNAME(0000)] used Fly!,[VAR PKNAME(0000)] utilise Vol !,[VAR PKNAME(0000)] usa Volo!,[VAR PKNAME(0000)] setzt Fliegen ein!,¡[VAR PKNAME(0000)] ha usado Vuelo!,[VAR PKNAME(0000)]의 공중날기 공격!,[VAR PKNAME(0000)]の そらをとぶ　こうげき！
The wild [VAR PKNAME(0000)] used Fly!,Le [VAR PKNAME(0000)] sauvage utilise Vol !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] selvatico usa Volo!,[VAR PKNAME(0000)] (Wild) setzt Fliegen ein!,¡El [VAR PKNAME(0000)] salvaje ha usado Vuelo!,야생 [VAR PKNAME(0000)]의 공중날기 공격!,やせいの　[VAR PKNAME(0000)]の そらをとぶ　こうげき！
The opposing [VAR PKNAME(0000)] used Fly!,Le [VAR PKNAME(0000)] ennemi utilise Vol !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] nemico usa Volo!,[VAR PKNAME(0000)] (Gegner) setzt Fliegen ein!,¡El [VAR PKNAME(0000)] enemigo ha usado Vuelo!,상대 [VAR PKNAME(0000)]의 공중날기 공격!,あいての　[VAR PKNAME(0000)]の そらをとぶ　こうげき！
[VAR PKNAME(0000)] used Bind!,[VAR PKNAME(0000)] utilise Étreinte !,[VAR PKNAME(0000)] usa Legatutto!,[VAR PKNAME(0000)] setzt Klammergriff ein!,¡[VAR PKNAME(0000)] ha usado Atadura!,[VAR PKNAME(0000)]의 조이기 공격!,[VAR PKNAME(0000)]の しめつける　こうげき！
The wild [VAR PKNAME(0000)] used Bind!,Le [VAR PKNAME(0000)] sauvage utilise Étreinte !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] selvatico usa Legatutto!,[VAR PKNAME(0000)] (Wild) setzt Klammergriff ein!,¡El [VAR PKNAME(0000)] salvaje ha usado Atadura!,야생 [VAR PKNAME(0000)]의 조이기 공격!,やせいの　[VAR PKNAME(0000)]の しめつける　こうげき！
The opposing [VAR PKNAME(0000)] used Bind!,Le [VAR PKNAME(0000)] ennemi utilise Étreinte !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] nemico usa Legatutto!,[VAR PKNAME(0000)] (Gegner) setzt Klammergriff ein!,¡El [VAR PKNAME(0000)] enemigo ha usado Atadura!,상대 [VAR PKNAME(0000)]의 조이기 공격!,あいての　[VAR PKNAME(0000)]の しめつける　こうげき！
[VAR PKNAME(0000)] used Slam!,[VAR PKNAME(0000)] utilise Souplesse !,[VAR PKNAME(0000)] usa Schianto!,[VAR PKNAME(0000)] setzt Slam ein!,¡[VAR PKNAME(0000)] ha usado Atizar!,[VAR PKNAME(0000)]의 힘껏치기 공격!,[VAR PKNAME(0000)]の たたきつける　こうげき！
The wild [VAR PKNAME(0000)] used Slam!,Le [VAR PKNAME(0000)] sauvage utilise Souplesse !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] selvatico usa Schianto!,[VAR PKNAME(0000)] (Wild) setzt Slam ein!,¡El [VAR PKNAME(0000)] salvaje ha usado Atizar!,야생 [VAR PKNAME(0000)]의 힘껏치기 공격!,やせいの　[VAR PKNAME(0000)]の たたきつける　こうげき！
The opposing [VAR PKNAME(0000)] used Slam!,Le [VAR PKNAME(0000)] ennemi utilise Souplesse !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] nemico usa Schianto!,[VAR PKNAME(0000)] (Gegner) setzt Slam ein!,¡El [VAR PKNAME(0000)] enemigo ha usado Atizar!,상대 [VAR PKNAME(0000)]의 힘껏치기 공격!,あいての　[VAR PKNAME(0000)]の たたきつける　こうげき！
[VAR PKNAME(0000)] used Vine Whip!,[VAR PKNAME(0000)] utilise Fouet Lianes !,[VAR PKNAME(0000)] usa Frustata!,[VAR PKNAME(0000)] setzt Rankenhieb ein!,¡[VAR PKNAME(0000)] ha usado Látigo Cepa!,[VAR PKNAME(0000)]의 덩굴채찍!,[VAR PKNAME(0000)]の つるのムチ！
The wild [VAR PKNAME(0000)] used Vine Whip!,Le [VAR PKNAME(0000)] sauvage utilise Fouet Lianes !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] selvatico usa Frustata!,[VAR PKNAME(0000)] (Wild) setzt Rankenhieb ein!,¡El [VAR PKNAME(0000)] salvaje ha usado Látigo Cepa!,야생 [VAR PKNAME(0000)]의 덩굴채찍!,やせいの　[VAR PKNAME(0000)]の つるのムチ！
The opposing [VAR PKNAME(0000)] used Vine Whip!,Le [VAR PKNAME(0000)] ennemi utilise Fouet Lianes !,[VAR 1002][VAR 1501(0000)][VAR PKNAME(0000)] nemico usa Frustata!,[VAR PKNAME(0000)] (Gegner) setzt Rankenhieb ein!,¡El [VAR PKNAME(0000)] enemigo ha usado Látigo Cepa!,상대 [VAR PKNAME(0000)]의 덩굴채찍!,あいての　[VAR PKNAME(0000)]の つるのムチ！
[VAR PKNAME(0000)] used Stomp!,[VAR PKNAME(0000)] utilise Écrasement !,[VAR PKNAME(0000)] usa Pestone!,[VAR PKNAME(0000)] setzt Stampfer ein!,¡[VAR PKNAME(0000)] ha usado Pisotón!,[VAR PKNAME(0000)]의 짓밟기!,[VAR PKNAME(0000)]の ふみつけ！
