en,fr,it,de,es,ko,kana
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
But... How ?,"Oh, mais comment ?",NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
NewText,NewText,NewText,NewText,NewText,NewText,NewText
