en,fr,it,de,es,ko,kana
Makes the audience expect little of other contestants.,Détourne l’attention du public des autres Pokémon.,Riduce l’entusiasmo del pubblico per gli altri Pokémon.,"Anwender bringt das Publikum dazu, weniger von der Konkurrenz zu erwarten.",Baja las expectativas que el público tiene del resto de los Pokémon.,관객의 다른 포켓몬에 대한 기대를 없앨 수 있다,かんきゃくの　ほかの　ポケモンへの きたいを　なくすことが　できる
Badly startles Pokémon that the audience has high expectations of.,Effraie énormément le Pokémon qui a l’attention du public.,Spaventa molto i Pokémon che hanno suscitato l’entusiasmo del pubblico.,"Anwender bringt ein Pokémon aus der Ruhe, von dem das Publikum viel erwartet hatte.",Intimida a los Pokémon que acaparan la atención del público.,관객에게 기대받는 포켓몬을 특히 놀라게 한다,かんきゃくに　きたい　されている ポケモンを　とくに　おどろかす
Startles all other Pokémon. The user cannot act on the next turn.,"Bloque tous les autres Pokémon, mais perd un tour de Démonstration.","Inibisce gli altri Pokémon, ma chi la usa non può agire nell’esibizione successiva.",Anwender stört alle anderen Teilnehmer und setzt in der nächsten Runde aus.,"Inhibe a los otros Pokémon, pero su usuario pierde un turno sin exhibirse.",모두를 방해하고 다음 어필은 참가하지 않는다,みんなの　じゃまを　しまくって つぎの　アピールは　さんか　しない
Badly startles Pokémon that used a move of the same type.,Effraie énormément les Pokémon qui ont fait une Démonstration du même type.,Spaventa molto i Pokémon che si sono esibiti con una mossa dello stesso tipo.,"Anwender bringt Pokémon, das ein Kunststück desselben Typs aufführt, aus der Ruhe.",Intimida a los que han usado recursos del mismo tipo.,같은 타입의 어필을 한 포켓몬을 특히 놀라게 만든다,おなじ　タイプの　アピールを　した ポケモンを　とくに　おどろかす
Makes the remaining Pokémon nervous.,Rend nerveux tous les Pokémon qui font une Démonstration après celle-ci.,Innervosisce tutti i Pokémon che si esibiscono dopo chi la usa.,"Anwender macht alle Pokémon, die nach ihm am Zug sind, nervös.",Inquieta a los Pokémon que se exhiban a continuación.,이다음 어필을 하는 포켓몬 모두를 긴장시킨다,このあと　アピールする　ポケモン みんなを　きんちょう　させる
Brings down the energy of any Pokémon that have already used a move this turn.,Diminue la confiance des Pokémon qui ont fait leur Démonstration.,Rende insicuri i Pokémon che si sono già esibiti.,"Anwender senkt den Elan der Pokémon, die schon am Zug waren.",Reduce el grado de confianza de los que ya se han exhibido.,어필이 끝난 포켓몬의 컨디션을 떨어뜨린다,アピールが　おわった　ポケモンの ちょうしを　さげる
Works great if the user goes first this turn.,Une Démonstration qui plaît beaucoup si on l’exécute en premier.,Ha un enorme effetto se viene eseguita per prima nell’esibizione.,"Sorgt für sehr viel Aufsehen, wenn der Anwender zuerst zum Zug kommt.",La exhibición es un éxito si se usa cuando uno es el primero del turno.,제일 처음으로 어필하면 어필이 굉장히 잘 된다,１ばん　はじめに　アピールすると アピールが　すごく　うまくいく
Works great if the user goes last this turn.,Une Démonstration qui plaît beaucoup si on l’exécute en dernier.,Ha un enorme effetto se viene eseguita per ultima nell’esibizione.,"Sorgt für sehr viel Aufsehen, wenn der Anwender zuletzt zum Zug kommt.",La exhibición es un éxito si se usa cuando uno es el último del turno.,제일 마지막에 어필하면 어필이 굉장히 잘 된다,１ばん　さいごに　アピールすると アピールが　すごく　うまくいく
Shows off the Pokémon’s appeal about as well as all the moves before it this turn.,Une Démonstration aussi réussie que celles des Pokémon précédents.,Ha un effetto sul pubblico più o meno pari a quello delle mosse usate precedentemente.,Sorgt für ähnlich viel Aufsehen wie die Kunststücke bisher aufgetretener Pokémon.,La exhibición es tan buena como las anteriores.,그 턴에서 이미 어필한 다른 포켓몬과 같은 정도의 어필을 보인다,それまでの　ポケモンの　アピールと おなじくらいの　アピールに　みせる
Shows off the Pokémon’s appeal about as well as the move used just before it.,Une Démonstration aussi réussie que celle du Pokémon précédent.,Ha un effetto sul pubblico identico a quello della mossa usata da chi precede.,Sorgt für ähnlich viel Aufsehen wie das Kunststück des vorigen Teilnehmers.,La exhibición causa el mismo impacto que la anterior.,하나 앞의 포켓몬 어필과 같은 정도로 잘 할 수 있다,１つまえの　ポケモンの　アピールと おなじくらい　うまく　できる
Works better the later it is used in a turn.,Une Démonstration d’autant plus réussie qu’elle est lancée tard.,"Più tardi la si esegue nell’esibizione, maggiore è l’effetto.","Sorgt für mehr Aufsehen, je später der Anwender zum Zug kommt.",Causa mayor impacto cuanto más tarde se usa.,나중에 어필을 할수록 굉장한 어필을 보여줄 수 있다,みんなの　あとで　アピールするほど すごい　アピールに　みせられる
Effectiveness varies depending on when it is used.,Une Démonstration qui plaît plus ou moins selon le moment où elle est exécutée.,L’effetto sul pubblico dipende dal momento in cui viene eseguita.,Sorgt abhängig vom Timing für unterschiedlich viel Aufsehen.,Su impacto varía según cuándo se utilice.,쓸 때마다 어필의 완성도가 여러 가지로 바뀐다,だすときに　よって　アピールの できぐあいが　いろいろと　かわる
Works well if it is the same type as the move used by the last Pokémon.,Une Démonstration qui plaît si elle est du même type que celle du Pokémon précédent.,Ha un effetto maggiore se è dello stesso tipo di quella precedente.,Sorgt direkt im Anschluss an Kunststücke desselben Typs für Aufsehen.,Funciona bien si es del mismo tipo que el del Pokémon anterior.,하나 앞의 포켓몬 어필과 타입이 같다면 마음에 들게 된다,１つまえの　ポケモンの　アピールと タイプが　おなじなら　きにいられる
Affected by how well the previous Pokémon’s move went.,Dépend de la façon dont la Démonstration du Pokémon précédent se passe.,L’effetto sul pubblico è influenzato dall’esibizione precedente.,Sorgt abhängig vom Erfolg des zuletzt aktiven Pokémon für unterschiedlich viel Aufsehen.,El éxito dependerá de la actuación precedente.,하나 앞의 포켓몬 어필이 잘 된 정도에 따라 영향을 받는다,１つまえの　ポケモンの　アピールの うまさに　えいきょう　される
"Gets the Pokémon pumped up. Helps prevent nervousness, too.",Augmente la confiance du Pokémon et diminue sa nervosité.,Chi la usa diventa più sicuro di sé. Può impedire il nervosismo.,Verleiht dem Anwender mehr Elan und schützt ihn vor Lampenfieber.,Aumenta la confianza y ayuda a mantener la calma.,어필 컨디션이 올라간다 긴장도 잘 하지 않게 된다,アピールの　ちょうしが　あがる きんちょうも　しにくくなる
Works well if the user is pumped up.,Une Démonstration qui plaît énormément si le Pokémon est confiant.,L’esibizione è di grande effetto se chi la usa è sicuro di sé.,"Sorgt für viel Aufsehen, wenn der Anwender vor Elan strotzt.",La exhibición sale bien si el Pokémon tiene bastante confianza.,컨디션이 좋을 때 쓰면 어필이 아주 잘 된다,ちょうしが　いいときに　だすと アピールが　とても　うまくいく
Causes the user to move earlier on the next turn.,Permet de faire la prochaine Démonstration plus tôt au tour suivant.,Chi la usa agirà più presto nell’esibizione successiva.,Anwender kommt in der nächsten Runde früher zum Zug.,"En la siguiente ronda, permite exhibirse antes.",이다음의 어필을 첫 번째로 할 수 있다,このつぎの　アピールを はじめの　ほうに　だすことが　できる
Causes the user to move later on the next turn.,Permet de faire la prochaine Démonstration plus tard au tour suivant.,Chi la usa agirà più tardi nell’esibizione successiva.,Anwender kommt in der nächsten Runde erst später zum Zug.,"En la siguiente ronda, permite exhibirse más tarde.",이다음의 어필을 마지막에 쓸 수 있다,このつぎの　アピールを おわりの　ほうに　だすことが　できる
Scrambles the order in which Pokémon will move on the next turn.,Mélange l’ordre de passage des Démonstrations du prochain tour.,Cambia in maniera casuale l’ordine dei Pokémon nell’esibizione successiva.,Ändert die Reihenfolge der nächsten Auftritte.,Altera el orden en la siguiente ronda.,이다음의 어필 순서를 엉망으로 한다,このつぎの　アピールの じゅんばんを　めちゃくちゃに　する
Excites the audience in any kind of contest.,Une Démonstration qui enthousiasme le public de tous les concours.,Mossa che conquista il pubblico in qualsiasi tipo di gara.,Sorgt bei jedem Wettbewerb garantiert für Aufsehen beim Publikum.,Entusiasma al público en cualquier concurso.,어느 콘테스트에서 보여도 반드시 열광하는 어필,どの　コンテストで　みせても かならず　もりあがる　アピール
Badly startles all Pokémon that successfully showed their appeal.,Effraie beaucoup tous les Pokémon qui ont eu du succès.,Spaventa terribilmente i Pokémon che si sono esibiti con successo.,"Bringt alle Pokémon, die beim Publikum Aufsehen erregt haben, schwer aus der Ruhe.",Hace que todos los Pokémon que se han exhibido bien se acobarden.,어필이 잘 된 포켓몬 모두를 상당히 놀라게 만든다,アピールが　うまくいった　ポケモン みんなを　かなり　おどろかす
Works better the more excited the crowd is.,Une Démonstration qui plaît plus si le public est enthousiaste.,Ha un effetto maggiore se il pubblico è in preda all’entusiasmo.,"Je stärker die Menge tobt, desto mehr Aufsehen erregt der Anwender.",El Pokémon se lucirá mucho más si el público está entregado.,관객이 열광하고 있을수록 어필이 마음에 들게 된다,かいじょうが　もりあがっている　ほど アピールが　きにいられる
Temporarily stops the crowd from growing excited.,Rend le public moins enthousiaste pendant un certain temps après cette Démonstration.,Smorza temporaneamente l’entusiasmo del pubblico.,Bremst zeitweise die Begeisterung des Publikums.,Templa momentáneamente el fervor del público.,이 어필 다음에 관객이 잠시 열광하지 않게 된다,このアピールの　あと　かいじょうが しばらく　もりあがらなく　なる
Excites the audience a lot if used first.,Rend le public très enthousiaste si cette Démonstration est effectuée au départ.,Aumenta di molto l’entusiasmo del pubblico se viene eseguita per prima nell’esibizione.,"Sorgt für viel Aufsehen, wenn der Anwender zuerst zum Zug kommt.","Si el Pokémon se exhibe en primer lugar, se meterá al público en el bolsillo.",제일 처음 어필하면 관객이 매우 열광한다,１ばん　はじめに　アピールすると かいじょうが　とても　もりあがる
Excites the audience a lot if used last.,Rend le public très enthousiaste si cette Démonstration est effectuée à la fin.,Aumenta di molto l’entusiasmo del pubblico se viene eseguita per ultima nell’esibizione.,"Sorgt für viel Aufsehen, wenn der Anwender zuletzt zum Zug kommt.","Si el Pokémon se exhibe en último lugar, se meterá al público en el bolsillo.",제일 마지막에 어필하면 관객이 매우 열광한다,１ばん　さいごに　アピールすると かいじょうが　とても　もりあがる
Makes the audience quickly grow bored when an appeal move has little effect.,"Si la Démonstration ne correspond pas au concours, le public perd tout enthousiasme.","Fa sì che quando le mosse hanno scarso effetto, il pubblico si annoi rapidamente.","Fällt der Auftritt eher unspektakulär aus, sinkt die Stimmung des Publikums in den Keller.","Si la exhibición no es la que el público espera, se aburrirá.",열광하지 않는 어필을 했을 때 회장이 아주 썰렁해진다,もりあがらない　アピールだったとき かいじょうが　とても　しらけてしまう
[~ 36],[~ 36],[~ 36],[~ 36],[~ 36],[~ 36],[~ 36]
[~ 37],[~ 37],[~ 37],[~ 37],[~ 37],[~ 37],[~ 37]
[~ 38],[~ 38],[~ 38],[~ 38],[~ 38],[~ 38],[~ 38]
[~ 39],[~ 39],[~ 39],[~ 39],[~ 39],[~ 39],[~ 39]
[~ 40],[~ 40],[~ 40],[~ 40],[~ 40],[~ 40],[~ 40]
[~ 41],[~ 41],[~ 41],[~ 41],[~ 41],[~ 41],[~ 41]
[~ 42],[~ 42],[~ 42],[~ 42],[~ 42],[~ 42],[~ 42]
[~ 43],[~ 43],[~ 43],[~ 43],[~ 43],[~ 43],[~ 43]
[~ 44],[~ 44],[~ 44],[~ 44],[~ 44],[~ 44],[~ 44]
[~ 45],[~ 45],[~ 45],[~ 45],[~ 45],[~ 45],[~ 45]
[~ 46],[~ 46],[~ 46],[~ 46],[~ 46],[~ 46],[~ 46]
[~ 47],[~ 47],[~ 47],[~ 47],[~ 47],[~ 47],[~ 47]
[~ 48],[~ 48],[~ 48],[~ 48],[~ 48],[~ 48],[~ 48]
[~ 49],[~ 49],[~ 49],[~ 49],[~ 49],[~ 49],[~ 49]
[~ 50],[~ 50],[~ 50],[~ 50],[~ 50],[~ 50],[~ 50]
[~ 51],[~ 51],[~ 51],[~ 51],[~ 51],[~ 51],[~ 51]
[~ 52],[~ 52],[~ 52],[~ 52],[~ 52],[~ 52],[~ 52]
[~ 53],[~ 53],[~ 53],[~ 53],[~ 53],[~ 53],[~ 53]
