en,fr,it,de,es,ko,kana
[VAR PKNICK(0000)],[VAR PKNICK(0000)],[VAR PKNICK(0000)],[VAR PKNICK(0000)],[VAR PKNICK(0000)],[VAR PKNICK(0000)],[VAR PKNICK(0000)]
HP,PV,PS,KP,PS,HP,HP
/,/,/,/,/,/,/
"[VAR 0203(0000,0000)]","[VAR 0203(0000,202F)]","[VAR 0203(0000,0000)]","[VAR 0203(0000,0000)]","[VAR 0203(0000,0000)]","[VAR 0203(0000,0000)]","[VAR 0203(0000,0000)]"
"[VAR 0203(0000,0000)]","[VAR 0203(0000,202F)]","[VAR 0203(0000,0000)]","[VAR 0203(0000,0000)]","[VAR 0203(0000,0000)]","[VAR 0203(0000,0000)]","[VAR 0203(0000,0000)]"
Check summary,Résumé,Info,Bericht,Datos,능력치를 본다,つよさをみる
Restore,Soigner,Rimedi,Heilen,Curar,회복한다,かいふくする
Held item,Objet,Strumenti,Item,Objeto,지닌물건,もちもの
Back,Retour,Esci,Abbrechen,Salir,그만둔다,やめる
Swap Pokémon,Déplacer,Sposta Pokémon,Pokémon bewegen,Mover,포켓몬을 교체한다,ポケモンをいれかえる
[VAR 0109(0000)],[VAR 0109(0000)],[VAR 0109(0000)],[VAR 0109(0000)],[VAR 0109(0000)],[VAR 0109(0000)],[VAR 0109(0000)]
Can learn this move!,Apte,Può impararla!,Erlernbar!,Apto,배울 수 있다!,おぼえられる！
Can’t learn move,Pas apte,Non può impararla!,Nicht erlernbar!,No apto,배울 수 없다,おぼえられない
Already learned!,Déjà appris,La conosce già.,Bereits erlernt!,Aprendido,이미 알고 있다,おぼえている
Open your Bag,Ouvrir le Sac,Apri la Borsa,Aus dem Beutel holen,Abrir la Bolsa,가방을 연다,バッグをひらく
Put it back to your Bag,Remettre dans le Sac,Rimetti nella Borsa,In den Beutel stecken,Devolver a la Bolsa,가방에 넣는다,バッグへもどす
Give an item,Donner un objet,Sposta,Weitergeben,Pasar objeto,지닌물건을 건넨다,もちものをわたす
Back,Retour,Indietro,Abbrechen,Salir,그만둔다,やめる
 Confirm, Sélectionner, Ok, Auswählen, Confirmar,결정,けってい
 Back, Retour, Indietro, Zurück, Atrás,돌아간다,もどる
 Swap Pokémon, Déplacer un Pokémon, Sposta Pokémon, Pokémon bewegen, Mover,포켓몬 교체,ポケモンいれかえ
 Swap Held Items, Déplacer un objet, Sposta strumenti, Item bewegen, Objetos,지닌물건 교체,もちものいれかえ
 Back,Retour,Esci, Zurück,Salir,그만둔다,やめる
Box,Boîte PC,Box, PC-Boxen,Caja,박스,ボックス
You can choose an item in the Bag and use it or give it to a Pokémon.,Permet de choisir dans votre Sac un objet à utiliser ou à faire tenir à un Pokémon.,Scegli uno strumento dalla Borsa per usarlo o darlo a un Pokémon.,Wähle ein Item aus dem Beutel aus und benutze es oder gib es einem Pokémon zum Tragen.,Puedes elegir un objeto de la Bolsa para usarlo o para dárselo al Pokémon.,가방에서 도구를 선택하여 사용하거나 지니게 할 수 있습니다,バッグから　どうぐを　えらんで つかったり　もたせたり　できます
You can take an item that a Pokémon is holding and put it back in the Bag.,Permet de ranger dans le Sac l’objet tenu par le Pokémon.,Metti lo strumento del Pokémon nella Borsa.,"Lege ein Item, das von einem Pokémon getragen wird, in den Beutel zurück.",Puedes quitarle el objeto que lleva y guardarlo en la Bolsa.,포켓몬이 지니고 있는 도구를 가방에 다시 넣습니다,ポケモンが　もっている　どうぐを バッグに　もどします
You can move an item that a Pokémon is holding.,Permet de déplacer l’objet tenu par un Pokémon.,Sposta lo strumento del Pokémon.,"Gib ein Item, das von einem Pokémon getragen wird, einem anderen Pokémon zum Tragen.",Puedes darle el objeto que lleva a otro Pokémon.,포켓몬이 지니고 있는 도구를 이동시킬 수 있습니다,ポケモンが　もっている　どうぐを いどうすることが　できます
This will take you back to the previous screen.,Retour à l’écran précédent.,Torna alla schermata precedente.,Kehre zur vorherigen Auswahl zurück.,Regresa a la pantalla anterior.,이전 화면으로 돌아갑니다,まえの　がめんに　もどります
