en,fr,it,de,es,ko,kana
Spelon,Kiwan,Baccamelos,Kiwan,Wikano,메호키,ノワキ
Pamtre,Palma,Baccapalma,Pallm,Plama,자야,シーヤ
Watmel,Stekpa,Baccacomero,Wasmel,Sambia,슈박,カイス
Durin,Durin,Baccadurian,Durin,Rudion,두리,ドリ
Belue,Myrte,Baccartillo,Myrtil,Andano,루베,ベリブ
Occa,Chocco,Baccacao,Koako,Caoca,오카,オッカ
Passho,Pocpoc,Baccapasflo,Foepas,Pasio,꼬시개,イトケ
Wacan,Parma,Baccaparmen,Kerzal,Gualot,초나,ソクノ
Rindo,Ratam,Baccarindo,Grindo,Tamar,린드,リンド
Yache,Nanone,Baccamoya,Kiroya,Rimoya,플카,ヤチェ
Chople,Pomroz,Baccarosmel,Rospel,Pomaro,로플,ヨプ
Kebia,Kébia,Baccakebia,Grarz,Kebia,으름,ビアー
Shuca,Jouca,Baccanaca,Schuke,Acardo,슈캐,シュカ
Coba,Cobaba,Baccababa,Koba,Kouba,바코,バコウ
Payapa,Yapap,Baccapayapa,Pyapa,Payapa,야파,ウタン
Tanga,Panga,Baccaitan,Taniga,Yecana,리체,タンガ
Charti,Charti,Baccaciofo,Chiari,Alcho,루미,ヨロギ
Kasib,Sédra,Baccacitrus,Zitarz,Drasi,수불,カシブ
Haban,Fraigo,Baccahaban,Teriro,Anjiro,하반,ハバン
Colbur,Lampou,Baccaxan,Burleo,Dillo,마코,ナモ
Babiri,Babiri,Baccababiri,Babiri,Baribá,바리비,リリバ
Chilan,Zalis,Baccacinlan,Latchi,Chilan,카리,ホズ
Liechi,Lichii,Baccalici,Lydzi,Lichi,치리,チイラ
Ganlon,Lingan,Baccalongan,Lingan,Gonlan,용아,リュガ
Salac,Sailak,Baccasalak,Salka,Aslac,캄라,カムラ
Petaya,Pitaye,Baccapitaya,Tahay,Yapati,야타비,ヤタピ
Apicot,Abriko,Baccacocca,Apiko,Aricoc,규살,ズア
Lansat,Lansat,Baccalangsa,Lansat,Zonlan,랑사,サン
Starf,Frista,Baccambola,Krambo,Arabol,스타,スター
Enigma,Enigma,Baccaenigma,Enigma,Enigma,의문,ナゾ
Micle,Micle,Baccaracolo,Wunfru,Lagro,미클,ミクル
Custap,Chérim,Baccacrela,Eipfel,Chiri,애슈,イバン
Jaboca,Jaboca,Baccajaba,Jaboca,Jaboca,자보,ジャポ
Rowap,Pommo,Baccaroam,Rosel,Magua,애터,レンブ
Roseli,Selro,Baccarcadè,Hibis,Hibis,로셀,ロゼル
Kee,Éka,Baccalighia,Aki,Biglia,악키,アッキ
Maranga,Rangma,Baccapane,Tara,Maranga,타라프,タラプ
[~ 67],[~ 67],[~ 67],[~ 67],[~ 67],[~ 67],[~ 67]
[~ 68],[~ 68],[~ 68],[~ 68],[~ 68],[~ 68],[~ 68]
[~ 69],[~ 69],[~ 69],[~ 69],[~ 69],[~ 69],[~ 69]
[~ 70],[~ 70],[~ 70],[~ 70],[~ 70],[~ 70],[~ 70]
[~ 71],[~ 71],[~ 71],[~ 71],[~ 71],[~ 71],[~ 71]
[~ 72],[~ 72],[~ 72],[~ 72],[~ 72],[~ 72],[~ 72]
[~ 73],[~ 73],[~ 73],[~ 73],[~ 73],[~ 73],[~ 73]
[~ 74],[~ 74],[~ 74],[~ 74],[~ 74],[~ 74],[~ 74]
[~ 75],[~ 75],[~ 75],[~ 75],[~ 75],[~ 75],[~ 75]
[~ 76],[~ 76],[~ 76],[~ 76],[~ 76],[~ 76],[~ 76]
[~ 77],[~ 77],[~ 77],[~ 77],[~ 77],[~ 77],[~ 77]
[~ 78],[~ 78],[~ 78],[~ 78],[~ 78],[~ 78],[~ 78]
[~ 79],[~ 79],[~ 79],[~ 79],[~ 79],[~ 79],[~ 79]
[~ 80],[~ 80],[~ 80],[~ 80],[~ 80],[~ 80],[~ 80]
[~ 81],[~ 81],[~ 81],[~ 81],[~ 81],[~ 81],[~ 81]
[~ 82],[~ 82],[~ 82],[~ 82],[~ 82],[~ 82],[~ 82]
[~ 83],[~ 83],[~ 83],[~ 83],[~ 83],[~ 83],[~ 83]
