en,fr,it,de,es,ko,kana
Bite,Morsure,Morso,Biss,Mordisco,물기,かみつく
Growl,Rugissement,Ruggito,Heuler,Gruñido,울음소리,なきごえ
Roar,Hurlement,Boato,Brüller,Rugido,울부짖기,ほえる
Sing,Berceuse,Canto,Gesang,Canto,노래하기,うたう
Supersonic,Ultrason,Supersuono,Superschall,Supersónico,초음파,ちょうおんぱ
Sonic Boom,Sonic Boom,Sonicboom,Ultraschall,Bomba Sónica,소닉붐,ソニックブーム
Disable,Entrave,Inibitore,Aussetzer,Anulación,사슬묶기,かなしばり
Acid,Acide,Acido,Säure,Ácido,용해액,ようかいえき
Ember,Flammèche,Braciere,Glut,Ascuas,불꽃세례,ひのこ
Flamethrower,Lance-Flammes,Lanciafiamme,Flammenwurf,Lanzallamas,화염방사,かえんほうしゃ
Mist,Brume,Nebbia,Weißnebel,Neblina,흰안개,しろいきり
Water Gun,Pistolet à O,Pistolacqua,Aquaknarre,Pistola Agua,물대포,みずでっぽう
Hydro Pump,Hydrocanon,Idropompa,Hydropumpe,Hidrobomba,하이드로펌프,ハイドロポンプ
Surf,Surf,Surf,Surfer,Surf,파도타기,なみのり
Ice Beam,Laser Glace,Geloraggio,Eisstrahl,Rayo Hielo,냉동빔,れいとうビーム
Blizzard,Blizzard,Bora,Blizzard,Ventisca,눈보라,ふぶき
Psybeam,Rafale Psy,Psicoraggio,Psystrahl,Psicorrayo,환상빔,サイケこうせん
Bubble Beam,Bulles d’O,Bollaraggio,Blubbstrahl,Rayo Burbuja,거품광선,バブルこうせん
Aurora Beam,Onde Boréale,Raggiaurora,Aurorastrahl,Rayo Aurora,오로라빔,オーロラビーム
Hyper Beam,Ultralaser,Iper Raggio,Hyperstrahl,Hiperrayo,파괴광선,はかいこうせん
Peck,Picpic,Beccata,Pikser,Picotazo,쪼기,つつく
Drill Peck,Bec Vrille,Perforbecco,Bohrschnabel,Pico Taladro,회전부리,ドリルくちばし
Submission,Sacrifice,Sottomissione,Überroller,Sumisión,지옥의바퀴,じごくぐるま
Low Kick,Balayage,Colpo Basso,Fußkick,Patada Baja,안다리걸기,けたぐり
Counter,Riposte,Contrattacco,Konter,Contraataque,카운터,カウンター
Seismic Toss,Frappe Atlas,Movim. Sismico,Geowurf,Sísmico,지구던지기,ちきゅうなげ
Strength,Force,Forza,Stärke,Fuerza,괴력,かいりき
Absorb,Vole-Vie,Assorbimento,Absorber,Absorber,흡수,すいとる
Mega Drain,Méga-Sangsue,Megassorbimento,Megasauger,Megaagotar,메가드레인,メガドレイン
Leech Seed,Vampigraine,Parassiseme,Egelsamen,Drenadoras,씨뿌리기,やどりぎのタネ
Growth,Croissance,Crescita,Wachstum,Desarrollo,성장,せいちょう
Razor Leaf,Tranch’Herbe,Foglielama,Rasierblatt,Hoja Afilada,잎날가르기,はっぱカッター
Solar Beam,Lance-Soleil,Solarraggio,Solarstrahl,Rayo Solar,솔라빔,ソーラービーム
Poison Powder,Poudre Toxik,Velenpolvere,Giftpuder,Polvo Veneno,독가루,どくのこな
Stun Spore,Para-Spore,Paralizzante,Stachelspore,Paralizador,저리가루,しびれごな
Sleep Powder,Poudre Dodo,Sonnifero,Schlafpuder,Somnífero,수면가루,ねむりごな
Petal Dance,Danse Fleurs,Petalodanza,Blättertanz,Danza Pétalo,꽃잎댄스,はなびらのまい
String Shot,Sécrétion,Millebave,Fadenschuss,Disparo Demora,실뿜기,いとをはく
Dragon Rage,Draco-Rage,Ira di Drago,Drachenwut,Furia Dragón,용의분노,りゅうのいかり
Fire Spin,Danse Flammes,Turbofuoco,Feuerwirbel,Giro Fuego,회오리불꽃,ほのおのうず
Thunder Shock,Éclair,Tuonoshock,Donnerschock,Impactrueno,전기쇼크,でんきショック
Thunderbolt,Tonnerre,Fulmine,Donnerblitz,Rayo,10만볼트,１０まんボルト
Thunder Wave,Cage Éclair,Tuononda,Donnerwelle,Onda Trueno,전기자석파,でんじは
Thunder,Fatal-Foudre,Tuono,Donner,Trueno,번개,かみなり
Rock Throw,Jet-Pierres,Sassata,Steinwurf,Lanzarrocas,돌떨구기,いわおとし
Earthquake,Séisme,Terremoto,Erdbeben,Terremoto,지진,じしん
Fissure,Abîme,Abisso,Geofissur,Fisura,땅가르기,じわれ
Dig,Tunnel,Fossa,Schaufler,Excavar,구멍파기,あなをほる
Toxic,Toxik,Tossina,Toxin,Tóxico,맹독,どくどく
Confusion,Choc Mental,Confusione,Konfusion,Confusión,염동력,ねんりき
Psychic,Psyko,Psichico,Psychokinese,Psíquico,사이코키네시스,サイコキネシス
Hypnosis,Hypnose,Ipnosi,Hypnose,Hipnosis,최면술,さいみんじゅつ
Meditate,Yoga,Meditazione,Meditation,Meditación,요가포즈,ヨガのポーズ
Agility,Hâte,Agilità,Agilität,Agilidad,고속이동,こうそくいどう
Quick Attack,Vive-Attaque,Attacco Rapido,Ruckzuckhieb,Ataque Rápido,전광석화,でんこうせっか
Rage,Frénésie,Ira,Raserei,Furia,분노,いかり
Teleport,Téléport,Teletrasporto,Teleport,Teletransporte,순간이동,テレポート
Night Shade,Ombre Nocturne,Ombra Notturna,Nachtnebel,Tinieblas,나이트헤드,ナイトヘッド
Mimic,Copie,Mimica,Mimikry,Mimético,흉내내기,ものまね
Screech,Grincement,Stridio,Kreideschrei,Chirrido,싫은소리,いやなおと
Double Team,Reflet,Doppioteam,Doppelteam,Doble Equipo,그림자분신,かげぶんしん
Recover,Soin,Ripresa,Genesung,Recuperación,HP회복,じこさいせい
Harden,Armure,Rafforzatore,Härtner,Fortaleza,단단해지기,かたくなる
Minimize,Lilliput,Minimizzato,Komprimator,Reducción,작아지기,ちいさくなる
Smokescreen,Brouillard,Muro di Fumo,Rauchwolke,Pantalla de Humo,연막,えんまく
Confuse Ray,Onde Folie,Stordiraggio,Konfusstrahl,Rayo Confuso,이상한빛,あやしいひかり
Withdraw,Repli,Ritirata,Panzerschutz,Refugio,껍질에숨기,からにこもる
Defense Curl,Boul’Armure,Ricciolscudo,Einigler,Rizo Defensa,웅크리기,まるくなる
Barrier,Bouclier,Barriera,Barriere,Barrera,배리어,バリアー
Light Screen,Mur Lumière,Schermoluce,Lichtschild,Pantalla de Luz,빛의장막,ひかりのかべ
Haze,Buée Noire,Nube,Dunkelnebel,Niebla,흑안개,くろいきり
Reflect,Protection,Riflesso,Reflektor,Reflejo,리플렉터,リフレクター
Focus Energy,Puissance,Focalenergia,Energiefokus,Foco Energía,기충전,きあいだめ
Bide,Patience,Pazienza,Geduld,Venganza,참기,がまん
Metronome,Métronome,Metronomo,Metronom,Metrónomo,손가락흔들기,ゆびをふる
Mirror Move,Mimique,Speculmossa,Spiegeltrick,Espejo,따라하기,オウムがえし
Self-Destruct,Destruction,Autodistruzione,Finale,Autodestrucción,자폭,じばく
Egg Bomb,Bombe Œuf,Uovobomba,Eierbombe,Bomba Huevo,알폭탄,タマゴばくだん
Lick,Léchouille,Leccata,Schlecker,Lengüetazo,핥기,したでなめる
Smog,Purédpois,Smog,Smog,Polución,스모그,スモッグ
Sludge,Détritus,Fango,Schlammbad,Residuos,오물공격,ヘドロこうげき
Bone Club,Massd’Os,Ossoclava,Knochenkeule,Hueso Palo,뼈다귀치기,ホネこんぼう
Fire Blast,Déflagration,Fuocobomba,Feuersturm,Llamarada,불대문자,だいもんじ
Waterfall,Cascade,Cascata,Kaskade,Cascada,폭포오르기,たきのぼり
Clamp,Claquoir,Tenaglia,Schnapper,Tenaza,껍질끼우기,からではさむ
Swift,Météores,Comete,Sternschauer,Rapidez,스피드스타,スピードスター
Skull Bash,Coud’Krâne,Capocciata,Schädelwumme,Cabezazo,로케트박치기,ロケットずつき
Spike Cannon,Picanon,Sparalance,Dornkanone,Clavo Cañón,가시대포,とげキャノン
Constrict,Constriction,Limitazione,Umklammerung,Restricción,휘감기,からみつく
Amnesia,Amnésie,Amnesia,Amnesie,Amnesia,망각술,ドわすれ
Kinesis,Télékinésie,Cinèsi,Psykraft,Kinético,숟가락휘기,スプーンまげ
Soft-Boiled,E-Coque,Covauova,Weichei,Amortiguador,알낳기,タマゴうみ
High Jump Kick,Pied Voltige,Calcinvolo,Turmkick,Pat. Salto Alta,무릎차기,とびひざげり
Glare,Regard Médusant,Sguardo Feroce,Schlangenblick,Deslumbrar,뱀눈초리,へびにらみ
Dream Eater,Dévorêve,Mangiasogni,Traumfresser,Comesueños,꿈먹기,ゆめくい
Poison Gas,Gaz Toxik,Velenogas,Giftwolke,Gas Venenoso,독가스,どくガス
Barrage,Pilonnage,Attacco Pioggia,Stakkato,Bombardeo,구슬던지기,たまなげ
Leech Life,Vampirisme,Sanguisuga,Blutsauger,Chupavidas,흡혈,きゅうけつ
Lovely Kiss,Grobisou,Demonbacio,Todeskuss,Beso Amoroso,악마의키스,あくまのキッス
Sky Attack,Piqué,Aeroattacco,Himmelsfeger,Ataque Aéreo,불새,ゴッドバード
Transform,Morphing,Trasformazione,Wandler,Transformación,변신,へんしん
Bubble,Écume,Bolla,Blubber,Burbuja,거품,あわ
Dizzy Punch,Uppercut,Stordipugno,Irrschlag,Puño Mareo,잼잼펀치,ピヨピヨパンチ
Spore,Spore,Spora,Pilzspore,Espora,버섯포자,キノコのほうし
Flash,Flash,Flash,Blitz,Destello,플래시,フラッシュ
Psywave,Vague Psy,Psiconda,Psywelle,Psicoonda,사이코웨이브,サイコウェーブ
Splash,Trempette,Splash,Platscher,Salpicadura,튀어오르기,はねる
Acid Armor,Acidarmure,Scudo Acido,Säurepanzer,Armadura Ácida,녹기,とける
Crabhammer,Pince-Masse,Martellata,Krabbhammer,Martillazo,찝게햄머,クラブハンマー
Explosion,Explosion,Esplosione,Explosion,Explosión,대폭발,だいばくはつ
Fury Swipes,Combo-Griffe,Sfuriate,Kratzfurie,Golpes Furia,마구할퀴기,みだれひっかき
Bonemerang,Osmerang,Ossomerang,Knochmerang,Huesomerang,뼈다귀부메랑,ホネブーメラン
Rest,Repos,Riposo,Erholung,Descanso,잠자기,ねむる
Rock Slide,Éboulement,Frana,Steinhagel,Avalancha,스톤샤워,いわなだれ
Hyper Fang,Croc de Mort,Iperzanna,Hyperzahn,Hipercolmillo,필살앞니,ひっさつまえば
Sharpen,Affûtage,Affilatore,Schärfer,Afilar,각지기,かくばる
Conversion,Conversion,Conversione,Umwandlung,Conversión,텍스처,テクスチャー
Tri Attack,Triplattaque,Tripletta,Triplette,Triataque,트라이어택,トライアタック
Super Fang,Croc Fatal,Superzanna,Superzahn,Superdiente,분노의앞니,いかりのまえば
Slash,Tranche,Lacerazione,Schlitzer,Cuchillada,베어가르기,きりさく
Substitute,Clonage,Sostituto,Delegator,Sustituto,대타출동,みがわり
Struggle,Lutte,Scontro,Verzweifler,Forcejeo,발버둥,わるあがき
Sketch,Gribouille,Schizzo,Nachahmer,Esquema,스케치,スケッチ
Triple Kick,Triple Pied,Triplocalcio,Dreifachkick,Triple Patada,트리플킥,トリプルキック
Thief,Larcin,Furto,Raub,Ladrón,도둑질,どろぼう
Spider Web,Toile,Ragnatela,Spinnennetz,Telaraña,거미집,クモのす
Mind Reader,Lire-Esprit,Leggimente,Willensleser,Telépata,마음의눈,こころのめ
Nightmare,Cauchemar,Incubo,Nachtmahr,Pesadilla,악몽,あくむ
Flame Wheel,Roue de Feu,Ruotafuoco,Flammenrad,Rueda Fuego,화염자동차,かえんぐるま
Snore,Ronflement,Russare,Schnarcher,Ronquido,코골기,いびき
Curse,Malédiction,Maledizione,Fluch,Maldición,저주,のろい
Flail,Gigotage,Flagello,Dreschflegel,Azote,바둥바둥,じたばた
Conversion 2,Conversion 2,Conversione2,Umwandlung2,Conversión2,텍스처2,テクスチャー２
Aeroblast,Aéroblast,Aerocolpo,Luftstoß,Aerochorro,에어로블라스트,エアロブラスト
Cotton Spore,Spore Coton,Cottonspora,Baumwollsaat,Esporagodón,목화포자,わたほうし
Reversal,Contre,Contropiede,Gegenschlag,Inversión,기사회생,きしかいせい
Spite,Dépit,Dispetto,Groll,Rencor,원한,うらみ
Powder Snow,Poudreuse,Polneve,Pulverschnee,Nieve Polvo,눈싸라기,こなゆき
Protect,Abri,Protezione,Schutzschild,Protección,방어,まもる
Mach Punch,Mach Punch,Pugnorapido,Tempohieb,Ultrapuño,마하펀치,マッハパンチ
Scary Face,Grimace,Visotruce,Grimasse,Cara Susto,겁나는얼굴,こわいかお
Feint Attack,Feinte,Finta,Finte,Finta,속여때리기,だましうち
Sweet Kiss,Doux Baiser,Dolcebacio,Bitterkuss,Beso Dulce,천사의키스,てんしのキッス
Belly Drum,Cognobidon,Panciamburo,Bauchtrommel,Tambor,배북,はらだいこ
Sludge Bomb,Bombe Beurk,Fangobomba,Matschbombe,Bomba Lodo,오물폭탄,ヘドロばくだん
Mud-Slap,Coud’Boue,Fangosberla,Lehmschelle,Bofetón Lodo,진흙뿌리기,どろかけ
Octazooka,Octazooka,Octazooka,Octazooka,Pulpocañón,대포무노포,オクタンほう
Spikes,Picots,Punte,Stachler,Púas,압정뿌리기,まきびし
Zap Cannon,Élecanon,Falcecannone,Blitzkanone,Electrocañón,전자포,でんじほう
Foresight,Clairvoyance,Preveggenza,Scharfblick,Profecía,꿰뚫어보기,みやぶる
Destiny Bond,Lien du Destin,Destinobbligato,Abgangsbund,Mismo Destino,길동무,みちづれ
Perish Song,Requiem,Ultimocanto,Abgesang,Canto Mortal,멸망의노래,ほろびのうた
Icy Wind,Vent Glace,Ventogelato,Eissturm,Viento Hielo,얼다바람,こごえるかぜ
Detect,Détection,Individua,Scanner,Detección,판별,みきり
Bone Rush,Charge Os,Ossoraffica,Knochenhatz,Ataque Óseo,본러쉬,ボーンラッシュ
Lock-On,Verrouillage,Localizza,Zielschuss,Fijar Blanco,록온,ロックオン
Outrage,Colère,Oltraggio,Wutanfall,Enfado,역린,げきりん
Sandstorm,Tempête de Sable,Terrempesta,Sandsturm,Tormenta Arena,모래바람,すなあらし
Giga Drain,Giga-Sangsue,Gigassorbimento,Gigasauger,Gigadrenado,기가드레인,ギガドレイン
Endure,Ténacité,Resistenza,Ausdauer,Aguante,버티기,こらえる
Charm,Charme,Fascino,Charme,Encanto,애교부리기,あまえる
Rollout,Roulade,Rotolamento,Walzer,Rodar,구르기,ころがる
False Swipe,Faux-Chage,Falsofinale,Trugschlag,Falso Tortazo,칼등치기,みねうち
Swagger,Vantardise,Bullo,Angeberei,Contoneo,뽐내기,いばる
Milk Drink,Lait à Boire,Buonlatte,Milchgetränk,Batido,우유마시기,ミルクのみ
Spark,Étincelle,Scintilla,Funkensprung,Chispa,스파크,スパーク
Fury Cutter,Taillade,Tagliofuria,Zornklinge,Corte Furia,연속자르기,れんぞくぎり
Steel Wing,Ailes d’Acier,Alacciaio,Stahlflügel,Ala de Acero,강철날개,はがねのつばさ
Mean Look,Regard Noir,Malosguardo,Horrorblick,Mal de Ojo,검은눈빛,くろいまなざし
Attract,Attraction,Attrazione,Anziehung,Atracción,헤롱헤롱,メロメロ
Sleep Talk,Blabla Dodo,Sonnolalia,Schlafrede,Sonámbulo,잠꼬대,ねごと
Heal Bell,Glas de Soin,Rintoccasana,Vitalglocke,Campana Cura,치료방울,いやしのすず
Return,Retour,Ritorno,Rückkehr,Retribución,은혜갚기,おんがえし
Present,Cadeau,Regalino,Geschenk,Presente,프레젠트,プレゼント
Frustration,Frustration,Frustrazione,Frustration,Frustración,화풀이,やつあたり
Safeguard,Rune Protect,Salvaguardia,Bodyguard,Velo Sagrado,신비의부적,しんぴのまもり
Pain Split,Balance,Malcomune,Leidteiler,Divide Dolor,아픔나누기,いたみわけ
Sacred Fire,Feu Sacré,Magifuoco,Läuterfeuer,Fuego Sagrado,성스러운불꽃,せいなるほのお
Magnitude,Ampleur,Magnitudo,Intensität,Magnitud,매그니튜드,マグニチュード
Dynamic Punch,Dynamo-Poing,Dinamipugno,Wuchtschlag,Puño Dinámico,폭발펀치,ばくれつパンチ
Megahorn,Mégacorne,Megacorno,Vielender,Megacuerno,메가폰,メガホーン
Dragon Breath,Draco-Souffle,Dragospiro,Feuerodem,Dragoaliento,용의숨결,りゅうのいぶき
Baton Pass,Relais,Staffetta,Stafette,Relevo,바톤터치,バトンタッチ
Encore,Encore,Ripeti,Zugabe,Otra Vez,앵콜,アンコール
Pursuit,Poursuite,Inseguimento,Verfolgung,Persecución,따라가때리기,おいうち
Rapid Spin,Tour Rapide,Rapigiro,Turbodreher,Giro Rápido,고속스핀,こうそくスピン
Sweet Scent,Doux Parfum,Profumino,Lockduft,Dulce Aroma,달콤한향기,あまいかおり
Iron Tail,Queue de Fer,Codacciaio,Eisenschweif,Cola Férrea,아이언테일,アイアンテール
Metal Claw,Griffe Acier,Ferrartigli,Metallklaue,Garra Metal,메탈크로우,メタルクロー
Vital Throw,Corps Perdu,Vitaltiro,Überwurf,Tiro Vital,받아던지기,あてみなげ
Morning Sun,Aurore,Mattindoro,Morgengrauen,Sol Matinal,아침햇살,あさのひざし
Synthesis,Synthèse,Sintesi,Synthese,Síntesis,광합성,こうごうせい
Moonlight,Rayon Lune,Lucelunare,Mondschein,Luz Lunar,달의불빛,つきのひかり
Hidden Power,Puissance Cachée,Introforza,Kraftreserve,Poder Oculto,잠재파워,めざめるパワー
Cross Chop,Coup Croix,Incrocolpo,Kreuzhieb,Tajo Cruzado,크로스촙,クロスチョップ
Twister,Ouragan,Tornado,Windhose,Ciclón,회오리,たつまき
Rain Dance,Danse Pluie,Pioggiadanza,Regentanz,Danza Lluvia,비바라기,あまごい
Sunny Day,Zénith,Giornodisole,Sonnentag,Día Soleado,쾌청,にほんばれ
Crunch,Mâchouille,Sgranocchio,Knirscher,Triturar,깨물어부수기,かみくだく
Mirror Coat,Voile Miroir,Specchiovelo,Spiegelcape,Manto Espejo,미러코트,ミラーコート
Psych Up,Boost,Psicamisù,Psycho-Plus,Más Psique,자기암시,じこあんじ
Extreme Speed,Vitesse Extrême,Extrarapido,Turbotempo,Veloc. Extrema,신속,しんそく
Ancient Power,Pouvoir Antique,Forzantica,Antik-Kraft,Poder Pasado,원시의힘,げんしのちから
Shadow Ball,Ball’Ombre,Palla Ombra,Spukball,Bola Sombra,섀도볼,シャドーボール
Future Sight,Prescience,Divinazione,Seher,Premonición,미래예지,みらいよち
Rock Smash,Éclate-Roc,Spaccaroccia,Zertrümmerer,Golpe Roca,바위깨기,いわくだき
Whirlpool,Siphon,Mulinello,Whirlpool,Torbellino,바다회오리,うずしお
Beat Up,Baston,Picchiaduro,Prügler,Paliza,집단구타,ふくろだたき
Fake Out,Bluff,Bruciapelo,Mogelhieb,Sorpresa,속이다,ねこだまし
Uproar,Brouhaha,Baraonda,Aufruhr,Alboroto,소란피기,さわぐ
Stockpile,Stockage,Accumulo,Horter,Reserva,비축하기,たくわえる
Spit Up,Relâche,Sfoghenergia,Entfessler,Escupir,토해내기,はきだす
Swallow,Avale,Introenergia,Verzehrer,Tragar,꿀꺽,のみこむ
Heat Wave,Canicule,Ondacalda,Hitzewelle,Onda Ígnea,열풍,ねっぷう
Hail,Grêle,Grandine,Hagelsturm,Granizo,싸라기눈,あられ
Torment,Tourmente,Attaccalite,Folterknecht,Tormento,트집,いちゃもん
Flatter,Flatterie,Adulazione,Schmeichler,Camelo,부추기기,おだてる
Will-O-Wisp,Feu Follet,Fuocofatuo,Irrlicht,Fuego Fatuo,도깨비불,おにび
Memento,Souvenir,Memento,Memento-Mori,Legado,추억의선물,おきみやげ
Facade,Façade,Facciata,Fassade,Imagen,객기,からげんき
Focus Punch,Mitra-Poing,Centripugno,Power-Punch,Puño Certero,힘껏펀치,きあいパンチ
Smelling Salts,Stimulant,Maniereforti,Riechsalz,Estímulo,정신차리기,きつけ
Follow Me,Par Ici,Sonoqui,Spotlight,Señuelo,날따름,このゆびとまれ
Nature Power,Force Nature,Naturforza,Natur-Kraft,Adaptación,자연의힘,しぜんのちから
Charge,Chargeur,Sottocarica,Ladevorgang,Carga,충전,じゅうでん
Taunt,Provoc,Provocazione,Verhöhner,Mofa,도발,ちょうはつ
Helping Hand,Coup d’Main,Altruismo,Rechte Hand,Refuerzo,도우미,てだすけ
Trick,Tour de Magie,Raggiro,Trickbetrug,Truco,트릭,トリック
Role Play,Imitation,Giocodiruolo,Rollenspiel,Imitación,역할,なりきり
Wish,Vœu,Desiderio,Wunschtraum,Deseo,희망사항,ねがいごと
Assist,Assistance,Assistente,Zuschuss,Ayuda,조수,ねこのて
Ingrain,Racines,Radicamento,Verwurzler,Arraigo,뿌리박기,ねをはる
Superpower,Surpuissance,Troppoforte,Kraftkoloss,Fuerza Bruta,엄청난힘,ばかぢから
Magic Coat,Reflet Magik,Magivelo,Magiemantel,Capa Mágica,매직코트,マジックコート
Recycle,Recyclage,Riciclo,Aufbereitung,Reciclaje,리사이클,リサイクル
Revenge,Vendetta,Vendetta,Vergeltung,Desquite,리벤지,リベンジ
Brick Break,Casse-Brique,Breccia,Durchbruch,Demolición,깨트리다,かわらわり
Yawn,Bâillement,Sbadiglio,Gähner,Bostezo,하품,あくび
Knock Off,Sabotage,Privazione,Abschlag,Desarme,탁쳐서떨구기,はたきおとす
Endeavor,Effort,Rimonta,Notsituation,Esfuerzo,죽기살기,がむしゃら
Eruption,Éruption,Eruzione,Eruption,Estallido,분화,ふんか
Skill Swap,Échange,Baratto,Fähigkeitstausch,Intercambio,스킬스웹,スキルスワップ
Imprison,Possessif,Esclusiva,Begrenzer,Sellar,봉인,ふういん
Refresh,Régénération,Rinfrescata,Heilung,Alivio,리프레쉬,リフレッシュ
Grudge,Rancune,Rancore,Nachspiel,Rabia,원념,おんねん
Snatch,Saisie,Scippo,Übernahme,Robo,가로챔,よこどり
Secret Power,Force Cachée,Forzasegreta,Geheimpower,Daño Secreto,비밀의힘,ひみつのちから
Dive,Plongée,Sub,Taucher,Buceo,다이빙,ダイビング
Arm Thrust,Cogne,Sberletese,Armstoß,Empujón,손바닥치기,つっぱり
Camouflage,Camouflage,Camuffamento,Tarnung,Camuflaje,보호색,ほごしょく
Tail Glow,Lumi-Queue,Codadiluce,Schweifglanz,Ráfaga,반딧불,ほたるび
Luster Purge,Lumi-Éclat,Abbagliante,Scheinwerfer,Resplandor,라스트버지,ラスターパージ
Mist Ball,Ball’Brume,Foschisfera,Nebelball,Bola Neblina,미스트볼,ミストボール
Feather Dance,Danse Plumes,Danzadipiume,Daunenreigen,Danza Pluma,깃털댄스,フェザーダンス
Teeter Dance,Danse Folle,Strampadanza,Taumeltanz,Danza Caos,흔들흔들댄스,フラフラダンス
Blaze Kick,Pied Brûleur,Calciardente,Feuerfeger,Patada Ígnea,브레이즈킥,ブレイズキック
Mud Sport,Lance-Boue,Fangata,Lehmsuhler,Chapoteo Lodo,흙놀이,どろあそび
Ice Ball,Ball’Glace,Palla Gelo,Frostbeule,Bola Hielo,아이스볼,アイスボール
Needle Arm,Poing Dard,Pugnospine,Nietenranke,Brazo Pincho,바늘팔,ニードルアーム
Slack Off,Paresse,Pigro,Tagedieb,Relajo,태만함,なまける
Hyper Voice,Mégaphone,Granvoce,Schallwelle,Vozarrón,하이퍼보이스,ハイパーボイス
Poison Fang,Crochet Venin,Velenodenti,Giftzahn,Colmillo Veneno,독엄니,どくどくのキバ
Crush Claw,Éclate Griffe,Tritartigli,Zermalmklaue,Garra Brutal,브레이크크루,ブレイククロー
Blast Burn,Rafale Feu,Incendio,Lohekanonade,Anillo Ígneo,블러스트번,ブラストバーン
Hydro Cannon,Hydroblast,Idrocannone,Aquahaubitze,Hidrocañón,하이드로캐논,ハイドロカノン
Meteor Mash,Poing Météore,Meteorpugno,Sternenhieb,Puño Meteoro,코멧펀치,コメットパンチ
Astonish,Étonnement,Sgomento,Erstauner,Impresionar,놀래키기,おどろかす
