en,fr,it,de,es,ko,kana
It’s super effective on the wild [VAR PKNICK(0000)] and [VAR PKNICK(0001)]!,C’est super efficace sur les [VAR PKNICK(0000)] et [VAR PKNICK(0001)] sauvages !,È superefficace su [VAR PKNICK(0000)] e [VAR PKNICK(0001)] selvatici!,Das ist sehr effektiv gegen [VAR PKNICK(0000)] und [VAR PKNICK(0001)] (Wild)!,¡Es supereficaz contra el [VAR PKNICK(0000)] y el [VAR PKNICK(0001)] salvajes!,야생 [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)]에게 효과가 굉장했다!,やせいの　[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]に こうかは　ばつぐんだ！
It’s super effective on the opposing [VAR PKNICK(0000)] and [VAR PKNICK(0001)]!,C’est super efficace sur les [VAR PKNICK(0000)] et [VAR PKNICK(0001)] ennemis !,È superefficace su [VAR PKNICK(0000)] e [VAR PKNICK(0001)] nemici!,Das ist sehr effektiv gegen [VAR PKNICK(0000)] und [VAR PKNICK(0001)] (Gegner)!,¡Es supereficaz contra el [VAR PKNICK(0000)] y el [VAR PKNICK(0001)] enemigos!,상대 [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)]에게 효과가 굉장했다!,あいての　[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]に こうかは　ばつぐんだ！
"It’s super effective on [VAR PKNICK(0000)], [VAR PKNICK(0001)], and [VAR PKNICK(0002)]!","C’est super efficace sur [VAR PKNICK(0000)], [VAR PKNICK(0001)] et [VAR PKNICK(0002)] !","È superefficace su [VAR PKNICK(0000)], [VAR PKNICK(0001)] e [VAR PKNICK(0002)]!","Das ist sehr effektiv gegen [VAR PKNICK(0000)], [VAR PKNICK(0001)] und [VAR PKNICK(0002)]!","¡Es supereficaz contra [VAR PKNICK(0000)], [VAR PKNICK(0001)] y [VAR PKNICK(0002)]!",[VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)][VAR 1900(0004)] [VAR PKNICK(0002)]에게 효과가 굉장했다!,[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]と [VAR PKNICK(0002)]に　こうかは　ばつぐんだ！
"It’s super effective on the wild [VAR PKNICK(0000)], [VAR PKNICK(0001)], and [VAR PKNICK(0002)]!","C’est super efficace sur les [VAR PKNICK(0000)], [VAR PKNICK(0001)] et [VAR PKNICK(0002)] sauvages !","È superefficace su [VAR PKNICK(0000)], [VAR PKNICK(0001)] e [VAR PKNICK(0002)] selvatici!","Das ist sehr effektiv gegen [VAR PKNICK(0000)], [VAR PKNICK(0001)] und [VAR PKNICK(0002)] (Wild)!","¡Es supereficaz contra el [VAR PKNICK(0000)], el [VAR PKNICK(0001)] y el [VAR PKNICK(0002)] salvajes!",야생 [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)][VAR 1900(0004)] [VAR PKNICK(0002)]에게 효과가 굉장했다!,やせいの　[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]と [VAR PKNICK(0002)]に　こうかは　ばつぐんだ！
"It’s super effective on the opposing [VAR PKNICK(0000)], [VAR PKNICK(0001)], and [VAR PKNICK(0002)]!","C’est super efficace sur les [VAR PKNICK(0000)], [VAR PKNICK(0001)] et [VAR PKNICK(0002)] ennemis !","È superefficace su [VAR PKNICK(0000)], [VAR PKNICK(0001)] e [VAR PKNICK(0002)] nemici!","Das ist sehr effektiv gegen [VAR PKNICK(0000)], [VAR PKNICK(0001)] und [VAR PKNICK(0002)] (Gegner)!","¡Es supereficaz contra el [VAR PKNICK(0000)], el [VAR PKNICK(0001)] y el [VAR PKNICK(0002)] enemigos!",상대 [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)][VAR 1900(0004)] [VAR PKNICK(0002)]에게 효과가 굉장했다!,あいての　[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]と [VAR PKNICK(0002)]に　こうかは　ばつぐんだ！
It’s not very effective on [VAR PKNICK(0000)].,Ce n’est pas très efficace sur [VAR PKNICK(0000)]…,Non è molto efficace su [VAR PKNICK(0000)]...,Das ist nicht sehr effektiv gegen [VAR PKNICK(0000)]!,No es muy eficaz contra [VAR PKNICK(0000)]...,[VAR PKNICK(0000)]에게 효과가 별로인 듯하다,[VAR PKNICK(0000)]に こうかは　いまひとつだ
It’s not very effective on the wild [VAR PKNICK(0000)].,Ce n’est pas très efficace sur le [VAR PKNICK(0000)] sauvage…,Non è molto efficace [VAR 1002][VAR 1506(0000)][VAR PKNICK(0000)] selvatico...,Das ist nicht sehr effektiv gegen [VAR PKNICK(0000)] (Wild)!,No es muy eficaz contra el [VAR PKNICK(0000)] salvaje...,야생 [VAR PKNICK(0000)]에게 효과가 별로인 듯하다,やせいの　[VAR PKNICK(0000)]に こうかは　いまひとつだ
It’s not very effective on the opposing [VAR PKNICK(0000)].,Ce n’est pas très efficace sur le [VAR PKNICK(0000)] ennemi…,Non è molto efficace [VAR 1002][VAR 1506(0000)][VAR PKNICK(0000)] nemico...,Das ist nicht sehr effektiv gegen [VAR PKNICK(0000)] (Gegner)!,No es muy eficaz contra el [VAR PKNICK(0000)] enemigo...,상대 [VAR PKNICK(0000)]에게 효과가 별로인 듯하다,あいての　[VAR PKNICK(0000)]に こうかは　いまひとつだ
It’s not very effective on [VAR PKNICK(0000)] or [VAR PKNICK(0001)].,Ce n’est pas très efficace sur [VAR PKNICK(0000)] ni sur [VAR PKNICK(0001)]…,Non è molto efficace su [VAR PKNICK(0000)] e [VAR PKNICK(0001)]...,Das ist nicht sehr effektiv gegen [VAR PKNICK(0000)] und [VAR PKNICK(0001)]!,No es muy eficaz contra [VAR PKNICK(0000)] ni [VAR PKNICK(0001)]...,[VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)]에게 효과가 별로인 듯하다,[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]に こうかは　いまひとつだ
It’s not very effective on the wild [VAR PKNICK(0000)] or [VAR PKNICK(0001)].,Ce n’est pas très efficace sur les [VAR PKNICK(0000)] et [VAR PKNICK(0001)] sauvages…,Non è molto efficace su [VAR PKNICK(0000)] e [VAR PKNICK(0001)] selvatici...,Das ist nicht sehr effektiv gegen [VAR PKNICK(0000)] und [VAR PKNICK(0001)] (Wild)!,No es muy eficaz contra el [VAR PKNICK(0000)] ni el [VAR PKNICK(0001)] salvajes...,야생 [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)]에게 효과가 별로인 듯하다,やせいの　[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]に こうかは　いまひとつだ
It’s not very effective on the opposing [VAR PKNICK(0000)] or [VAR PKNICK(0001)].,Ce n’est pas très efficace sur les [VAR PKNICK(0000)] et [VAR PKNICK(0001)] ennemis…,Non è molto efficace su [VAR PKNICK(0000)] e [VAR PKNICK(0001)] nemici...,Das ist nicht sehr effektiv gegen [VAR PKNICK(0000)] und [VAR PKNICK(0001)] (Gegner)!,No es muy eficaz contra el [VAR PKNICK(0000)] ni el [VAR PKNICK(0001)] enemigos...,상대 [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)]에게 효과가 별로인 듯하다,あいての　[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]に こうかは　いまひとつだ
"It’s not very effective on [VAR PKNICK(0000)], [VAR PKNICK(0001)], or [VAR PKNICK(0002)]!","Ce n’est pas très efficace sur [VAR PKNICK(0000)], ni sur [VAR PKNICK(0001)], ni sur [VAR PKNICK(0002)]…","Non è molto efficace su [VAR PKNICK(0000)], [VAR PKNICK(0001)] e [VAR PKNICK(0002)]...","Das ist nicht sehr effektiv gegen [VAR PKNICK(0000)], [VAR PKNICK(0001)] und [VAR PKNICK(0002)]!","No es muy eficaz contra [VAR PKNICK(0000)], ni [VAR PKNICK(0001)] ni [VAR PKNICK(0002)]...",[VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)][VAR 1900(0004)] [VAR PKNICK(0002)]에게 효과가 별로인 듯하다,[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]と [VAR PKNICK(0002)]に　こうかは　いまひとつだ
"It’s not very effective on the wild [VAR PKNICK(0000)], [VAR PKNICK(0001)], or [VAR PKNICK(0002)]!","Ce n’est pas très efficace sur les [VAR PKNICK(0000)], [VAR PKNICK(0001)] et [VAR PKNICK(0002)] sauvages…","Non è molto efficace su [VAR PKNICK(0000)], [VAR PKNICK(0001)] e [VAR PKNICK(0002)] selvatici...","Das ist nicht sehr effektiv gegen [VAR PKNICK(0000)], [VAR PKNICK(0001)] und [VAR PKNICK(0002)] (Wild)!","No es muy eficaz contra el [VAR PKNICK(0000)], ni el [VAR PKNICK(0001)] ni el [VAR PKNICK(0002)] salvajes...",야생 [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)][VAR 1900(0004)] [VAR PKNICK(0002)]에게 효과가 별로인 듯하다,やせいの　[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]と [VAR PKNICK(0002)]に　こうかは　いまひとつだ
"It’s not very effective on the opposing [VAR PKNICK(0000)], [VAR PKNICK(0001)], or [VAR PKNICK(0002)]!","Ce n’est pas très efficace sur les [VAR PKNICK(0000)], [VAR PKNICK(0001)] et [VAR PKNICK(0002)] ennemis…","Non è molto efficace su [VAR PKNICK(0000)], [VAR PKNICK(0001)] e [VAR PKNICK(0002)] nemici...","Das ist nicht sehr effektiv gegen [VAR PKNICK(0000)], [VAR PKNICK(0001)] und [VAR PKNICK(0002)] (Gegner)!","No es muy eficaz contra el [VAR PKNICK(0000)], ni el [VAR PKNICK(0001)] ni el [VAR PKNICK(0002)] enemigos...",상대 [VAR PKNICK(0000)][VAR 1900(0004)] [VAR PKNICK(0001)][VAR 1900(0004)] [VAR PKNICK(0002)]에게 효과가 별로인 듯하다,あいての　[VAR PKNICK(0000)]と　[VAR PKNICK(0001)]と [VAR PKNICK(0002)]に　こうかは　いまひとつだ
But it failed to affect [VAR PKNICK(0000)]!,Mais cela échoue sur [VAR PKNICK(0000)] !,Ma fallisce su [VAR PKNICK(0000)]!,Aber der Einsatz bei [VAR PKNICK(0000)] schlug fehl!,"Desgraciadamente, no ha logrado impactar en [VAR PKNICK(0000)]...",그러나 [VAR PKNICK(0000)]에게는 실패하고 말았다!,しかし　[VAR PKNICK(0000)]には うまく　きまらなかった！
But it failed to affect the wild [VAR PKNICK(0000)]!,Mais cela échoue sur le [VAR PKNICK(0000)] sauvage !,Ma fallisce [VAR 1002][VAR 1506(0000)][VAR PKNICK(0000)] selvatico!,Aber der Einsatz bei [VAR PKNICK(0000)] (Wild) schlug fehl!,"Desgraciadamente, no ha logrado impactar en el [VAR PKNICK(0000)] salvaje...",그러나 야생 [VAR PKNICK(0000)]에게는 실패하고 말았다!,しかし　やせいの　[VAR PKNICK(0000)]には うまく　きまらなかった！
But it failed to affect the opposing [VAR PKNICK(0000)]!,Mais cela échoue sur le [VAR PKNICK(0000)] ennemi !,Ma fallisce [VAR 1002][VAR 1506(0000)][VAR PKNICK(0000)] nemico!,Aber der Einsatz bei [VAR PKNICK(0000)] (Gegner) schlug fehl!,"Desgraciadamente, no ha logrado impactar en el [VAR PKNICK(0000)] enemigo...",그러나 상대 [VAR PKNICK(0000)]에게는 실패하고 말았다!,しかし　あいての　[VAR PKNICK(0000)]には うまく　きまらなかった！
[VAR PKNICK(0000)]’s Attack rose!,L’Attaque de [VAR PKNICK(0000)] augmente !,L’Attacco di [VAR PKNICK(0000)] aumenta!,Angriff von [VAR PKNICK(0000)] steigt!,¡El Ataque de [VAR PKNICK(0000)] ha aumentado!,[VAR PKNICK(0000)]의 공격이 올라갔다!,[VAR PKNICK(0000)]の こうげきが　あがった！
The wild [VAR PKNICK(0000)]’s Attack rose!,L’Attaque du [VAR PKNICK(0000)] sauvage augmente !,L’Attacco [VAR 1002][VAR 1504(0000)][VAR PKNICK(0000)] selvatico aumenta!,Angriff von [VAR PKNICK(0000)] (Wild) steigt!,¡El Ataque del [VAR PKNICK(0000)] salvaje ha aumentado!,야생 [VAR PKNICK(0000)]의 공격이 올라갔다!,やせいの　[VAR PKNICK(0000)]の こうげきが　あがった！
The opposing [VAR PKNICK(0000)]’s Attack rose!,L’Attaque du [VAR PKNICK(0000)] ennemi augmente !,L’Attacco [VAR 1002][VAR 1504(0000)][VAR PKNICK(0000)] nemico aumenta!,Angriff von [VAR PKNICK(0000)] (Gegner) steigt!,¡El Ataque del [VAR PKNICK(0000)] enemigo ha aumentado!,상대 [VAR PKNICK(0000)]의 공격이 올라갔다!,あいての　[VAR PKNICK(0000)]の こうげきが　あがった！
[VAR PKNICK(0000)]’s Defense rose!,La Défense de [VAR PKNICK(0000)] augmente !,La Difesa di [VAR PKNICK(0000)] aumenta!,Verteidigung von [VAR PKNICK(0000)] steigt!,¡La Defensa de [VAR PKNICK(0000)] ha aumentado!,[VAR PKNICK(0000)]의 방어가 올라갔다!,[VAR PKNICK(0000)]の ぼうぎょが　あがった！
The wild [VAR PKNICK(0000)]’s Defense rose!,La Défense du [VAR PKNICK(0000)] sauvage augmente !,La Difesa [VAR 1002][VAR 1504(0000)][VAR PKNICK(0000)] selvatico aumenta!,Verteidigung von [VAR PKNICK(0000)] (Wild) steigt!,¡La Defensa del [VAR PKNICK(0000)] salvaje ha aumentado!,야생 [VAR PKNICK(0000)]의 방어가 올라갔다!,やせいの　[VAR PKNICK(0000)]の ぼうぎょが　あがった！
The opposing [VAR PKNICK(0000)]’s Defense rose!,La Défense du [VAR PKNICK(0000)] ennemi augmente !,La Difesa [VAR 1002][VAR 1504(0000)][VAR PKNICK(0000)] nemico aumenta!,Verteidigung von [VAR PKNICK(0000)] (Gegner) steigt!,¡La Defensa del [VAR PKNICK(0000)] enemigo ha aumentado!,상대 [VAR PKNICK(0000)]의 방어가 올라갔다!,あいての　[VAR PKNICK(0000)]の ぼうぎょが　あがった！
[VAR PKNICK(0000)]’s Special Attack rose!,L’Attaque Spéciale de [VAR PKNICK(0000)] augmente !,L’Attacco Speciale di [VAR PKNICK(0000)] aumenta!,Spezial-Angriff von [VAR PKNICK(0000)] steigt!,¡El Ataque Especial de [VAR PKNICK(0000)] ha aumentado!,[VAR PKNICK(0000)]의 특수공격이 올라갔다!,[VAR PKNICK(0000)]の とくこうが　あがった！
The wild [VAR PKNICK(0000)]’s Special Attack rose!,L’Attaque Spéciale du [VAR PKNICK(0000)] sauvage augmente !,L’Attacco Speciale [VAR 1002][VAR 1504(0000)][VAR PKNICK(0000)] selvatico aumenta!,Spezial-Angriff von [VAR PKNICK(0000)] (Wild) steigt!,¡El Ataque Especial del [VAR PKNICK(0000)] salvaje ha aumentado!,야생 [VAR PKNICK(0000)]의 특수공격이 올라갔다!,やせいの　[VAR PKNICK(0000)]の とくこうが　あがった！
The opposing [VAR PKNICK(0000)]’s Special Attack rose!,L’Attaque Spéciale du [VAR PKNICK(0000)] ennemi augmente !,L’Attacco Speciale [VAR 1002][VAR 1504(0000)][VAR PKNICK(0000)] nemico aumenta!,Spezial-Angriff von [VAR PKNICK(0000)] (Gegner) steigt!,¡El Ataque Especial del [VAR PKNICK(0000)] enemigo ha aumentado!,상대 [VAR PKNICK(0000)]의 특수공격이 올라갔다!,あいての　[VAR PKNICK(0000)]の とくこうが　あがった！
[VAR PKNICK(0000)]’s Special Defense rose!,La Défense Spéciale de [VAR PKNICK(0000)] augmente !,La Difesa Speciale di [VAR PKNICK(0000)] aumenta!,Spezial-Verteidigung von [VAR PKNICK(0000)] steigt!,¡La Defensa Especial de [VAR PKNICK(0000)] ha aumentado!,[VAR PKNICK(0000)]의 특수방어가 올라갔다!,[VAR PKNICK(0000)]の とくぼうが　あがった！
The wild [VAR PKNICK(0000)]’s Special Defense rose!,La Défense Spéciale du [VAR PKNICK(0000)] sauvage augmente !,La Difesa Speciale [VAR 1002][VAR 1504(0000)][VAR PKNICK(0000)] selvatico aumenta!,Spezial-Verteidigung von [VAR PKNICK(0000)] (Wild) steigt!,¡La Defensa Especial del [VAR PKNICK(0000)] salvaje ha aumentado!,야생 [VAR PKNICK(0000)]의 특수방어가 올라갔다!,やせいの　[VAR PKNICK(0000)]の とくぼうが　あがった！
The opposing [VAR PKNICK(0000)]’s Special Defense rose!,La Défense Spéciale du [VAR PKNICK(0000)] ennemi augmente !,La Difesa Speciale [VAR 1002][VAR 1504(0000)][VAR PKNICK(0000)] nemico aumenta!,Spezial-Verteidigung von [VAR PKNICK(0000)] (Gegner) steigt!,¡La Defensa Especial del [VAR PKNICK(0000)] enemigo ha aumentado!,상대 [VAR PKNICK(0000)]의 특수방어가 올라갔다!,あいての　[VAR PKNICK(0000)]の とくぼうが　あがった！
[VAR PKNICK(0000)]’s Speed rose!,La Vitesse de [VAR PKNICK(0000)] augmente !,La Velocità di [VAR PKNICK(0000)] aumenta!,Initiative von [VAR PKNICK(0000)] steigt!,¡La Velocidad de [VAR PKNICK(0000)] ha aumentado!,[VAR PKNICK(0000)]의 스피드가 올라갔다!,[VAR PKNICK(0000)]の すばやさが　あがった！
The wild [VAR PKNICK(0000)]’s Speed rose!,La Vitesse du [VAR PKNICK(0000)] sauvage augmente !,La Velocità [VAR 1002][VAR 1504(0000)][VAR PKNICK(0000)] selvatico aumenta!,Initiative von [VAR PKNICK(0000)] (Wild) steigt!,¡La Velocidad del [VAR PKNICK(0000)] salvaje ha aumentado!,야생 [VAR PKNICK(0000)]의 스피드가 올라갔다!,やせいの　[VAR PKNICK(0000)]の すばやさが　あがった！
The opposing [VAR PKNICK(0000)]’s Speed rose!,La Vitesse du [VAR PKNICK(0000)] ennemi augmente !,La Velocità [VAR 1002][VAR 1504(0000)][VAR PKNICK(0000)] nemico aumenta!,Initiative von [VAR PKNICK(0000)] (Gegner) steigt!,¡La Velocidad del [VAR PKNICK(0000)] enemigo ha aumentado!,상대 [VAR PKNICK(0000)]의 스피드가 올라갔다!,あいての　[VAR PKNICK(0000)]の すばやさが　あがった！
[VAR PKNICK(0000)]’s accuracy rose!,La Précision de [VAR PKNICK(0000)] augmente !,La precisione di [VAR PKNICK(0000)] aumenta!,Genauigkeit von [VAR PKNICK(0000)] steigt!,¡La Precisión de [VAR PKNICK(0000)] ha aumentado!,[VAR PKNICK(0000)]의 명중률이 올라갔다!,[VAR PKNICK(0000)]の めいちゅうりつが　あがった！
The wild [VAR PKNICK(0000)]’s accuracy rose!,La Précision du [VAR PKNICK(0000)] sauvage augmente !,La precisione [VAR 1002][VAR 1504(0000)][VAR PKNICK(0000)] selvatico aumenta!,Genauigkeit von [VAR PKNICK(0000)] (Wild) steigt!,¡La Precisión del [VAR PKNICK(0000)] salvaje ha aumentado!,야생 [VAR PKNICK(0000)]의 명중률이 올라갔다!,やせいの　[VAR PKNICK(0000)]の めいちゅうりつが　あがった！
The opposing [VAR PKNICK(0000)]’s accuracy rose!,La Précision du [VAR PKNICK(0000)] ennemi augmente !,La precisione [VAR 1002][VAR 1504(0000)][VAR PKNICK(0000)] nemico aumenta!,Genauigkeit von [VAR PKNICK(0000)] (Gegner) steigt!,¡La Precisión del [VAR PKNICK(0000)] enemigo ha aumentado!,상대 [VAR PKNICK(0000)]의 명중률이 올라갔다!,あいての　[VAR PKNICK(0000)]の めいちゅうりつが　あがった！
[VAR PKNICK(0000)]’s evasiveness rose!,L’Esquive de [VAR PKNICK(0000)] augmente !,L’elusione di [VAR PKNICK(0000)] aumenta!,Fluchtwert von [VAR PKNICK(0000)] steigt!,¡La Evasión de [VAR PKNICK(0000)] ha aumentado!,[VAR PKNICK(0000)]의 회피율이 올라갔다!,[VAR PKNICK(0000)]の かいひりつが　あがった！
The wild [VAR PKNICK(0000)]’s evasiveness rose!,L’Esquive du [VAR PKNICK(0000)] sauvage augmente !,L’elusione [VAR 1002][VAR 1504(0000)][VAR PKNICK(0000)] selvatico aumenta!,Fluchtwert von [VAR PKNICK(0000)] (Wild) steigt!,¡La Evasión del [VAR PKNICK(0000)] salvaje ha aumentado!,야생 [VAR PKNICK(0000)]의 회피율이 올라갔다!,やせいの　[VAR PKNICK(0000)]の かいひりつが　あがった！
The opposing [VAR PKNICK(0000)]’s evasiveness rose!,L’Esquive du [VAR PKNICK(0000)] ennemi augmente !,L’elusione [VAR 1002][VAR 1504(0000)][VAR PKNICK(0000)] nemico aumenta!,Fluchtwert von [VAR PKNICK(0000)] (Gegner) steigt!,¡La Evasión del [VAR PKNICK(0000)] enemigo ha aumentado!,상대 [VAR PKNICK(0000)]의 회피율이 올라갔다!,あいての　[VAR PKNICK(0000)]の かいひりつが　あがった！
[VAR PKNICK(0000)]’s Attack rose sharply!,L’Attaque de [VAR PKNICK(0000)] augmente beaucoup !,L’Attacco di [VAR PKNICK(0000)] aumenta di molto!,Angriff von [VAR PKNICK(0000)] steigt stark!,¡El Ataque de [VAR PKNICK(0000)] ha aumentado mucho!,[VAR PKNICK(0000)]의 공격이 크게 올라갔다!,[VAR PKNICK(0000)]の こうげきが　ぐーんと　あがった！
The wild [VAR PKNICK(0000)]’s Attack rose sharply!,L’Attaque du [VAR PKNICK(0000)] sauvage augmente beaucoup !,L’Attacco [VAR 1002][VAR 1504(0000)][VAR PKNICK(0000)] selvatico aumenta di molto!,Angriff von [VAR PKNICK(0000)] (Wild) steigt stark!,¡El Ataque del [VAR PKNICK(0000)] salvaje ha aumentado mucho!,야생 [VAR PKNICK(0000)]의 공격이 크게 올라갔다!,やせいの　[VAR PKNICK(0000)]の こうげきが　ぐーんと　あがった！
The opposing [VAR PKNICK(0000)]’s Attack rose sharply!,L’Attaque du [VAR PKNICK(0000)] ennemi augmente beaucoup !,L’Attacco [VAR 1002][VAR 1504(0000)][VAR PKNICK(0000)] nemico aumenta di molto!,Angriff von [VAR PKNICK(0000)] (Gegner) steigt stark!,¡El Ataque del [VAR PKNICK(0000)] enemigo ha aumentado mucho!,상대 [VAR PKNICK(0000)]의 공격이 크게 올라갔다!,あいての　[VAR PKNICK(0000)]の こうげきが　ぐーんと　あがった！
[VAR PKNICK(0000)]’s Defense rose sharply!,La Défense de [VAR PKNICK(0000)] augmente beaucoup !,La Difesa di [VAR PKNICK(0000)] aumenta di molto!,Verteidigung von [VAR PKNICK(0000)] steigt stark!,¡La Defensa de [VAR PKNICK(0000)] ha aumentado mucho!,[VAR PKNICK(0000)]의 방어가 크게 올라갔다!,[VAR PKNICK(0000)]の ぼうぎょが　ぐーんと　あがった！
The wild [VAR PKNICK(0000)]’s Defense rose sharply!,La Défense du [VAR PKNICK(0000)] sauvage augmente beaucoup !,La Difesa [VAR 1002][VAR 1504(0000)][VAR PKNICK(0000)] selvatico aumenta di molto!,Verteidigung von [VAR PKNICK(0000)] (Wild) steigt stark!,¡La Defensa del [VAR PKNICK(0000)] salvaje ha aumentado mucho!,야생 [VAR PKNICK(0000)]의 방어가 크게 올라갔다!,やせいの　[VAR PKNICK(0000)]の ぼうぎょが　ぐーんと　あがった！
